,pos,GEMI_strength_rep1,GEMI_strength_rep2,GEMI_strength_rep3
3163,1261589,0.817208742447463,0.7843070946240196,0.6563213137108825
3164,1261815,0.0845435085463781,0.0919700821056266,0.1280241249686078
3165,1262177,0.1487141944188434,1.2040005056583052,0.7256331286741062
3166,1262458,0.2971549458474358,0.3200497847395818,0.2892951349163968
3167,1262676,0.058235549021859,0.0556057138797113,0.1026062241202871
3168,1263322,0.0901658767001925,0.0962046004075946,0.0953493874058254
3169,1263793,0.3544536553201798,0.3858462019187456,0.3980872529406745
3170,1263839,0.3627003361737761,0.4697350735112295,0.3207604076812385
3171,1263859,0.1380629269685065,0.1160782974380291,0.1890970091977668
3172,1263970,0.053348851645204,0.0643316084538316,0.1322341369347732
3173,1264684,0.073692695243335,0.1019314008354048,0.1409008881903397
3174,1264754,0.0425804401124878,0.0627890483547952,0.115500857824101
3175,1264764,0.0926332394180615,0.148692512232917,0.1103292842899561
3176,1264906,0.1374034080333155,0.1805437516759493,0.1191151191374422
3177,1265050,0.1260943204327675,0.1838483442390701,0.1505717675894906
3178,1265174,0.1375128099085129,0.1222936814333821,0.0738338403493941
3179,1265693,0.0472129292661469,0.0862268960900207,0.0510373560871394
3180,1266446,0.1157506141480856,0.1733352711392024,0.1296506640742973
3181,1266480,0.0654085652217031,0.0951704256084227,0.0505507709480796
3182,1266689,0.0648154022959064,0.1009692747182335,0.0597485969529547
3183,1266950,0.1614265268957064,0.1700061798441259,0.2640976679107036
3184,1267064,0.30343882127092,0.3229001562349856,0.6128733987633024
3185,1267109,0.2773644349431268,0.3950134407137577,0.2620856479378339
3186,1267216,0.0565506211484854,0.1844830783015467,0.1381112633887815
3187,1268188,0.1555094451937222,0.2017706096309005,0.1220374887767806
3188,1268923,0.0747871565436673,0.0932906676335363,0.0587744123531386
3189,1269635,0.3488750678599686,0.5506768302406111,0.4396067356659802
3190,1269840,0.1284669507543485,0.127731676656208,0.1024393354619332
3191,1270039,0.042561090807584,0.0718981651366963,0.0550522156776855
3192,1270170,0.355475203133043,0.3946344423678052,0.441991832395935
3193,1270375,0.1242265381588911,0.1681521886443722,0.1241575524354305
3194,1270760,0.1072547173082001,0.0660784874217066,0.1393885500023119
3195,1270832,0.0504301442389207,0.069129709042321,0.0752426019085117
3196,1270910,0.2416249464136406,0.2192426034159182,0.3199165465025226
3197,1271025,0.0452782022288997,0.0499037111137194,0.0811690849280326
3198,1271568,0.0517093760774953,0.0589830194133647,0.0466127154085732
3199,1271671,0.1082743833458842,0.1160364152448016,0.0909603471595398
3200,1271732,0.0903356421689214,0.0933242546830903,0.0907465351998266
3201,1272579,0.0508356183909779,0.0676704612792725,0.096678833252168
3202,1272770,0.0449137695115944,0.0475394938180849,0.061479339208779
3203,1272790,0.0512175197178319,0.0405457314740679,0.0772010344376379
3204,1273266,0.0891799404948466,0.1266667429790349,0.114232404923067
3205,1274124,0.0809252601251941,0.0685454071278762,0.1356292301398451
3206,1275214,0.0405580762914402,0.0464184861253216,0.0675035762622962
3207,1275400,0.056171201314656,0.0503094854366064,0.0685178083911619
3208,1275786,0.0720603857177446,0.093542361511768,0.0439092516504453
3209,1275808,0.0659022871980985,0.0991603943614607,0.0719285605966062
3210,1275947,0.0618946719887718,0.0832586393844427,0.066522211032
3211,1276606,0.0765924053410788,0.0692319271318794,0.0664763671565676
3212,1276631,0.0567015249274882,0.0417693855206364,0.0540364838863129
3213,1277042,0.0810803147979924,0.1555483445923173,0.0683910447713528
3214,1277270,0.1597377610871131,0.13261936269999,0.2555119592077515
3215,1277477,0.0444924859187811,0.0532070501742164,0.0445881375880417
3216,1277525,0.1219035154094032,0.120485517447536,0.0905165715860426
3217,1277531,0.0608466522050092,0.0480617997456049,0.0412260534547861
3218,1277591,0.5493522657944383,0.513797822078941,0.767207459356975
3219,1278165,0.1138591691418007,0.0865705469192714,0.0535840640052833
3220,1278256,0.0792401607014876,0.0957216895190933,0.0754857110617961
3221,1278333,0.3120656688389336,0.3516378976423167,0.412567966171562
3222,1278483,0.4114013541824248,0.4019404089241418,0.4811415037348763
3223,1278747,0.1925901084787171,0.1976250208429717,0.2596187515131336
3224,1278859,0.2197002131013404,0.2276021226702578,0.184534012908716
3225,1278892,0.1642705550308651,0.1845923144998218,0.1833604690247696
3226,1279272,0.0652488589035806,0.1018516540871672,0.1000841423908008
3227,1280271,0.1410148025678788,0.2016876857894323,0.4272054122023948
3228,1280702,0.0592868884926513,0.0786406151776993,0.0857347292659037
3229,1280739,0.0873080012550489,0.1205651395065898,0.0670942811630836
3230,1280990,0.0621761702568208,0.1065224843551253,0.1073851617826939
3231,1281275,0.0514296167810134,0.061735964047108,0.0582156112926375
3232,1281295,0.074791529457835,0.0676285498668867,0.0609205895375351
3233,1281340,0.0501816574588085,0.0578151626633003,0.0668003629291926
3234,1281354,0.1702813154708571,0.1464462485566238,0.2994555359708437
3235,1281590,0.1985818496193099,0.2558689595769889,0.2210073706088704
3236,1281804,0.0969406500059903,0.1017374714871295,0.1668143870500239
3237,1282380,0.2994775405486829,0.3524552110279145,0.2415197214095348
3238,1282414,0.045420797364488,0.0574823833589412,0.0593881231559727
3239,1282554,0.1041584284800413,0.1167772966650301,0.1953054895952275
3240,1282727,0.0420852829425385,0.0575054570811723,0.0453563234275339
3241,1282806,0.0766505256164382,0.0706853822202097,0.0949256868470053
3242,1283154,0.0933414600464893,0.071333717455071,0.0885185556221063
3243,1283469,0.0775519631983454,0.0937149206778518,0.1385659558518364
3244,1283683,0.0453143218694505,0.0839541693632246,0.0749719055546607
3245,1284155,0.1608073852907382,0.1522265738747832,0.1666632039796984
3246,1284226,0.0457899103401722,0.0684699340231551,0.1010599275511028
3247,1284313,0.050462369280975,0.065439173262863,0.0678681332356923
3248,1285185,0.2685884809744638,0.2697834525325795,0.299702412995569
3249,1285193,0.2849329178627533,0.2713865607105921,0.3022906026848937
3250,1285255,0.0402401877540445,0.0477978365508391,0.0770609634400345
3251,1285683,0.116009023425649,0.1344404930431877,0.0799846959668566
3252,1286514,0.3376620520970319,0.3209740564029857,0.2984345955506458
3253,1286615,0.1138183518096409,0.1089783737913432,0.1290490983740437
3254,1287957,0.0783250173664291,0.114634006184916,0.1677504348387213
3255,1288165,0.1332404266816969,0.1333301455365458,0.1092328119824717
3256,1288332,0.0577319133366956,0.0873159846194356,0.0742472646752536
3257,1289237,0.0645477770230142,0.0924118713594266,0.0803632272065469
3258,1289307,0.0926175029131316,0.0861780994824569,0.1203822216019467
3259,1289710,0.2516914815584059,0.3267980331553843,0.5651834023358353
3260,1289744,0.2517465019939648,0.2935185631734902,0.2690267995999909
3261,1289829,0.0968102171751066,0.1092845455344608,0.1130043355224854
3262,1291002,0.1034881425762561,0.1222241599061969,0.0915586381017914
3263,1291145,0.1596514767662346,0.2503865744973917,0.2652261706503283
3264,1291222,0.1770217592567673,0.0984603170305864,0.1058612462147078
3265,1291597,0.0424555613360606,0.0755111953615008,0.0897750658622299
3266,1292033,0.0848280335650375,0.0750954343234875,0.0794993074542831
3267,1292274,0.1893130872737717,0.1741651202975966,0.1216780651805827
3268,1292652,0.1111704287915218,0.1279853461524067,0.0835327631353692
3269,1294160,0.0482435884535727,0.0494351404903579,0.0421003663568322
3270,1294279,0.2601853759582053,0.2825061019891286,0.322108211937421
3271,1294403,0.0756920520161574,0.1047979985647606,0.1111650392742595
3272,1294777,0.1243207695332135,0.1315647869167011,0.1411736207326415
3273,1295190,0.138787011077619,0.188906479757706,0.1706520737649832
3274,1295371,0.3009813351475456,0.3101991418452823,0.540603051647754
3275,1295403,0.0567803482052764,0.0476648106314278,0.0793159564625825
3276,1295973,0.0825618096112941,0.0772387784095853,0.151643291754898
3277,1295997,0.1118950713985542,0.0589918245797569,0.1214897398121807
3278,1296440,0.1848431572620973,0.2347157113359793,0.4573399860898957
3279,1296451,0.0495380381883372,0.070156181461366,0.0897203002523343
3280,1296459,0.0451321933722383,0.0450574937380546,0.0748200284906301
3281,1296686,0.2049577336345871,0.2101185040655239,0.2671560979838556
3282,1296734,0.1283897523398764,0.1514714692130312,0.264579114737884
3283,1296755,0.106472645320667,0.0912760558021814,0.0736849427153472
3284,1297009,0.0959501150374948,0.1614277480636741,0.1993923067929842
3285,1297482,0.1695569287737984,0.1453560004739886,0.1624616167539024
3286,1302117,0.0485630533598935,0.0576274538148919,0.0482483925874196
3287,1302186,0.0510651462389714,0.0753111460658476,0.0574985288609747
3288,1302468,0.1344771979340558,0.1667937774852523,0.1153484784144712
3289,1302720,0.1997679874963042,0.2545462205829144,0.1548246992283092
3290,1302894,0.0778631576443324,0.162479257724843,0.0604395322617529
3291,1303946,0.1315648537276079,0.129205156138721,0.0701774662546419
3292,1304370,0.107177110783755,0.1776952466287089,0.0895737617409972
3293,1304531,0.0416079039183157,0.091338422571805,0.098994353616568
3294,1304700,0.11394734539903,0.1091851149817104,0.0938564608122232
3295,1304782,0.0906882719648539,0.0861518194006032,0.0654696808587893
3296,1305424,0.1223936205426747,0.1906104998962412,0.1351424837930827
3297,1305899,0.0436441578640094,0.0522396964138747,0.0412359084143028
3298,1305997,0.0998693180657979,0.1133700108212605,0.1122494211841047
3299,1307144,0.0673418233900295,0.1335472504464632,0.0989346313709521
3300,1307301,0.1699864392199856,0.1729043254955358,0.1040610515785442
3301,1307552,0.0462487217644138,0.0795249719034929,0.0879567846500588
3302,1307702,0.2515842879782803,0.2773816536796745,0.2281996906880838
3303,1307858,0.2152836059910965,0.2638250402706679,0.1528642850992587
3304,1307939,0.1414785266425142,0.1374997846229382,0.0798196441681676
3305,1308033,0.0893853926023819,0.1341778108531275,0.0447320043391927
3306,1308375,0.2561983997365591,0.2336828331040377,0.3716406690666425
3307,1308384,0.119354580138757,0.103466112279912,0.1198106074360683
3308,1308418,0.5245812820146221,0.5463376101110293,0.4928611478679701
3309,1308609,0.2982109104056651,0.2946509045536798,0.2555950992952118
3310,1308865,0.3857465636623098,0.5702335361061803,0.5853674681218286
3311,1310309,0.1986452684398536,0.3571211081618477,0.1308745364243755
3312,1310800,0.12258996362132,0.2468810639229441,0.0528200407583283
3313,1311476,0.0602325664849574,0.150614153935807,0.0539177960657568
3314,1311534,0.1308820340708194,0.1785842583590866,0.0955597141133943
3315,1311542,0.1219100400356363,0.1228633587620426,0.1040583003504334
3316,1311643,0.6522490803956229,0.6736948976997115,0.625943226460044
3317,1312046,0.141975930812487,0.1380645864937724,0.1254151870448492
3318,1312421,0.2405247808904342,0.2623756728952672,0.2226376521018755
3319,1312781,0.4023021156490857,0.5128221316628762,0.3164569354856217
3320,1313093,0.4129405788945914,0.3816625465200944,0.2150659556680016
3321,1313186,0.0751121551746916,0.1227248540232183,0.0619135690618763
3322,1313571,0.1891203081126586,0.1998311092456419,0.1989032642100066
3323,1313631,0.0624912118796682,0.042298084289625,0.0820388581292862
3324,1313640,0.1652296923598839,0.1823047142224878,0.1204981967065246
3325,1313753,0.195149747341409,0.211269879753943,0.1381653831240765
3326,1314222,0.1640400421278371,0.2156624091208997,0.0629827929469796
3327,1314292,0.2102055411729698,0.2033393433914623,0.1475888199979029
3328,1316711,0.0829507818282762,0.0804303343774635,0.1039740510576585
3329,1317538,0.1463875265121368,0.1339184186065483,0.1224262509470743
3330,1317862,0.1685141247789801,0.146113912521546,0.0791234779077938
3331,1317954,0.7974310225155308,0.8936024909334863,1.0944903086209583
3332,1317965,0.8474852674805304,0.9743827464096756,0.7467049075706789
3333,1318010,0.7683169689301304,0.9573723510411378,0.7786827027118055
3334,1318205,0.1182991167130325,0.0853399323086647,0.075543257617805
3335,1318409,0.1535579628029524,0.186675866504494,0.2472012093917557
3336,1318490,0.104201657740536,0.0940664084197244,0.0846914565172191
3337,1319088,0.1334841859772102,0.1313044337207913,0.0771094820426998
3338,1319113,0.3568360741721081,0.2459665908816539,0.1830128262102954
3339,1319680,0.1129633338106729,0.1452748778936692,0.1069792895242096
3340,1319893,0.0580809816860461,0.1473954692680248,0.1051622012991039
3341,1320456,0.4899617292849247,0.4986155947651944,0.574262253771212
3342,1320535,0.1340223748519429,0.142692877852286,0.1129285268458226
3343,1321090,0.1302698867373447,0.1499529572449175,0.1482509633556439
3344,1322196,0.172002440484481,0.1631878091021971,0.0740389956144009
3345,1323258,0.0407344016701123,0.0432876717553222,0.0687022108592047
3346,1323638,0.8304778050055353,0.9339810021773698,0.3274659998774807
3347,1324652,0.0680397921661373,0.0832843955547658,0.0650289274503574
3348,1325925,0.058441046103656,0.0936822127711083,0.0579115701352386
3349,1325956,0.1356534726125304,0.1568459446212452,0.2314207227696281
3350,1326380,0.7000619265865065,0.4949844884241605,0.4995333329964115
3351,1326470,0.095354881908924,0.0978498797831841,0.095397124220065
3352,1326541,0.4079181086044401,0.5670973598949962,0.3719057712142699
3353,1326853,0.0852351501588561,0.111216639143219,0.0753674979936016
3354,1327177,0.1042637357383035,0.100191322129262,0.1294065384123546
3355,1327203,0.0748168045564754,0.0567423205250985,0.072275865060895
3356,1327263,0.2276985101969946,0.1963275008715719,0.3700185749097926
3357,1327496,0.0997827898354732,0.1073043150421608,0.1148105504401411
3358,1327786,0.09325548696242,0.1156932273290394,0.081035037126329
3359,1327867,0.1131199809867904,0.1525330450614361,0.1423390486634577
3360,1327954,0.0460214285675355,0.1006765667508773,0.2041623226314854
3361,1328202,0.3668126295521241,0.4405592151777004,0.4089530349470416
3362,1328249,0.1774927451926824,0.1939568299172969,0.1647581749325628
3363,1328518,0.0902065350723524,0.1390834015481841,0.0751279201518069
3364,1328554,0.0559801187500261,0.055542698316058,0.0940096927255067
3365,1328754,0.0756406441400014,0.0875829259533456,0.0925547734307183
3366,1328884,0.0940091871841946,0.0748789081097813,0.0957316014465521
3367,1328949,0.3055011144814801,0.3300278325654278,0.2907522131477207
3368,1329175,0.2190460682954549,0.1955166926337268,0.1401923323644331
3369,1329352,0.079720962026289,0.0609626415053158,0.079458768906607
3370,1329633,0.2244262820400822,0.2246532463141319,0.1301197843894403
3371,1329713,0.3299367641131163,0.2811634339943636,0.3734324604646373
3372,1330313,0.1086704712813136,0.1035396426531061,0.0518421145940117
3373,1330584,0.4796004618368252,0.5387901854816726,0.3405828678126958
3374,1330977,0.0617325430574445,0.0573945377313803,0.0563217602700477
3375,1331580,0.0511970295429622,0.0766720534712557,0.0679325548372897
3376,1331685,0.147685129169856,0.1471776805388307,0.1366934368987724
3377,1331890,0.1649451757830706,0.2072355231355303,0.2412993932392937
3378,1331989,0.144336505671774,0.1142264240781438,0.2650465722532373
3379,1332255,0.0871361983422484,0.0934601896150434,0.1154831690393822
3380,1332297,0.0639798211982816,0.0499831583239962,0.0452100068452652
3381,1332485,0.0628647535311057,0.078470190614424,0.0577725456170838
3382,1332807,0.1075030360471451,0.0940645182054831,0.1015804277531675
3383,1332853,0.2048576554072736,0.293210335902756,0.1981549290616762
3384,1332942,0.1421518810455309,0.1155388691361417,0.1428711205482357
3385,1332975,0.0429679646247065,0.0413041621093281,0.0807403162090248
3386,1333053,0.0411456838010357,0.0445453796785519,0.0700743591643324
3387,1333426,0.075082140842947,0.1245872955245308,0.0706013334047701
3388,1334229,0.1099817054673268,0.0816874308506624,0.1117715117297437
3389,1334335,0.0928355740475856,0.0981627644440641,0.0950342807444875
3390,1336020,0.072163334903117,0.0506654815497636,0.0617872186426062
3391,1336303,0.0738867115525762,0.0790451615449412,0.1165575340303609
3392,1336765,0.1316916201624289,0.1197130338774945,0.1042306924766328
3393,1336965,0.0418653675063331,0.0501515209860794,0.0575184487938083
3394,1337164,0.7135458570428297,0.6093250220987325,0.559644616162768
3395,1337380,0.083767123959227,0.0512411786149507,0.0514201189757768
3396,1338334,0.0990375210000564,0.1166600025889209,0.1248804834341497
3397,1338749,0.4091993403850315,0.3772300417487806,0.4407645517181425
3398,1339066,0.0775491123648851,0.0676978988818604,0.0787250596164264
3399,1339111,0.0919492991654054,0.0544090928907279,0.0702692468846875
3400,1339599,0.0999185577375905,0.1221586417137011,0.059243410474311
3401,1339812,0.1808758446633278,0.2302041931108411,0.2259160007082394
3402,1339892,0.0642523420061116,0.084512632945404,0.1220526595215689
3403,1340116,0.1000828117176422,0.0641646235723358,0.0695966357035668
3404,1340422,0.4769895176264507,0.4737673935142841,0.3207853231563493
3405,1340457,0.1354358071636736,0.216946276473033,0.0808071418252045
3406,1340823,0.2732156515305826,0.3689143044612466,0.3956750921481331
3407,1340943,0.0894350436772339,0.1211357549078745,0.1004865457948778
3408,1341049,0.2223349787577837,0.159761287388207,0.1507246539611506
3409,1341495,0.205201237712973,0.2648267169208529,0.1902760508952051
3410,1341507,0.1635384388821825,0.2416592829170685,0.2470773456399824
3411,1341516,0.154461052595731,0.1314746682030549,0.1310350853987938
3412,1341597,0.2886014566100052,0.3889143927383993,0.1694522174051564
3413,1342211,0.0407154731808732,0.0718884712675138,0.0873957101115165
3414,1342490,0.2936850844957521,0.1729871508173079,0.2810217011359714
3415,1342580,1.8102214605398244,1.8451379171472533,1.6565567328594577
3416,1342639,0.2274023499265349,0.2873440360053041,0.2913689734900133
3417,1342676,0.1022072464862615,0.1106042761033831,0.163959459314368
3418,1342699,1.3662983494509795,1.2609438908699542,1.2054332524657037
3419,1342755,1.6231235024032846,1.7419495547508588,1.233546954639957
3420,1342777,2.5167396023210333,2.6879936376607283,3.0594753000325694
3421,1343203,0.1143783106949178,0.1730542508921106,0.3484086125817414
3422,1343714,0.0544140347404294,0.0599105171586987,0.0996574879137137
3423,1343834,0.1283819784131745,0.1169433652844587,0.0875534448400067
3424,1344197,0.3225653868400616,0.3583767996594786,0.2263290475004593
3425,1345325,0.2256601473738608,0.2538024907849829,0.1568385766153346
3426,1345722,0.1080422148332251,0.0911886007670859,0.0400954451452825
3427,1346195,0.1937101508930845,0.1820180854786774,0.2040139235609077
3428,1346614,0.2400511148395948,0.2019439998647866,0.2411290401561312
3429,1346948,0.0937554672756308,0.0518353235322324,0.0640175501586799
3430,1347159,0.4462524812859403,0.3553847799076925,0.3379267117794871
3431,1347181,0.0977441054313489,0.0970735170183938,0.0614250657423342
3432,1347258,0.3113963796467578,0.3626060781732343,0.3736582844745237
3433,1348090,0.0888880715333755,0.1576627165007553,0.060473184753703
3434,1348225,0.0671055968994045,0.1116268276287164,0.0586995190033396
3435,1348356,0.086798291395447,0.0949715460232645,0.0883320278643606
3436,1348491,0.1043795697700695,0.1076949167339389,0.0627884775671887
3437,1348529,0.7197254036105047,1.0177737787649217,0.6563975957471906
3438,1348860,0.0801183580390358,0.1123765411704802,0.1666068552231487
3439,1349816,0.0816489168091854,0.1326248626779769,0.0732943354822728
3440,1350109,0.0441855729763649,0.0603456510640398,0.0932023076810437
3441,1350324,0.0992044818323869,0.1175851487358402,0.0722908609441221
3442,1350932,0.0870343127437693,0.0934112250652279,0.1652800506088161
3443,1351239,0.0898603073463589,0.1214822086374207,0.1185481349316317
3444,1351250,0.0659972228128107,0.0737100053215413,0.1496733511445651
3445,1352187,0.0809736045824685,0.0498135522606465,0.0677687512238298
3446,1352345,0.0610329380689586,0.0582590858601047,0.0625813800048336
3447,1352438,0.0512088116065277,0.0779723475520752,0.0603648889037022
3448,1352732,0.1445065156333758,0.1995039605841715,0.1689321589971351
3449,1353225,0.124349553369325,0.2045386236494425,0.1138840232435969
3450,1353301,0.1095235032513743,0.1432114517108975,0.2252644763538459
3451,1353363,0.1687660498271695,0.1891947237732058,0.1704589967483284
3452,1353681,0.1285350976585906,0.0750929032262344,0.1759834007852148
3453,1353720,0.2983534903917348,0.2438941330538853,0.6403786259346611
3454,1354235,0.086784717701831,0.0709270510157251,0.0609573099556499
3455,1355160,0.3681919848795432,0.3205969215482129,0.2972364490477217
3456,1356093,0.0802637354580986,0.0956868648334851,0.0809619738736582
3457,1356121,0.0807711776148234,0.0658467580315909,0.1741627028544048
3458,1356338,0.0670764783443915,0.0957052547651906,0.1251329841880086
3459,1356438,0.1373682666918911,0.1298095452021606,0.0440172297375531
3460,1357398,0.121343469294048,0.2039763824254674,0.1433923809989881
3461,1358067,0.1530982699928027,0.0880818708206914,0.2391911874051544
3462,1358101,0.9483122499588156,1.0707769220524246,1.0964912807109854
3463,1358287,0.3750670043582547,0.4562333267287637,0.5448297428119613
3464,1358544,0.0921972471063399,0.0628243616210064,0.0581575902990414
3465,1359227,0.0614956759971401,0.0737416175444158,0.1205831869481084
3466,1359863,0.1207131009342488,0.1533495485610085,0.1717360668391989
3467,1360058,0.325056915156774,0.2520940474719766,0.434765505539822
3468,1360466,0.086465213283646,0.0865458560401354,0.074476379858712
3469,1361807,0.3267577350705655,0.3980307970179222,0.2520698381437785
3470,1361817,0.1564634657435388,0.1485417358223457,0.1548751142253686
3471,1362087,0.0582004441498217,0.0505743036889344,0.084227072921809
3472,1362257,0.3457147199293595,0.447794702776388,0.3829797810388207
3473,1362296,0.1098153955883141,0.1422426360523649,0.2700742686319324
3474,1362389,0.1631074322528738,0.1928837100419345,0.1624857997067347
3475,1362697,0.0767575891257954,0.0975924628101081,0.0455626254142238
3476,1363644,0.118960367780734,0.1748690435489086,0.1005149093243338
3477,1363675,0.2157943528460508,0.1989278201163642,0.2713063996232168
3478,1364034,0.5161666858074616,0.6764812967459859,0.5500010637985056
3479,1364322,0.1698878047206156,0.1075609012473461,0.1071635822253864
3480,1364545,0.2171400869412722,0.2622129179399499,0.2429770931672106
3481,1364829,0.1324983734503771,0.1858304718378967,0.1303751440220564
3482,1365295,0.0422686165015262,0.0404589558970922,0.091572406934975
3483,1365471,0.3614771587577829,0.3788211663782355,0.2553460279292074
3484,1365620,0.0724043332398201,0.1135555183002409,0.1747303189255595
3485,1365698,0.114723989917679,0.0626962874575041,0.0913939415960327
3486,1365842,0.0812338777026159,0.0913424682291597,0.1126360924032273
3487,1366281,0.0851094551556601,0.0541261865948003,0.0573735737994325
3488,1366382,0.2108609509810759,0.2425774206552702,0.1807737880200347
3489,1366637,0.0975171339499745,0.1102056185661904,0.0510373156294692
3490,1366751,0.0612493781654986,0.045755559112802,0.1236577741454012
3491,1366998,0.2813928338590981,0.2981763153919979,0.1026534989903513
3492,1367125,0.0568897138080798,0.0500994918476125,0.0625366002492404
3493,1367136,0.1017501493243506,0.0403086252260194,0.0595276518058817
3494,1367410,0.0593532153751474,0.0609323080651809,0.0467427220492475
3495,1368660,0.2532580848264845,0.1732889176275546,0.2275368160935271
3496,1368762,0.6913048390201735,0.793059406163205,0.7116756134259816
3497,1368774,0.1207916083166118,0.1557483810748863,0.083442471021339
3498,1368929,0.0686132706577811,0.0713588970798355,0.0515814171180102
3499,1369835,0.0730641585046396,0.0568421860735214,0.0638968958130163
3500,1369849,0.1649114604864251,0.2156473934349496,0.1232381433676861
3501,1371345,0.112091835029161,0.1226649467535418,0.1066421758034394
3502,1372223,0.0811633147113041,0.060547900312454,0.058575765619098
3503,1372599,0.0710774236084232,0.0401420803206236,0.0832380078911469
3504,1372610,0.1535693824291462,0.1206169635262022,0.1583389774844876
3505,1372622,0.281170636605226,0.295712463643538,0.4963632552683725
3506,1372954,0.1004473878134704,0.0811127225322192,0.0780389167462394
3507,1373119,0.1371321858739509,0.1147432818551064,0.2043916968515153
3508,1373253,0.0895500044597954,0.1274285370084245,0.0718835081770177
3509,1373401,0.0727152810820461,0.0711200760303576,0.0773019758574063
3510,1373592,0.0992276482625834,0.1191832565730586,0.0852664219048902
3511,1373670,0.197241799137581,0.2415446399671958,0.2061466713921407
3512,1373817,0.0684467189887438,0.1130990138902163,0.0536784038268898
3513,1373850,0.128011262928446,0.0657971387240707,0.1395576543385375
3514,1373886,0.0859438026227419,0.0822491266662799,0.0571022408480825
3515,1374165,0.1603711115587098,0.1698609188143252,0.2849306672212455
3516,1374257,0.1030197639301634,0.1339886673592896,0.1588082560950248
3517,1374349,0.8171102980565119,0.8190718898770628,0.4808411905958587
3518,1374670,0.1745606544654356,0.1472933797089597,0.1864659331591878
3519,1374680,0.1383333515774893,0.1084006022229214,0.0416755219463755
3520,1374791,0.247622630822522,0.2058465562114064,0.1970969551258481
3521,1375278,0.1781861286694261,0.1375925672937004,0.1280896942901273
3522,1375469,0.2458809732140578,0.1546828937465356,0.1490682278813659
3523,1375535,0.0897296819089426,0.0597236234817549,0.1007709465782578
3524,1375709,1.6661923593091157,1.4086844008272954,2.0580002378411875
3525,1375775,0.3621044567450867,0.4178541777024069,0.2468376494983604
3526,1375855,0.0563799869912379,0.0754879616937607,0.1144635853850148
3527,1376305,0.1040040118091372,0.1151506210113231,0.1539941519003601
3528,1376708,0.115255891922279,0.1734604753684976,0.1551658360019832
3529,1377207,0.0999609652388643,0.1056583973964377,0.138621240426358
3530,1377388,0.2434285859530393,0.2828901741440419,0.2724249998356423
3531,1377452,0.3768639237018261,0.4067025603978686,0.5175268518336403
3532,1377922,0.0958250797398072,0.0812238746307749,0.1287017160099617
3533,1378230,0.4960927877914463,0.3306213931296553,0.468529524878059
3534,1378438,0.0619719989939127,0.1167916709265781,0.1051286744178066
3535,1378660,0.0909097829275085,0.076121803879458,0.0622358241315736
3536,1378759,0.1028124300201595,0.1385088568697299,0.1377989317392937
3537,1379077,0.1174733945430264,0.1121908644122222,0.1318256270509972
3538,1379389,0.0448459104630758,0.0648941970574159,0.0508058780323457
3539,1379892,0.0914810194224885,0.0744874711978655,0.0902821955426795
3540,1380065,0.0709610791528519,0.0730087657384767,0.0422510260945645
3541,1380360,0.0514220784799885,0.0487764332408633,0.044705734857684
3542,1380634,0.5774920483304238,0.6075316745996389,0.6767461411000095
3543,1381302,0.0722743906861008,0.0970647018741086,0.0874595511594051
3544,1381326,0.0803449648145478,0.0932981994475063,0.0723609015665407
3545,1382589,0.2640928545857351,0.2851927868428507,0.1970537227096641
3546,1384191,0.0653311826491226,0.0772866809985236,0.0803770525270294
3547,1384251,0.0533578792086916,0.0536332830098917,0.107756867351265
3548,1384271,0.1220422161414445,0.1121886812168141,0.0778026825883579
3549,1384487,0.09490100219756,0.1002438810021641,0.0639065580427531
3550,1384999,0.0502303533795993,0.0748415311104288,0.0742155867459555
3551,1385065,0.1458508130302971,0.1248613039604654,0.0728038909400683
3552,1385879,0.268443662080938,0.3044464351768692,0.1399345126038262
3553,1385890,4.216077001939608,3.710291936999866,4.31425814468372
3554,1386083,0.9021962124539162,0.904450624735118,1.0855477459812053
3555,1387316,0.0983756958567213,0.0740456926604109,0.0857739426086605
3556,1387949,0.0680333730614973,0.1101115924568254,0.0701434509910442
3557,1388285,0.0728872831014222,0.0720291243686916,0.1027027212411091
3558,1389073,0.1024357628646031,0.0785184006555791,0.0871510359224363
3559,1389678,0.0521647593646067,0.0548589034776698,0.0423013684339732
3560,1390520,0.059227914544462,0.0454761045984827,0.0707195185329181
3561,1392041,0.2071625542901376,0.2141136406318011,0.3074512587078484
3562,1392053,0.0422674526323232,0.0451200368660291,0.0611546373990961
3563,1392118,0.0455597675273126,0.069277294692998,0.0444051287288587
3564,1392178,1.624760862483574,1.805641567807416,1.1504393338088197
3565,1392261,0.1936442347192013,0.2586939821832379,0.2082847061679433
3566,1393581,0.0786691527865938,0.0910054252146052,0.1005278906468848
3567,1393712,0.0814615233298107,0.099682325480897,0.1168191411544541
3568,1393777,0.1061094304436288,0.1171138629539489,0.0986171256039323
3569,1393854,0.0497403388401581,0.0484566728919223,0.0984049444456247
3570,1394075,0.1752719970276544,0.1915446383188803,0.186773595383247
3571,1395489,0.1849416359474995,0.2015873793936282,0.0468972344338458
3572,1397767,0.1042117285432502,0.1153020462881446,0.0652724949542713
3573,1398079,0.2934384687658121,0.2218424128608436,0.1857249473390191
3574,1398261,0.1118128536212972,0.0966084035185687,0.1392039780654793
3575,1398570,0.1870427375293039,0.1630616866628143,0.1675553659474151
3576,1398838,0.0650991167601517,0.0422122078351551,0.1225275585552213
