,pos,NOR_strength_rep1,NOR_strength_rep2,NOR_strength_rep3
436,1317965,0.2137583659189705,0.1198274964087153,0.1412399438507594
437,1321090,0.2000771517956043,0.1962763740099014,0.05686897645471
438,1321715,0.2144899099521038,0.0934451244883284,0.084344108964447
439,1330584,0.1270617044466802,0.0444498803814052,0.045993157581862
440,1331685,0.181173816106446,0.1327988304007186,0.0974284466767692
441,1332322,0.0730727499802237,0.0675986524367258,0.0530744181096012
442,1342580,0.7187744565877834,0.5428887835659024,0.2697567940265348
443,1342777,0.7599788662134451,0.7810985225079188,0.1952986992428396
444,1343203,0.1092269656064306,0.2048340573939588,0.0429599214412756
445,1348491,0.3018503686736915,0.1985182296936006,0.155958436446606
446,1351239,0.265952987488059,0.2197512425252963,0.1064061242060694
447,1352345,0.2607084401767436,0.279734054623366,0.102809078193
448,1354095,0.1435402133592971,0.1804616067352491,0.0953336370495359
449,1364011,0.098905474100146,0.0568104755977119,0.0836318252013899
450,1365281,0.1014573590258431,0.0453492594604023,0.0528940857462789
451,1366382,0.2187058866536659,0.1760613900982135,0.1138642557544282
452,1368660,0.298820567528451,0.2258734716716042,0.0575136269307049
453,1373119,0.0992328770690742,0.2041995641365757,0.0754500707886332
454,1373592,0.1340994953409726,0.1158257806292368,0.0847388658476295
455,1374224,0.1263777598243722,0.1308845142761152,0.117359295342287
456,1378230,0.4801495482185149,0.3977775159832819,0.0843980844262564
457,1378759,0.3924993592791033,0.287773377378218,0.1505321365114889
458,1385890,0.3338156521848727,0.4444628724972381,0.2611253586829591
459,1390123,0.1427095573162471,0.2050719665060611,0.0829647212880073
460,1392041,0.1382674146456723,0.2134592814128717,0.125691143254655
461,1392178,0.3377583117416156,0.1764554807904255,0.2749341452682812
462,1392197,0.0771504888826654,0.0454583900389868,0.0424099662946346
463,1392257,0.0967400155080984,0.0629769647803444,0.0553740889777947
464,1398079,0.3679534186177484,0.2320102172201966,0.0448261998692812
465,1400079,0.2846362770915234,0.0949903665613491,0.1762408482039812
466,1403625,0.1101985878659577,0.0695411865994184,0.0551912631790429
467,1408673,0.0697338882604245,0.0593393871581421,0.0545787471638334
468,1409470,0.226807589205112,0.2459837501011692,0.1978614604863178
469,1436289,0.1225389772606757,0.1152034472549556,0.0547415640013866
470,1438386,0.054585657948448,0.1141413319158257,0.0607130378426739
471,1439688,0.0652847204808413,0.0437165127052477,0.0491306661456718
472,1441799,0.109226015789686,0.1141851893826848,0.0441665053783149
473,1444816,0.1141486914766494,0.1325220034234289,0.0513643654748532
474,1452255,0.1139891770892669,0.0746244133022288,0.0701922449703169
475,1457717,0.4839898412607559,0.2808182494911793,0.1427711296813505
476,1459639,0.0973718478869255,0.1104428489357555,0.0499246895872634
477,1459738,0.2702884497252271,0.2291400080911092,0.1683570236555327
478,1462816,0.0748687732142781,0.0487263421657226,0.0422500816810367
479,1472719,0.0681419644684726,0.0647298917466749,0.0423211841087294
480,1482242,0.188020548899608,0.0978189557427362,0.0922707121817065
481,1482329,0.3534499492931504,0.6632158795708392,0.2177416389478716
482,1485681,0.0585821920209177,0.0935430875473655,0.0621288107814623
483,1488618,0.113011651946282,0.1897609553754367,0.0653022609862252
484,1488816,0.2863497900492175,0.239230102307246,0.1496659599628516
485,1493295,0.1719459635996989,0.2659667129346412,0.1303991934910349
486,1495928,0.1153644386428411,0.102872585759647,0.0741042433436219
487,1496388,0.1923328194592699,0.1487560532767513,0.134896228915851
488,1497161,0.0512845358269269,0.0846289488547307,0.074716599594523
489,1497881,0.1520067139731524,0.1009302738092585,0.0869232767335466
490,1499453,0.5298977027262137,0.2943778518266529,0.2809266035561735
491,1499533,0.1761129276079207,0.1901098781271366,0.0964966053741678
492,1504498,0.0541149797334419,0.0657155301636964,0.0444810057186778
493,1507489,0.1175772470655052,0.0856234309244319,0.0848996607269334
494,1508331,0.1781366733497811,0.1153316776130362,0.0463656431045906
495,1511761,0.1058388814676398,0.2860180365471951,0.0890089479774878
496,1512925,0.1600005677563585,0.2460925387996566,0.0929647376484734
497,1517997,0.1119273183740909,0.1371326509546864,0.0754032775962387
498,1535122,0.121598235406422,0.0613803735305849,0.0461960120179985
499,1540565,0.251089646794111,0.2394221527472064,0.157864575594973
500,1547145,0.2125588588544884,0.3111115101098871,0.2058050074550811
501,1547817,0.1451835605140705,0.0840547534205145,0.0812290894578474
502,1550078,0.343040706783893,0.2602810645508475,0.1840302400801511
503,1553567,0.2651239878054019,0.2014554015760916,0.119719600854018
504,1553603,0.2056747244276653,0.1509259809979795,0.074373052948419
505,1553633,0.1140417017444996,0.0802978753056988,0.0639236856746741
506,1554381,0.1970537206081635,0.2462197456066808,0.1395425844296822
507,1554433,0.2310758360231157,0.1190999094698352,0.052117753424808
508,1557750,0.0638824287215675,0.0439265557947581,0.0583972246517807
509,1558363,1.1294227915492256,0.7949311027323435,0.6181637832530953
510,1561946,0.1145378337494662,0.2509466502455932,0.0735470033701206
511,1561956,0.260475303559369,0.2933919205007802,0.171246773440836
512,1563684,0.2453067758670568,0.1408563693863802,0.0897271699762209
513,1563749,0.7348313901298718,0.5959565562375131,0.2049367103710585
514,1568441,0.2963816223736435,0.2520287309382563,0.097695119644505
515,1569084,0.7228808894460936,0.7305380532740746,0.2322657100278902
516,1584499,0.1054965166160144,0.0842814065167044,0.0582299717598268
517,1585252,0.126903690431235,0.1074656513815681,0.0993142567615106
518,1585886,0.3753694253626292,0.3136113091104218,0.1306641455497907
519,1587865,0.2184508880353857,0.1377353781329948,0.1221232916999
520,1593169,0.1545358722095937,0.1378178437658455,0.0408460853512562
521,1593383,0.7730228065190214,0.3811645543734847,0.2551176425294186
522,1593482,0.2118402263409879,0.2730122807979089,0.0893330526888234
523,1593569,0.9562006276353076,0.5659049735521227,0.2247038206174041
524,1595158,0.1412380687027519,0.0529806934734211,0.0646089552021291
525,1596164,0.6196306537746739,0.4164078286770087,0.2299835309695446
526,1599477,0.3832984970558054,0.3840593181169685,0.2517510753974088
527,1602979,0.4395781260763898,0.2727846547479,0.282909302898352
528,1603989,0.0829150677260852,0.1178683945831957,0.0758513921142047
529,1608463,0.1199163910793574,0.1344716520649191,0.0511024357217747
530,1610421,0.243535069597323,0.1884718233058622,0.1190579289883195
531,1611806,0.1337911552731792,0.0703241978351654,0.0764020110936942
532,1614478,0.1742827028923983,0.2287564800148538,0.0993540542665767
533,1617530,0.6706826043986456,0.5145698520473476,0.3144014461557378
534,1619194,0.0528965470150887,0.0689225733050775,0.0525998294170338
535,1619723,0.1584060537317326,0.0823505956973835,0.0675725202460422
536,1629280,0.1987652310732941,0.1537189414817625,0.1240262247447092
537,1640076,0.234009824008087,0.2489462293572505,0.1066396258348749
538,1648510,0.0478337287712076,0.0599100504893905,0.0499584430524864
539,1654993,1.1570713190462234,1.105472735128108,0.6342430459856865
540,1659130,0.3712473927181772,0.6819976115110173,0.3610697483397866
541,1659325,0.0493293986078196,0.0575401104050241,0.0499986963777545
542,1669066,0.3282295241718866,0.3357689922988827,0.2088112696464101
543,1669164,0.0992486477525138,0.1141497752549027,0.0725270553014427
544,1674349,0.0907146218976511,0.1177108635384209,0.0466225757575555
545,1682813,0.1100736467439764,0.1578348680144816,0.0668452033768115
546,1689718,0.284474384341165,0.2355130012675887,0.1056661869860802
547,1700875,0.0435474341023987,0.1337007134643912,0.0427444522774719
548,1702426,0.157592636362239,0.0776661992547822,0.0519580901884804
549,1711840,0.1096599411663086,0.1397348911048497,0.0769229378517324
550,1715069,0.055174727764264,0.1212483206324921,0.0581293991785898
551,1715362,0.3863877645040601,0.2609491729964754,0.163516704565731
552,1722136,0.232875931364977,0.1672611663055683,0.1422012540445558
553,1726370,0.0564069926582653,0.0447825717918322,0.0904523283475348
554,1729773,0.080253675780866,0.0468236646787192,0.0676455095816679
555,1732391,0.2018178387068392,0.1884439638060268,0.112411932833188
556,1736369,0.2275984603433822,0.2396572425190545,0.0799956169566118
557,1743626,0.1022021753750057,0.0781076037275851,0.0563905310427652
558,1744061,0.1313861862012142,0.1124991275462812,0.0544701818891887
559,1744407,0.1261462309022338,0.0824093518934538,0.0723160520162364
560,1745826,0.1319353371572886,0.054179151181934,0.0646401034113932
561,1748306,0.7598881995115407,0.9046022939941868,0.2744150800243967
562,1750665,0.0881930928246903,0.1091476447184599,0.0800375450031702
563,1751498,0.1303650329871692,0.0657114039637449,0.0429099528380891
564,1754078,0.0937049680457446,0.0783764600178453,0.0514481749352698
565,1759346,0.5699576428778115,0.6507866378443432,0.234405888130853
566,1759835,0.3005561195417923,0.2929361206813468,0.1874147993379504
567,1759905,0.1303540770073836,0.0857253873312069,0.0693850844347072
568,1760334,0.3069224229441374,0.1871975339815907,0.10919510604167
569,1763774,0.1927548794781381,0.0562230279126261,0.1026579275973954
570,1766754,0.4221824723664387,0.3240573157977062,0.0736987348126176
571,1783129,0.2021391662589116,0.1856231222415245,0.0813990292282955
572,1786601,0.1058556246307398,0.0811731881806632,0.0598896351749562
573,1797727,0.3133697266682484,0.1687718861202352,0.2424261216551335
574,1798722,0.0737297867629036,0.07704892904582,0.0435121019238979
575,1829347,0.2097898537067264,0.1424293587400686,0.1255270813265934
576,1833903,0.2765865940946617,0.1617914591416658,0.1005851409183686
577,1836831,0.0877784791993818,0.1608788222861246,0.0749288761987212
578,1846987,0.1612479938874509,0.1215874149578356,0.1222915990973603
579,1847302,0.1240324738678133,0.0937820108450036,0.0560299399850061
580,1868869,0.2076196833334278,0.2306711777468284,0.0858140327960215
581,1878069,0.0883377851782614,0.071869735767532,0.0734989074727967
582,1892842,0.2011758549738382,0.1143872718434153,0.1156153654390359
583,1897014,0.2240262224641136,0.154990434344717,0.1008189010598157
584,1897375,0.755899922168052,0.3970696129694868,0.1750522350016589
585,1903413,0.7021836439080835,0.5660034345079652,0.2376510707061372
586,1904364,0.0891913640147534,0.0572926107395561,0.0692177858941724
587,1907074,0.0967031464152627,0.1461097416385528,0.0755434967937154
588,1911479,0.2771996189023156,0.2691133737187055,0.2048154688780712
589,1911635,0.1973302522926774,0.099802514819378,0.1318349141052228
590,1912394,0.1327419955632085,0.1420992993918244,0.053249287964369
591,1916004,0.0769765611310202,0.0411934192532634,0.0404796125025668
592,1916457,0.0570369143684552,0.0557620967699609,0.0430683414928689
593,1929337,0.179519809417427,0.1108054687633092,0.0772395260240998
594,1932161,0.0722137535539855,0.0545414346687493,0.0619344466199487
595,1933235,0.0916717588751327,0.1302204700081364,0.0502288197123659
596,1935606,0.0985143855316327,0.0406715061263082,0.047063054809476
597,1938734,1.2060780669203357,1.0908763457962367,0.6467172883035315
598,1938878,0.1171929828948821,0.0920488767003684,0.0654785830585642
599,1939370,0.2380731497044221,0.1519055026693838,0.1193866395176022
600,1940812,0.113955227314213,0.1158240749116374,0.0711617199848526
601,1943141,0.1767825808126175,0.1245213991190281,0.1547056691604562
602,1944235,0.2526220458267074,0.1515292258479987,0.0873352996125096
603,1950652,0.3303592421226322,0.0639153594174775,0.2213111501490841
604,1951379,0.0586243002248891,0.0830343749942568,0.0880834056259386
605,1951469,0.0704110953798595,0.0624922722613263,0.0519662735907466
606,1957255,0.1297878476233245,0.1454617943246661,0.0782811215523939
607,1960790,0.3006803778194966,0.1675134501250494,0.0818098789247808
608,1966338,0.1737874952561249,0.0664409901710341,0.080258775193136
609,1967926,0.1360810094665088,0.0941360764892542,0.0775149165960648
610,1973333,0.3326119869644046,0.1884262228181619,0.1916181252612749
611,1978802,0.8247476509756515,1.0081854455968688,0.3803773919319921
612,1980396,0.2274614730312298,0.1503444317544062,0.0787541162649033
613,1983482,0.3485254801074553,0.1663539266906331,0.0854868767635619
614,1983878,0.0698126681168289,0.147648844044671,0.0990591252787289
615,1988217,0.1147716422569255,0.1116530768751679,0.0784233666127274
616,1989940,0.0607566131482686,0.1532532801612143,0.0600276147842264
617,1990348,0.3163627106459334,0.3226639543670329,0.1657729191102634
618,1991003,0.1803202026882517,0.2225057162917591,0.1056931055384275
619,1991388,0.1227080495168375,0.0820026358158378,0.0519674846994666
620,1992520,0.1162130485605805,0.0930003963304146,0.075425867320154
621,1995172,0.0698841051111023,0.0629754162180674,0.0513294936035191
622,1997478,0.4251030350898173,0.3175482572964387,0.1376570663597842
623,2001497,0.1346821251093124,0.0651247806109438,0.0767910071345336
624,2006122,0.1449887209835945,0.1130653294102295,0.0651225533920731
625,2013548,0.2380941492361008,0.0734019031717103,0.0804991458301997
626,2016826,0.5825028093496054,0.887053704775635,0.4760591860232726
627,2017968,0.0838060685956347,0.0750625531805611,0.057745748363698
628,2020619,0.1223008704552122,0.0743069618902303,0.0709611286133851
629,2025975,0.7369636651112694,0.4564736822049515,0.4682262565976129
630,2026657,0.0831743205126716,0.1008188707099759,0.0720219674558813
631,2027716,0.2600152861835676,0.1300465503898507,0.0879722458364129
632,2032562,0.1581601852777068,0.1288790837467925,0.0962483776941387
633,2039636,0.0883803088970042,0.0672380283770168,0.0535922478701071
634,2039836,0.1153864633455987,0.0445886777125275,0.0428471567150751
635,2039981,0.1331296865015356,0.0832125545137802,0.0470994023182411
636,2046364,0.1138850587756065,0.1266415958559674,0.0650901654206437
637,2047987,0.302181854027663,0.1786497411327616,0.1577776870141967
638,2049536,0.0639202234071165,0.0405474084365735,0.0437499131834921
639,2049607,0.4489617626208271,0.2734077889044384,0.2999354320384684
640,2051056,0.4192196513701909,0.1809907353766533,0.1520762545184326
641,2051111,0.0896231382613212,0.0411380839455843,0.0555103959392984
642,2055230,0.3088304613475285,0.1255865291352358,0.0761640642216965
643,2060388,0.2445918707163443,0.1428899543165294,0.0568205335458842
644,2060784,0.2052173297189468,0.1175004945387936,0.0763714213126908
645,2061231,0.3161443061658264,0.1484612124099043,0.0956096479261054
646,2064103,0.1647868152016933,0.1018788486673122,0.0842260672802941
647,2064927,0.140374833667997,0.1463192674632296,0.0853654798160012
648,2072062,0.769336483250886,0.7710878522034326,0.4774724820438734
649,2072852,0.0670654338672118,0.0499771206875565,0.045431673690891
650,2074564,0.9011126420381954,0.2001845421993375,0.2303063474453566
651,2076933,0.8818540010828109,0.4015394349745997,0.3642150227694203
652,2078077,0.0443380811781135,0.0415550844058469,0.0415608816013487
653,2078569,0.5930495871352184,0.3356861379948215,0.2397294170085667
654,2080377,0.1283567830341758,0.0677856291167877,0.0461484043611484
655,2082324,0.1088613373091766,0.0409970954635343,0.0806032405388008
656,2083010,0.393683577942697,0.1801397810365874,0.1246615208044438
657,2084527,0.4762962507509019,0.2334239497401786,0.1301267927294702
658,2084547,0.1311967013291524,0.0407102650918484,0.0431751439369603
659,2086891,0.6449205488741159,0.678361800797719,0.4431355369248808
660,2087497,0.2550747976284118,0.2810696459038992,0.1526066756541038
661,2087636,0.2563192194155994,0.239232871282311,0.1467328093791662
662,2088551,0.1726821989635301,0.1532604000757662,0.1398823128099795
663,2091242,0.0435835246536648,0.076899907701047,0.0600426149477902
664,2091311,0.1357132827487837,0.0725507307750683,0.0595597210449772
665,2091599,0.07478718778544,0.0497050473836007,0.0569749021035437
666,2092265,1.421696591642502,0.9637928284027784,0.8859540078995334
667,2092335,0.3996723855829955,0.3776472356929226,0.2233859120228326
668,2092380,0.3255401156018354,0.2047629477400883,0.3116130517851045
669,2094025,0.2787818674308226,0.230546426765374,0.2167178922355462
670,2095511,0.257037440875437,0.1394712397628434,0.1445230119526837
671,2096822,0.7801617199970012,0.3979620475326562,0.1644872180649721
672,2097105,0.2136079778725648,0.120655551920271,0.1007816780271013
673,2101681,0.0846195917126855,0.0743812724370873,0.046345001080323
674,2114008,0.0652705579669528,0.0803883207625082,0.0421853029752734
675,2117527,1.7216338067949355,1.0404733574177585,0.9257225534371044
676,2117735,0.2241167051998198,0.1239711081842296,0.119007775696077
677,2118191,0.2212178961289701,0.1102783822280029,0.1631091894368248
678,2120350,0.2319281867312446,0.2162082709358093,0.1196876461551354
679,2122042,0.1210129902871002,0.0741465747264182,0.041319117703102
680,2122256,0.1582011414992981,0.0973933289303508,0.12717072274338
681,2123370,0.2820116206377312,0.1438522984955184,0.1735349280281999
682,2123730,0.2322530326159224,0.141993079049562,0.1439766923053704
683,2126647,0.1503154132175623,0.0910705045645499,0.1217238205730026
684,2127673,0.1149003407248914,0.1080691420238214,0.0607680060980186
685,2127711,0.3556013711957058,0.1136086476396585,0.2610643797264189
686,2131432,0.610070745531031,0.3154988045145683,0.3502002532516823
687,2133981,0.1713238444723457,0.1128621473999333,0.0531058060659668
688,2136370,0.1176746416054352,0.0428594472283874,0.0687043903801492
689,2136528,0.2860684493062966,0.1829280358649665,0.095685323536545
690,2136682,0.3164929206720699,0.2351728772888727,0.1938492013186887
691,2139248,0.2632760363218915,0.1919688895237767,0.1118680786437078
692,2140232,0.0924473262248271,0.0855610023861268,0.096985516485172
693,2141354,0.1749737295557691,0.0815846174990579,0.0697041760828547
694,2143682,0.310922548233278,0.1964160950350866,0.1536863170136886
695,2145263,1.1263411132696337,0.6059356477543174,0.5672571817265606
696,2146662,1.0031873235951778,0.9108526069065136,0.4459975986454059
697,2148515,0.1691955304269763,0.0862553644982471,0.0872945658596882
698,2148548,0.1665946219557468,0.0764521953010699,0.0428200139084202
699,2148845,0.3629658738348036,0.0941467588807087,0.1500854590296685
700,2149013,0.4602865149016155,0.2335480952203732,0.246427290672728
701,2149310,0.1380890387616618,0.0907647456042197,0.0603830165036063
702,2149788,0.5081310417900955,0.247939177494471,0.3016091982979294
703,2154209,0.2232251460240271,0.083318485682089,0.0813358728957474
704,2154796,0.1992732570605284,0.1296414827429741,0.1729420668818169
705,2154983,0.3138711966967142,0.245281623267745,0.1747016824388463
706,2155702,0.0839254377663698,0.0466632518956133,0.0443900555944702
707,2155859,0.1854705273810553,0.0626292287298613,0.0930255387142267
708,2158171,0.306431222393333,0.1337065983975058,0.1496437809770023
709,2159164,0.1211534885413318,0.0866910950649924,0.052237119352597
710,2159348,0.1010065543134475,0.0567691640211469,0.1058332164093438
711,2161609,0.3308842482635259,0.1315021436405434,0.1377278854082289
712,2162603,0.6879797556629041,0.3450339840562186,0.4933508491463672
713,2162654,0.1160056095339088,0.0802794224567142,0.1038564788574885
714,2164557,0.5393710489028172,0.1293039529493662,0.2387411086085142
715,2165313,0.0938973813718615,0.0466034219442297,0.0508905334574495
716,2166389,0.4049967858251417,0.1279113946010808,0.1366502396250188
717,2167838,0.3405568678194433,0.1025236267132894,0.2304712674884321
718,2171930,0.0809829306138922,0.076142236984446,0.0764380300807292
719,2173371,0.0676031880958891,0.0483139361628544,0.0431029827122619
720,2178969,0.0483035820874508,0.0549926042657337,0.0673676987954248
721,2195934,0.1131937132953908,0.069870955520352,0.1038860357750426
722,2198603,0.1959465846641235,0.1256628545162479,0.1330855872427765
723,2199117,0.3185598687114201,0.1435127763185382,0.2457824350374602
724,2205491,0.0607699752862953,0.0553726226157049,0.0476397762249687
725,2208290,0.1207650870143799,0.2567709141389525,0.0811811998083471
726,2214161,0.2992259784822233,0.2443714433559831,0.1622526871053582
727,2223765,0.043635291600081,0.0660157479041196,0.0469629921958312
728,2227552,0.0659395618929449,0.0551387264890209,0.0467245812454464
729,2230419,0.1566493886066435,0.0481731993985205,0.0563713343431264
730,2232500,0.140532085294188,0.1455963905479391,0.0878154294272188
731,2242821,0.0800462607239662,0.0427766563181135,0.0419315855222501
732,2242968,0.064302923098373,0.0454651813454919,0.0508365543983937
733,2249178,0.1429125534205257,0.1657565738261102,0.107274505687381
734,2254465,0.0519587500480775,0.0458788591356508,0.0507924095987124
735,2261648,0.0741553570048354,0.1158800501145762,0.0662323295352309
736,2265331,0.3109657406398121,0.0566574452449749,0.196308965471661
737,2266298,0.4473872200567677,0.7306429024852479,0.2803030009516043
738,2274046,0.1162854541155846,0.1400944734291336,0.0890043150445147
739,2283886,0.1132214431771441,0.1184661140295522,0.0852596210758982
740,2284587,0.169900319131957,0.1398894702823978,0.0916293651198008
741,2287262,1.8690539346985464,1.0037777721546703,0.8043310938936954
742,2290943,0.0971832983496765,0.076205303822875,0.068562481591927
743,2292056,0.2138598810360368,0.2616103240761829,0.1309716561624736
744,2292070,0.1076671751232294,0.07084948352515,0.040498141441722
745,2292639,0.1191725660782623,0.0534329148948171,0.0915035483216612
746,2294215,0.3022260891090237,0.1932498601077239,0.1641294143852567
747,2295721,0.1168399871689771,0.0759376830288496,0.0439184980586684
748,2296227,0.1099833023386172,0.1230123104620297,0.075103356210485
749,2297594,0.1592801041253426,0.1410289218532527,0.0592249306970025
750,2298918,0.0716563573925708,0.051126855412297,0.0528136054943257
751,2319452,0.0893307089623227,0.1731607041984155,0.0628707357456025
752,2326356,0.1039200504808641,0.0932098888959289,0.0681111329123855
753,2327662,0.1014713257226324,0.0668221332402703,0.0511353515358006
754,2328254,0.1346104691304015,0.0784251829617164,0.0700503654455901
755,2329474,0.1522902567348458,0.2525321245182617,0.1345254602716874
756,2332589,0.0916729989177308,0.0713887629212981,0.0560491127673087
757,2336284,1.4768955884410264,0.4154946895417124,0.6906542993643143
758,2336609,1.1985531401135725,0.9407489474974482,0.3909880521153825
759,2337800,0.1638748705834658,0.1465223144042158,0.097126512374031
760,2338744,0.2444561924004418,0.1580828036686319,0.0900154323193602
761,2345989,0.0511125877076219,0.0462340860414554,0.048904229723979
762,2346076,0.6340436886902814,0.4177085902570069,0.3217020402978088
763,2346091,0.3981193509289209,0.3283302307066796,0.079133112372681
764,2346591,0.1649610972634381,0.0852221002559335,0.120501324227648
765,2347219,0.2743192995338384,0.3675844133155008,0.1777241669876907
766,2351947,0.0686791907713226,0.0660755227545766,0.0442582286450146
767,2353808,0.1729187575265001,0.1285448450657598,0.118302017352823
768,2372870,0.2177470497321018,0.2045285930173381,0.1314571620663949
769,2382378,0.0539417069448881,0.0830175724310802,0.0685802267910455
770,2384734,0.190101804983813,0.2014873212559556,0.0872362621955666
771,2391637,0.0688491125002794,0.1176544560563073,0.0487385110420901
772,2391899,0.2123201463683852,0.1194570512680051,0.0693182103588934
773,2391948,0.4200593326707318,0.2848424531248636,0.2266032618330236
774,2394365,0.1194196482689475,0.055996322837293,0.0647879001887197
775,2394796,0.2756940494250688,0.1873658618129814,0.1525379643203989
776,2395431,0.080990444511261,0.088499596274354,0.0432326437184378
777,2395463,0.1122369501072511,0.0513277232158164,0.0534998792936554
778,2395836,0.0679831293758761,0.0841956429972545,0.0613145930758438
779,2399333,0.6948410002847633,0.6197904592443535,0.360794103896676
780,2401440,0.1896726161325228,0.0700145843707122,0.0920523685049691
781,2408469,0.7223091116797744,0.4708612998213777,0.3341070391436005
782,2418797,0.0437042623635254,0.0529562260907136,0.0618064183635642
783,2421434,0.0650417636585469,0.0696647097395404,0.0666259750814441
784,2422414,0.0745096622386458,0.1166387690132638,0.0684767492870168
785,2431014,0.0873387643791698,0.1198255210923155,0.0991005408957506
786,2432488,0.2056547836793443,0.1975974884490732,0.072709896180263
787,2435919,0.4710621447603913,0.2246269874775253,0.2288269956631674
788,2437502,0.2048300332529777,0.2566172921196545,0.169495187889302
789,2448144,0.5938252209651809,0.2396118421886672,0.2004145968510928
790,2449302,0.4122278164308164,0.7211255613990393,0.5440395953890804
791,2452337,0.1772429102547126,0.1921277150437985,0.0933232055560722
792,2452743,0.1665774685524266,0.248746362030868,0.1059508024923742
793,2454027,0.1002536892415176,0.0776692170016688,0.0722715099637334
794,2459388,0.8917957431352623,0.9040884243528242,0.3749624188312177
795,2465890,0.1111951070187244,0.0736437175233124,0.041159221251777
796,2471992,0.2347775315597726,0.1909679430808915,0.1356469713769372
797,2475200,0.1598248853588999,0.218816975215097,0.0902376371689586
798,2480035,0.1604773529728269,0.1071617252107689,0.0512776139054415
799,2480293,0.1553246251424513,0.0885332189942311,0.0600554908190855
800,2486938,0.1741239061539454,0.0768092336670465,0.0883047468074865
801,2491583,0.0743196468529929,0.0547283440809304,0.0477670812198169
802,2492862,0.0961143012221223,0.1037271430573487,0.0549480699379785
803,2494260,0.260241066527918,0.1021790417052563,0.1388689996608934
804,2498234,0.1533980889486843,0.0935537663144538,0.0610067430462868
805,2498882,0.2281766238276685,0.1620955398914838,0.1112476515613132
806,2498915,0.2150306511474706,0.2920827624874657,0.144343731620463
807,2501765,0.1504023127598839,0.1104450123256002,0.0953251033450712
808,2502787,0.3431052109304748,0.2104781972548497,0.1264026178993802
809,2503968,0.4758947015774097,0.3112073889290367,0.3391651129961166
810,2506010,0.351595556856358,0.0996502312615501,0.1354484833368103
811,2506151,0.286090120658756,0.1583123461184084,0.1468566297344784
812,2507726,0.104242634763614,0.0956791798995128,0.0993300882524657
813,2507933,0.0703332946104533,0.0993123808894973,0.0424432415068403
814,2508179,0.3908546377016748,0.3398619368940554,0.1942998368088295
815,2509272,0.1766966781711287,0.1893936905239614,0.1048232419578121
816,2509294,0.5976752289435807,0.3310579720016786,0.202230702243394
817,2509802,0.2043885641699794,0.065809716289636,0.0795992051291036
818,2510655,0.1872252484794609,0.0836595731089908,0.1276003216937329
819,2511276,0.3145544533835263,0.1067370419362938,0.1632818877156054
820,2513598,0.0987806699717166,0.1016315573930006,0.0739231685180517
821,2514190,0.281948440551907,0.1708985529334834,0.0506015247651223
822,2518607,0.113418508707566,0.0511553915829623,0.0522097457440563
823,2525518,0.0765899406910177,0.0926715886257258,0.0502492352540794
824,2526471,0.2292896633815444,0.1154343555506121,0.0817758947310167
825,2529347,0.0944306685527476,0.058507253453707,0.0746953603917155
826,2534437,1.1071044197673063,0.8180524701641412,0.713973085896153
827,2538739,0.1366402776347421,0.0816379954572941,0.0783249316149206
828,2539848,0.1944490058556867,0.0904311231037672,0.1079301053359615
829,2540654,0.177800806796528,0.1101346991499685,0.06728738652922
830,2547880,0.3507882887317155,0.1590589920998379,0.1780668332854931
831,2547935,0.2180984531911887,0.0753657886179597,0.1105237530295452
832,2550904,0.2502871882727655,0.1206979371951697,0.0798871612004624
833,2556201,0.3661060157685722,0.0896821970423435,0.1580526303694733
834,2558514,0.1645020226598379,0.083687620185753,0.0802031709704889
835,2559563,1.815941515958258,1.405385856408917,0.1486268416607461
836,2560707,0.1203589842304113,0.0698885594105287,0.0805966916356952
837,2561152,0.2429341515031946,0.1209911416837337,0.0708978320829223
838,2568799,0.0884205375660125,0.0659017997129864,0.0565641944671508
839,2568982,0.190594048079181,0.1390525344677904,0.1245142864408959
840,2569313,0.5797408474140133,0.3013740536604798,0.3967737196490974
841,2570268,0.2956383243706209,0.1229988576499572,0.1869250351755489
842,2572173,0.9445693104785428,0.4917290802629902,0.3120877826162624
843,2574148,0.2392325210578927,0.1286051986573526,0.0849647641097826
844,2576333,0.4469574140888419,0.2571030783334129,0.2697012403987884
845,2581742,0.1304720044614147,0.1440660694732567,0.0934415407677449
846,2585134,0.2558882209114295,0.1242824762644831,0.0815526183862391
847,2592692,0.2321904814078621,0.1158995872082864,0.1227063644881802
848,2593521,0.179069635142254,0.0803490744236881,0.1018615652979337
849,2594232,0.2435434937627625,0.1174503379272873,0.0680707937957985
850,2598925,0.203252303018623,0.1181784999865758,0.0675697835479467
851,2599162,0.4134340764434367,0.1307264797533405,0.1544895381549882
852,2601518,0.2604533352318641,0.0880341328302207,0.1462152050605893
853,2601549,0.2046143622050622,0.1963739040991554,0.1962335617284027
854,2601785,0.3389215017682794,0.2219073148409367,0.1953642744938999
855,2603620,0.3725426479547007,0.13223398130128,0.2185978470306064
856,2604785,0.3883339889345263,0.2817954051880575,0.2490071463944383
857,2605852,0.5215148460116117,0.2435464609739618,0.2581392572495473
858,2606275,0.2257853610628359,0.1343188665769465,0.1183442393016417
859,2607041,0.2564187913240701,0.1273744783348116,0.0753930395396638
860,2609740,0.2516127649208495,0.3045875962441711,0.0498737137838212
861,2610624,0.2096932570135945,0.0987604732771318,0.0590626867054808
862,2610993,0.4852997949687013,0.4710342302895864,0.3047095669750235
