pos,CIP
4061110,0.0530294006019082
453593,0.0527721285641861
3783829,0.0526990714698749
2124524,0.0526928387156256
3735798,0.0526039475095922
3559450,0.0523771003035517
4240358,0.0523673486561781
1568850,0.0518582204780613
3202465,0.0518076897353975
1665120,0.0516695563728597
2597895,0.0515206614385075
2416347,0.0511050454373084
612362,0.0509191412892542
3049049,0.0506683987762943
4485296,0.0504490454322453
1834886,0.0503967343851943
3317571,0.0503671389075995
1765989,0.0498074891734497
2475512,0.0496999345002779
3157589,0.0496956049659686
3710900,0.049051562935556
616327,0.0487925759544532
518426,0.0484928153261106
1482162,0.0477195496817749
2935574,0.0472098032017863
4173875,0.0468763281340178
4638325,0.0466027577771954
4143500,0.0461468379047922
1718159,0.0434594717355095
437756,0.0414203636178951
