pos,LEVO
3617381,0.238131161550367
4011562,0.237999194768621
3611325,0.237849997003681
1281263,0.237571349460869
3164964,0.237534358941886
668922,0.237333883426252
1898157,0.2373328495177
4398944,0.23732834678381
2640229,0.237192164636236
3238857,0.237027990040754
2141423,0.237002638301278
1319680,0.236902902590193
173925,0.236677958948138
1105950,0.236591995366311
1160842,0.236500630042117
3681120,0.236401505591088
368201,0.236375242825898
2141297,0.236316223762352
4593496,0.235839266099227
363881,0.235785700380862
2407833,0.235259904681576
1489391,0.235009810042403
181953,0.234979598167535
206735,0.234908199949266
573480,0.234688656208168
2771417,0.23466617771383
83346,0.23422169843884
172387,0.234219102289074
977839,0.234110153824789
6596,0.233925882403283
3567039,0.233907861269401
455222,0.233869785942111
1511752,0.233573202063985
3929676,0.233033798141423
3266629,0.233023094737312
1129778,0.232874073591976
2139654,0.232843609291398
1767853,0.232800470969729
2113145,0.23275892792902
1485681,0.23261932386081
3987891,0.232573935547428
2735245,0.232260173049195
2017134,0.231708203616118
1607079,0.231686093052758
2154545,0.231619107086646
1171687,0.231506929333887
1350504,0.230996639922904
3921167,0.230974923889008
3024820,0.23058161684749
3566479,0.230441344686279
457779,0.230331071951755
890312,0.230243014712238
4633871,0.230226012485916
3610980,0.230076788429207
996944,0.230059425615819
348176,0.230058501082782
502890,0.22996915436551
1516789,0.229747737671544
2768712,0.229632146591584
1354095,0.229397362495363
2708933,0.229336448952002
3055621,0.229329575298241
4324445,0.22907223040426
691072,0.228970540014806
411352,0.22882296353644
1326853,0.228781608651603
4548388,0.228074763299815
4006234,0.227964554119511
1846987,0.227504972681064
1377963,0.227471946678037
1431451,0.227248732792954
3059759,0.227128481074002
2706160,0.226818691964703
959015,0.226478396629228
2351413,0.226454052569568
3594711,0.22629187742629
4409171,0.226164826372775
211453,0.226029727804179
2359006,0.225952015979476
3352890,0.225830724901666
146679,0.225783202681501
1242701,0.225478881408158
3608688,0.225470090943601
109265,0.225196874502047
427948,0.225087688851774
3311560,0.224994607763193
2085336,0.224824142695047
4584160,0.224610938765494
2743135,0.224251164245718
3778712,0.22424903286466
2080332,0.224111003609594
173724,0.224059211803471
3462278,0.223919216457069
2978810,0.22322613853723
4286656,0.223216942917393
3889149,0.223197907464415
4432693,0.223181051255538
1568306,0.223042044192566
3178906,0.222910642541408
4516117,0.22273729894531
1980396,0.222667738514182
4623412,0.222659073990571
4198339,0.222641409600428
3745579,0.222486588432931
2095656,0.222464061188896
4603261,0.222385537054272
3570473,0.222383949495543
2540654,0.221991891056831
1563900,0.22187994041666
2247544,0.221862622172918
80218,0.221596097974851
1766873,0.221577363441522
806533,0.221480754975699
1713961,0.221367325076702
4320351,0.221285561336235
4097145,0.221120480535568
1449207,0.220814397175344
3885416,0.220734567167256
3303606,0.220720264850479
1516411,0.220661578374831
3883090,0.220549585789841
1826738,0.220542334711376
416715,0.220478873084745
1718777,0.22028908951162
410395,0.220225908254422
3315662,0.220159619567295
289450,0.220040207652468
756592,0.219933391069177
1662991,0.219771458148851
2087062,0.219616217637678
3817933,0.219596136840274
3745127,0.21952068627036
668402,0.219500655095479
3488366,0.219269770879182
725505,0.219244213994288
1311476,0.21919076301624
3180441,0.219180653268292
1960790,0.219104109337925
2172165,0.218852294813877
4474655,0.218808074083866
2586891,0.21859552571742
2142957,0.218558534575346
3137679,0.218502278800002
704935,0.218474921661573
2249178,0.218471280828966
1593323,0.218357577139402
4619820,0.218296101600569
806059,0.218241919901029
1308306,0.218189249916977
498458,0.218112056385453
2314200,0.218106247913078
4485401,0.21799419490699
4574537,0.217865801543487
1077852,0.217842811401242
2715475,0.217724449204749
892252,0.217674027611955
3886257,0.217579878346998
974626,0.217557603100521
4083080,0.217506677596963
4012870,0.217312205063517
2981306,0.217252804461964
1398406,0.217173791763115
2842033,0.216987690845447
2195934,0.216888187798552
3546728,0.216745510753266
130618,0.216447295705576
1761451,0.21621644284738
731671,0.216184650147293
1317280,0.216087610090996
2408312,0.215865439984462
1118547,0.215863468415715
496714,0.215790382719248
133086,0.215765905059685
2657233,0.215588207284078
399623,0.215491268365852
925233,0.215100377011584
4153746,0.214994457666576
2509802,0.214987459392405
3569354,0.214821924316676
1145817,0.214623992747521
3679706,0.214509800583375
3955810,0.214473937153155
4121940,0.214382169867732
4502152,0.21430340853202
4011159,0.21385197315089
3955396,0.213837660284033
1042292,0.213672131380286
2549208,0.21362833076665
1516600,0.213574136370022
3417318,0.213372363077315
1358614,0.213350685894903
3596817,0.213116290972175
1332485,0.213107386552853
1984561,0.212839264953739
731238,0.212621448139586
1602946,0.212547002287417
3997367,0.212499882599938
2620542,0.212404162293777
1659456,0.212293254593479
1725003,0.212189762311521
563392,0.212128886682139
1973862,0.211733006742802
1658645,0.211575823565907
4389294,0.211341270276658
1115913,0.211189823201826
3440948,0.211142273498851
3573375,0.210812612266609
1305424,0.210690039004988
4114351,0.210559726570687
4194337,0.210414344036243
3832888,0.21039408128433
3812846,0.210354187836323
3092096,0.210315310981774
2511189,0.210255277828824
2424185,0.210169531224904
3962486,0.210158743407142
4475190,0.210060327797946
1176370,0.210025051796596
4063056,0.210023160425276
4048310,0.209811286009799
4082258,0.209756443396778
4428140,0.209544276671326
281126,0.209541469849062
2812454,0.209372037238926
1278256,0.209311661944521
3579756,0.209129980637475
69117,0.208981159297053
4287973,0.208970369776345
3595753,0.208828514203982
1359818,0.208773630911511
4069013,0.208332472621283
3602467,0.208090683542516
4346577,0.207952698899273
1549269,0.20787253531538
2657923,0.207846305374057
1548608,0.207649277624797
1117163,0.207647062610715
2631304,0.207628231002009
3307319,0.207339928064814
2953186,0.207338186554842
2161021,0.207109490718945
4483202,0.207107687193005
4510404,0.206944897783601
1933235,0.206782802082238
1810651,0.206631635490378
264470,0.20644501714221
4405112,0.206381599480256
3837371,0.206370276003485
938151,0.206135839096315
2578149,0.20602226219487
307726,0.205998768867697
2155358,0.205944536249452
3732369,0.205765708583149
104691,0.205731927798941
3228238,0.2053466692619
2074355,0.204981855028341
1508331,0.204864989358776
2475200,0.20454570182923
4090731,0.204387000412017
1295807,0.204338661536612
27582,0.204324038198642
3242506,0.204223597252259
257126,0.20406596076033
887899,0.204023420105083
2135682,0.203963273375668
4251069,0.203826988526109
664808,0.203764121883692
1483633,0.203735909774244
2800331,0.20368840472412
2134263,0.203669452669722
4387449,0.203502181234206
1552579,0.20341887954132
3889475,0.203386202047622
712019,0.203385058866813
2695204,0.203291802662508
3454539,0.203182132049326
1694233,0.202801480296985
3997529,0.202736737321344
1512786,0.202689993207744
2622478,0.202625123295832
1728808,0.202543075190862
398580,0.202471815339421
96483,0.202342266875967
225336,0.202334280925358
3619000,0.202327302756327
2526471,0.202200676063928
2173273,0.202157396627776
1574595,0.201952146854487
43571,0.201909612235031
3367877,0.201562684119778
2050553,0.201555139603668
3932261,0.201424422044118
2505502,0.201413458710424
4264764,0.201380633020264
903414,0.201229834471045
2954181,0.20113570807518
2142710,0.201107576569062
2026913,0.201106002592456
423008,0.200855006580305
478145,0.200775429883909
298995,0.200460554774803
833228,0.200422957251734
2529347,0.200298867583406
3399158,0.200222811350622
812385,0.200189823291165
3826348,0.200011423115204
2415589,0.199907293990793
860491,0.199813172616405
4530833,0.199772108035923
432523,0.199755345457959
3616737,0.199370850704349
4057904,0.19927333350162
2175978,0.199233203156554
2020097,0.198913087890023
2175924,0.198586958286512
612841,0.198293847903097
2979325,0.198182539982387
2395463,0.198106775063071
3821107,0.197675297341509
1359863,0.197638581351475
1876693,0.197607978291564
692797,0.197564399132555
2338711,0.197234527084196
843967,0.197179618926077
3637635,0.196999818795319
3578149,0.196894553325647
4113122,0.196834954013652
308912,0.196780553905555
57615,0.196739270712211
2297026,0.196434343759539
2226790,0.196151976652577
2141706,0.196145884631278
1239759,0.195982824994804
1206174,0.19593969455642
1332322,0.195857236226433
2464570,0.195818074028854
1586210,0.195787955623774
4115539,0.195777671978874
974560,0.195687233704329
1164686,0.195686938743193
2931262,0.195665033663655
2472186,0.195655741284475
3408022,0.195626098656602
1699578,0.195572197188233
4371530,0.195507495384072
3570081,0.195490757673596
4408097,0.195390932882389
2116316,0.19523182561063
2467624,0.195079666386162
1522591,0.195069945354144
4409828,0.195030406285736
3323077,0.194957442750134
4150371,0.19484940671587
1662682,0.194312763885486
2844862,0.194305739761967
1870121,0.194236914525275
3580448,0.194103213335547
176134,0.194037291256221
444919,0.194006017000593
1155047,0.193972183214395
853024,0.193761711325412
4084864,0.193717918027128
3306473,0.193689128876349
3893857,0.193607236384919
2687765,0.193373249844931
2418273,0.19334822543326
2065374,0.193324309802058
2260516,0.193290225380084
4009126,0.193237124539831
3682352,0.19322562036985
2279610,0.193127387731539
4123269,0.193026513077128
485072,0.193005581057253
831879,0.192765423918117
812772,0.192677020819307
2145495,0.192669859327954
178615,0.192428150565165
3018101,0.192257636503771
1012081,0.19215093404945
2696562,0.192106631235718
2210832,0.192024351157895
2276922,0.191991826948035
2965820,0.191925481666617
924712,0.191794572712168
3027239,0.191792657709141
1609323,0.19175446194303
805356,0.191588058457714
3122346,0.191582193915584
3459083,0.191381843954876
2173879,0.191311071557826
2645201,0.191303794170475
1836030,0.19123823562281
3867455,0.191052579824644
2112280,0.190948478035659
4609078,0.190567649495315
4364771,0.190533039611633
4075426,0.190463255104265
1593471,0.190439620998363
2141887,0.190200121421785
4056071,0.19010572769606
3083427,0.190061226923664
2118604,0.190054516874906
3417938,0.189878982606027
3589409,0.189869450468425
3563221,0.189860612252078
1388285,0.189860034991791
4235637,0.189697221252147
3238536,0.189577608425256
2167923,0.189514270370395
2290943,0.189501293145126
2492782,0.189489553254101
483732,0.189285150882793
60256,0.189204792740159
718612,0.189178943487444
1608463,0.189118247846211
667997,0.188998915946307
1750665,0.188935076128766
3796156,0.188810634642951
1795038,0.188606406315789
2141342,0.188555685472225
38751,0.188450581006219
33108,0.188288990621
1816742,0.188265600250481
4458306,0.187983197064874
2569629,0.187906502736036
3647120,0.187904696277711
2757192,0.1878151100926
3830819,0.18776732271698
1374847,0.187678778437077
692684,0.187620614334233
3763667,0.187523734448599
652863,0.187353585530809
159959,0.187179895770025
2317843,0.186782697155428
3675932,0.186519596653569
1282806,0.186512974820885
267953,0.186491933715417
1237780,0.186426208691868
3608657,0.186405088028839
4152128,0.186254255503974
2126323,0.186171014890831
1403625,0.186085083276675
4141186,0.185919240929241
448027,0.185846214964122
4265749,0.185832823510994
690618,0.185703961980071
678195,0.185662747509369
2721415,0.185498409999608
1411497,0.185486580739684
3463938,0.185479797193024
524250,0.185369460073608
4395593,0.185265163297601
2401225,0.185196729409803
2683107,0.185175335901896
328622,0.184899907766386
211621,0.184571626320178
2871666,0.184429398943455
978991,0.18436871290076
601643,0.184091365277536
3255900,0.183859806617796
2560717,0.183479241225661
364079,0.183366921536723
4403881,0.183327238576804
1129053,0.183264923285986
1173580,0.183260704687654
1147524,0.182973651469808
2351947,0.182861947563662
428231,0.182740621193864
1621420,0.182677307464608
3256400,0.18263987677259
2278903,0.182597571866153
1749178,0.182556225881752
4479110,0.182474958462523
2294182,0.182359385482284
4189649,0.182302616252776
4334315,0.182298009889625
3154393,0.182239011246148
550153,0.182231533448957
2617942,0.182225727096347
3282511,0.18208296543016
2706601,0.182058673553159
1528035,0.181996281945332
2792394,0.181987816173031
323163,0.181899577881504
1540024,0.181812416849583
2096982,0.181665714054719
799029,0.181617088719838
3748146,0.181496093500998
4157033,0.181414742467822
307424,0.181375056061662
1556075,0.181221514087036
2076637,0.181153663681544
3046043,0.181137340659086
2642036,0.181054951082092
139803,0.180884811098689
2778841,0.180765735653935
2347379,0.18061038015166
3925709,0.180411688275065
1878069,0.180373116283596
2817011,0.180353176088355
2145560,0.18023027878795
3608679,0.180141769861345
1331662,0.180010853160897
3563232,0.179985463013124
1609585,0.179980859379345
2770437,0.179975415487241
2836983,0.179921861427538
1381302,0.179812025957948
4631934,0.179739624546973
1460608,0.179643061507891
918165,0.17963565863749
67124,0.179490259645925
3607248,0.179473739627421
4528460,0.179394746227695
2736444,0.179187150928792
4185292,0.179145449128281
163535,0.178741629711352
2582590,0.178723091080908
4549366,0.178698098024242
3666397,0.178697607286723
904796,0.17850985651555
2453882,0.178432107666446
4307058,0.178286704790534
3615593,0.178192411688167
1729865,0.178126686542391
1098803,0.178089948932234
1146993,0.178051097786951
3227336,0.177986811067169
1680266,0.177692913137522
3195648,0.177490853162253
2981551,0.177426606638926
781068,0.177275605293328
2224774,0.177273641332054
2967869,0.176969874163824
2715879,0.17696116351645
4464358,0.176869230733813
2113874,0.17683000018018
2704427,0.176787754155539
1189076,0.17669583007873
3845402,0.176686449290153
3739293,0.175751216198257
143805,0.175744704301335
2566570,0.175205612967875
826606,0.175197736781823
176003,0.17515098415522
3272166,0.175102474481477
2876230,0.175052395786362
4322505,0.174994381561261
4435514,0.174866831570956
3230915,0.174801921363897
502002,0.174578278301071
1647687,0.174558351659421
650629,0.174469165891907
3227097,0.17444597591326
1066475,0.174344111351663
2733235,0.174329874177613
978317,0.174279688038808
2519306,0.174258308237728
3484061,0.17395722625893
3279888,0.173881354782457
3490532,0.173817351474093
671973,0.173719532482524
2692200,0.173631893025798
4531076,0.173384155030596
1945169,0.173345023811595
1357311,0.17325379893979
872509,0.173186253851393
4631462,0.173080340539251
2596560,0.173065836110934
2598925,0.172693121397168
132179,0.172670322089438
416691,0.17257140118981
4465264,0.172492953432205
3014112,0.172411480565229
429843,0.172394545187274
1061775,0.172381856799225
554010,0.172357231502296
2746187,0.172325176785928
1796821,0.171931884250848
3481155,0.171883784885905
2122349,0.17184904494923
326061,0.171831517424469
82497,0.171792507875318
2271498,0.171390070784496
2248385,0.171366501839312
2419409,0.171344151979377
3260867,0.171327036782556
2261648,0.171280119574058
2206239,0.17083143968963
2836669,0.170769675968591
3232150,0.170668158021985
4493628,0.170635838754933
2445078,0.170599001156769
3563309,0.170499807521357
991373,0.170397196840835
1296055,0.170101531898081
18716,0.170065259498854
4057268,0.169724411881947
1748404,0.169719167102103
4483211,0.169621537402012
960686,0.16961660740052
2353617,0.169521342640955
2831346,0.169498875832963
1951447,0.169490054150268
4066526,0.169489545739664
3940719,0.169372389915791
1931834,0.169319040714971
3463351,0.169279950169752
1146177,0.169121569359185
3852123,0.169107171103436
3116747,0.168830631397788
4592178,0.168816266745824
1596177,0.168713520237837
1100515,0.168687520222566
3814847,0.168592688155848
1937864,0.168560261418043
2502874,0.168350621609527
3109059,0.168291862084751
3345688,0.168237122624252
1899563,0.167638268143862
2927600,0.16761708500617
1331932,0.16756177521372
3522543,0.167448532155811
1462816,0.167282165551535
1481798,0.167201473151937
2072038,0.167167012617773
1130313,0.167164288985481
1303428,0.167125629931646
863111,0.167086788693936
821616,0.167070591941731
4450535,0.166964072189652
501243,0.166880016431802
2377978,0.166608688984331
3564531,0.166119035115081
492558,0.165939291177124
4031897,0.165730069454294
1710017,0.165687772109363
4090160,0.165622647031819
2819491,0.165420961051409
1995172,0.165359948719342
4618116,0.165277684538106
2056133,0.165234899207106
1297480,0.165220857277092
3976760,0.165206968935772
1110150,0.164983399642077
838867,0.164946384556604
455695,0.164926982803445
3809410,0.164694671147375
1841207,0.164683317771864
4135077,0.164564913036608
3411934,0.163965300980828
3702917,0.163930064363118
2050981,0.163718577018767
952791,0.163672505492317
787093,0.16333843467604
659897,0.163318245711635
287927,0.163215586782239
4240045,0.163193091429327
1266480,0.163136474621802
1455586,0.163110872106865
2952408,0.163030984318944
4380050,0.162895388197162
3556744,0.162837179931874
4471507,0.162813935450251
2502715,0.162747825526979
3259691,0.162736729862361
1627863,0.162641380049187
1073659,0.162582350716765
22915,0.162556590370964
3291463,0.162476640005964
2582612,0.162457634978829
3784855,0.162381137659374
4097423,0.162377794200499
4459998,0.1623148689107
1085733,0.162145232479374
760205,0.162130041426077
3638433,0.162116013177153
1715540,0.162077598992063
4413852,0.161923325720189
3325992,0.161629840488249
78088,0.161582623351296
3318739,0.161485805330895
434068,0.161430687573464
3463646,0.161400258111178
4143279,0.16139970047894
1639158,0.161350579481577
1009795,0.16133166466246
4290891,0.16132018440393
355056,0.161317181793139
2022310,0.161180398159298
2163114,0.161169650533887
265016,0.160992808674961
3641097,0.160983172450816
2360796,0.16098302986806
1281465,0.160950825280196
2429698,0.160919475309138
3954751,0.160847160507984
835342,0.159989107020217
907793,0.159909824142751
780808,0.159904535462551
1519442,0.159792051423746
3217839,0.159734793221308
2572586,0.159711162934998
1367125,0.159705948740529
3962397,0.159615564755658
2287712,0.159604449597156
1805879,0.159479883747234
950992,0.159282149184735
3787500,0.159109045969027
1993614,0.159101401971555
1997186,0.1590171498529
670761,0.158773256998055
3055253,0.158705618458559
2404267,0.158606094971399
2164277,0.158567863317642
2528633,0.158560356210674
1563660,0.158362624829912
955887,0.158309203583218
4202105,0.158303811143134
4006597,0.158261427378143
358542,0.158248141330562
1304531,0.15824131893989
1406857,0.15810166461773
66536,0.158037872699603
4295157,0.158013660496919
674219,0.157935440085897
4630247,0.157922223459127
789114,0.15791896147035
2162380,0.157817093605646
277972,0.157814446629329
3370344,0.157695329158686
1496819,0.157576303560363
4091146,0.157556961861314
1151875,0.15754183109287
3617356,0.157509866909066
4637820,0.157411408600192
185097,0.157360178661752
3614158,0.15732687246639
3135147,0.157283995068195
4113632,0.157194981091445
1748642,0.157186677027349
3175066,0.157134532154946
2699743,0.157026312100702
3856249,0.156924037348901
1339066,0.156913666219901
1648510,0.156878236036276
639087,0.156875810264351
84493,0.156675069629545
634068,0.156557778008847
2794135,0.156498720275029
3980776,0.156488440084786
3260251,0.15647235031682
1592753,0.156312159638329
2433519,0.15621415637482
133096,0.156212316932772
86379,0.156161407455405
3261883,0.156098099279113
286599,0.156023663315508
1488249,0.155849536361343
2279365,0.155840278397742
3785879,0.155822786140878
1779210,0.155640734990313
3566787,0.155576031282963
2345173,0.155563254099303
1630243,0.155546013551474
903440,0.155527007617468
4562866,0.155518764902316
796989,0.155509056292652
2707057,0.155234315453746
3237832,0.155189732112224
2301178,0.155154376584455
3677539,0.155121223232897
288929,0.155074011486585
3097431,0.155046848088265
4046954,0.155033689626014
172552,0.155025671796589
3163767,0.155010819784803
2657252,0.154979765978941
472675,0.154969526599382
640177,0.154953987777287
2352040,0.154882923239287
1508480,0.154866178843903
2706017,0.154864092443021
958641,0.154847381525955
2375082,0.15477614630685
4061752,0.154770841138073
2145519,0.154763730071161
1879945,0.154603194441618
2829792,0.154495721577073
2032562,0.154485260467561
1617662,0.154472432987002
1349840,0.154400085600586
665802,0.154384379352928
2209012,0.154367449811606
2131439,0.154344840230158
264737,0.154023059621454
1046336,0.153974375851085
97520,0.153957440542842
3475496,0.153877006444889
3970004,0.153875578464754
1911293,0.153823381013509
2150838,0.153820900783475
432912,0.15379583677538
4106512,0.15375679827237
3050508,0.153653354145758
205346,0.153499201568689
3140397,0.153290520016118
2169988,0.153278467963498
208980,0.153166648850973
1176626,0.15310560823266
4218100,0.15302224623782
3103008,0.153006975097758
406072,0.152880459909754
1845247,0.152822042752828
2844247,0.152792829624073
62133,0.152782375526677
1311318,0.152775067269414
986387,0.152717300958186
680796,0.152601585137424
3277187,0.152463675756585
1331626,0.152254829931177
2668454,0.152207659504607
3615855,0.152201832178881
3570339,0.152153123707542
794547,0.152046994574503
2126394,0.152021146486877
1391060,0.152013336862168
2592562,0.15198509185938
4159449,0.151976386817073
1612896,0.151944425245213
2356312,0.151939230093648
373157,0.151861967498317
1148458,0.15185956907543
494251,0.151784231312328
3696568,0.151710022799323
3978204,0.151632326505294
1522497,0.151403823012735
3859108,0.151069360503495
1321715,0.15104978592041
3324136,0.1510421175953
3212452,0.150979812155028
4388916,0.150840544024696
4577550,0.150801195910251
938162,0.150763946610572
3385650,0.150456534076017
3688836,0.15044173352356
4028342,0.150377641876889
2820981,0.15033559569776
2226679,0.150291573517407
1131829,0.15022783390629
2153010,0.150116235135613
4456369,0.150115040844878
4150678,0.150103682632309
3678778,0.150101065388054
1438458,0.150099225185835
3399877,0.150089001298844
1412126,0.14997992693061
2707594,0.14984873338589
3638512,0.149727236524702
239522,0.149723611744716
3212138,0.149685234509783
2174026,0.149648606261136
413087,0.14958970363356
506143,0.149364040328328
1519199,0.149307466061936
406428,0.149285251773694
2136274,0.149271450548297
1932161,0.149169628452723
231470,0.149122793095094
4441616,0.149097779221108
26932,0.148974504859984
877138,0.148960566231268
1828939,0.148895224814576
2927282,0.148817792906121
3322885,0.14876687568898
865102,0.148692576715194
349730,0.148665355191259
2339745,0.148589773379124
3022895,0.148579953099348
672656,0.148545692667494
182633,0.1484505004526
2209729,0.148421885591755
973362,0.148274995625826
41124,0.148243204487207
3957836,0.148225201948492
4094884,0.148191335238999
2769309,0.147966859499722
4489346,0.147917583196062
1750790,0.147908411676778
2562311,0.147749216755767
2554328,0.147746854923722
1570862,0.147715025888772
4457295,0.147708729311753
1384191,0.147678385125952
1683798,0.14756547005093
3249619,0.147490235162588
1486587,0.147459356496891
482308,0.147436050350235
4497201,0.147255979214751
3047472,0.147229659421203
2120031,0.147225754708694
4105729,0.14717013068452
3463637,0.147113629431712
494986,0.147023074906395
2501330,0.146958301898926
2650953,0.146853445961778
2524685,0.146839043513928
2893504,0.146788630132024
2371692,0.146770621606307
671523,0.14652486625163
941656,0.146505165451295
4373345,0.146386252096799
1547067,0.146344715758146
634755,0.146321003753413
2793504,0.146263088647953
4066518,0.14624686633701
2262594,0.146177097289171
2871657,0.146175183589212
3457079,0.146109657146071
2072053,0.146086875610369
2017968,0.145984113135404
4474885,0.145739445617282
127880,0.14567347356822
3169036,0.145631790522388
2822872,0.145567681380827
986330,0.14551684701185
1666897,0.1454529860393
2747370,0.145445635988229
1111585,0.145406092795575
2165932,0.145396251529931
207191,0.145259060927173
2846755,0.145192393470747
761935,0.145144379549027
4055145,0.145071230011981
489685,0.145059932917602
4607569,0.144895883435832
415340,0.144739439416253
4381855,0.144738476705509
420669,0.144728906255499
63313,0.144645267164033
1514354,0.144635917023426
2507726,0.144536506235666
3195521,0.144499779778588
4058077,0.14445882722343
3909102,0.144440464516978
1202503,0.144423366344931
2287189,0.144356478278011
2977769,0.144336664912082
2639504,0.144332183719714
761349,0.144273113949188
1975757,0.14423190804183
4119959,0.144214147688667
4406191,0.144139910718081
3711930,0.144046320788808
194081,0.143810286709329
1061687,0.143798932793444
4399659,0.143776219593034
2039640,0.143733212812374
26545,0.14356539542102
4441998,0.143563306963723
3969488,0.14356245306183
724011,0.143503356971279
2308804,0.143385974928391
647442,0.143258470773613
3541767,0.143085266627484
2647329,0.142973592511473
921534,0.142930224527098
193195,0.142878715847758
266360,0.142836727810358
1551743,0.142784171512039
2933364,0.14277277420534
2116472,0.142733477567352
2136576,0.142717299989826
2117399,0.142697934270997
3379103,0.142599266249246
3924695,0.142596809047226
2962416,0.142503035646554
2704630,0.14249056685113
4290872,0.142451828923633
116100,0.142329370373559
1283469,0.142092568228769
4105671,0.142086779578351
3102625,0.141968277329078
4176282,0.141935883549355
1276631,0.141734222244461
1410470,0.141671195761402
904073,0.141635760817491
3500325,0.141504144399878
2826079,0.14147024155005
3712474,0.141464351767594
1895647,0.141444068400262
903227,0.14140725679653
3936463,0.141362561450476
100210,0.14130261934775
3817245,0.141293043917952
1629294,0.141289380071683
1732278,0.141287733727537
1016355,0.141257534569231
2086360,0.141231738991817
1610040,0.141113284744821
1801669,0.140989990156593
2984795,0.140912331387341
2006122,0.140901983755429
4546732,0.140835962777737
1224680,0.140739967782904
4052701,0.140619614548143
695243,0.140596556313005
350332,0.140511890750974
508937,0.140368737950239
2827604,0.140365083836683
2206615,0.140354653196174
3730574,0.140252356128876
2280288,0.140229881668304
1059845,0.14020324403532
1553477,0.140144989977738
2555596,0.140029009547312
1035163,0.1400207906616
3602040,0.140013195738784
2859184,0.139966754935812
2897632,0.1399471582238
4184270,0.139932791438437
3445293,0.139918539402904
744801,0.139906807848972
2228351,0.139840607030854
2287276,0.13981274090981
3695110,0.139751891455884
2677308,0.139597412998167
2355428,0.139497376826444
3087779,0.139487631297605
3588010,0.139391033150225
3146116,0.13937152599141
1340883,0.139347185922553
2693528,0.139335256603463
745370,0.139333376085427
4245179,0.139332050431275
1400271,0.139274118206415
191850,0.139217591999567
1265040,0.139180209996517
1178049,0.139161345926835
1665754,0.13910162610706
2176442,0.139046331914419
3468310,0.139028648573006
1342711,0.138982884082107
1192944,0.138890532558136
3733708,0.138849456892796
2608139,0.138794729179502
3962363,0.138634146354416
612158,0.138618537710559
3330034,0.138606367467164
864917,0.138545871344011
2454027,0.138364733205108
4111782,0.138340741492526
3094608,0.13833453145281
3495762,0.138330302258191
557533,0.138296061874181
3912385,0.138168767779548
92054,0.138152240339022
1953348,0.138090321124842
1858477,0.137967999630848
4068831,0.137928148600183
3332240,0.137921086590659
2357602,0.137816592952026
1131538,0.13780791518883
4186124,0.137720251770649
1158782,0.137695031673981
3220281,0.137504948659754
3868117,0.137467245340156
2440471,0.137409855144193
3485205,0.137399614740977
3810878,0.137350535116659
672644,0.137211946644482
2715745,0.137158465118843
1140155,0.137116858897535
1101008,0.137110122854263
4264883,0.137044841705444
1912317,0.136965421999625
1264225,0.136958900417214
3156448,0.136915783851587
2225625,0.136777511551935
3693954,0.136665896979299
1970260,0.136572060109961
4329949,0.136491320735861
3139401,0.136485159842931
374674,0.136470672396393
2398844,0.136417935319555
2962281,0.136414721128584
1745950,0.136314583217587
2525518,0.136287136804679
2292639,0.136230162966335
3940189,0.136120912700318
2513598,0.136067342338724
689956,0.136054774519827
355547,0.135954927806775
4631844,0.135916623158319
2665502,0.135812467648387
2375908,0.135792655463454
3031525,0.135708182558831
3208736,0.135651663247529
3575533,0.135580241100832
2647785,0.135557245526861
1080076,0.135517640008688
2163676,0.13541195312689
3089216,0.135401249072886
3141518,0.135296546978005
4194361,0.135277012694897
4609175,0.135250592666897
1458321,0.135244262052791
2506736,0.135163989606489
2637635,0.135158852937465
26007,0.135151064187277
39822,0.135150360661528
1016874,0.135068192871534
493695,0.134872848154271
2849627,0.134843087605188
387041,0.134834410675763
3400656,0.134821284088686
1388982,0.134812180065297
2606189,0.134740370243047
249370,0.134725235050701
1814217,0.134533804913814
999619,0.134498308615926
853900,0.134469021222407
3987124,0.134468159313995
3711208,0.134414173625498
3175633,0.134344822974766
1254925,0.1343313983668
1494267,0.13431883784886
465659,0.134303322433242
2263305,0.134248999390667
2450333,0.134198483677492
1076088,0.134131501789331
3695178,0.134099032421175
3993220,0.134077989223263
2792842,0.134067022666473
1488618,0.134005674853808
1448163,0.133696801056446
2710534,0.133688648654153
1869275,0.133680650508956
554730,0.133680217063394
904919,0.133674850629531
3538161,0.133601057888647
987620,0.13356936954711
2021305,0.133543737928792
4592200,0.133528114721358
2007762,0.133485021237673
1695057,0.133480509693127
1664678,0.133444856595013
4348695,0.133292942072597
304705,0.133277808628304
4122015,0.133264187547325
1306459,0.133235003479351
4567271,0.13313830648738
2169976,0.133053854713978
2121525,0.133038781744381
3830755,0.133013905740594
842477,0.133010856097607
4483985,0.132943001112161
436843,0.132904930299933
4520866,0.132827224611373
1049646,0.13272753607326
3327399,0.132701025803284
983736,0.132629535229533
4430676,0.132625797632728
2440612,0.132585906066777
1174469,0.132546978846939
4229213,0.132540674941268
1071017,0.132527996648897
4177550,0.132451535943985
1760399,0.132430796425813
3702679,0.132378343999778
4509221,0.1322763278806
3878925,0.13227352291852
2391191,0.132116295243722
4455964,0.132104603304442
514269,0.132002801593906
3570419,0.131999412590076
867288,0.131895627575368
3498014,0.131877103693853
1067318,0.131840789212014
4163187,0.131766628384828
2229206,0.131731597399412
473084,0.131680886884246
4052902,0.131653193726773
1411417,0.131613636020232
27158,0.131611716424256
4293703,0.131608943339008
1933713,0.131573982254518
