pos,MOXI
3962142,0.3169100290747
1341495,0.316857483350943
4320550,0.316743225220949
3058052,0.316697254488495
744606,0.316673966262565
1552853,0.316458081322032
1062465,0.3162235367571
1063400,0.316177771911192
187347,0.316034463021423
1455660,0.315930313055045
634224,0.315804753545989
2232476,0.315620231911903
2020619,0.31551266359378
3936404,0.315367660792225
108649,0.315318079500064
298452,0.315225260359689
4007865,0.31513926692542
745554,0.315102889987595
349551,0.314972095977598
1117574,0.314765601492428
3096376,0.314618456494405
2945568,0.314457198659231
1484566,0.314206842494328
3261367,0.314177861738158
695423,0.314126073010218
4516699,0.314078859037393
1130688,0.314039485229043
4217812,0.313849892790304
1429449,0.313778849762907
1280739,0.313770807388198
1080069,0.313639945267281
2593587,0.313591014275198
2719266,0.313111280701103
980803,0.313051810390544
139725,0.312997441436035
346015,0.312905228176494
3874611,0.312871122231016
1667607,0.312836617952179
4002823,0.312734907100108
2465890,0.312691246140332
3476155,0.312360470805582
370854,0.312352555233734
2873649,0.312282111574949
4132615,0.312210862917457
1524852,0.3121113111467
4216024,0.312101817821391
1368660,0.312070857687085
4266124,0.312021044723604
1365620,0.311920065932469
1604770,0.311742394833933
1985608,0.311683345435649
3637775,0.311628462216125
3325161,0.311581841000734
1353225,0.311523280866707
4293713,0.311203089423701
2675520,0.311182478783894
4534889,0.31072431534287
136821,0.310615448497143
3440896,0.310503432189307
4117270,0.310451554013008
4134090,0.310315533370108
149121,0.310194363821952
2245301,0.310042503554146
3819674,0.309746205863172
3858371,0.309532091935532
187154,0.309196803199575
4383938,0.309024603379673
152292,0.308860547969718
1070225,0.30879338114669
3976257,0.308705318704246
2683327,0.308577598436985
1713500,0.308571332026428
3391202,0.308536691745924
1898836,0.308402909242246
3182114,0.308307312820085
1057365,0.308258830198839
1655476,0.308110516660464
3609540,0.307896276110564
1633792,0.307608174597938
669454,0.307478177181214
3178810,0.307388037505689
1282380,0.307367603655387
3617941,0.307332981501067
3604057,0.307076525866149
3242058,0.307041859679164
2120482,0.306872822244248
806215,0.306758512583283
170973,0.306720134007236
3251479,0.306465607024435
3036637,0.306378019748351
4419166,0.306371828053118
342226,0.306241206210188
3844802,0.305966321366508
3433581,0.305871543653873
49374,0.305692297586285
3445024,0.305632172571635
2667004,0.305443863052645
3344166,0.305335555170129
822980,0.305241615088738
3931889,0.305212015081237
235287,0.305088524607669
2926046,0.304859487374569
556729,0.304854892131945
2339326,0.304595755280332
3436664,0.304516288051058
3670318,0.304442248546886
1053957,0.304331530483746
3093839,0.304277707242827
2973051,0.304024858370265
426284,0.304008514889976
3433092,0.303946186523929
4434987,0.303665379438775
2921148,0.303624290429461
2954364,0.303416019639972
622104,0.303385608747942
1923840,0.303257836440783
1960487,0.303245780906843
130865,0.303231935106784
2346753,0.303195310662868
194672,0.303181516030905
3588741,0.303060872580275
1765670,0.302996336886925
428542,0.302896191022579
2300712,0.30257574361005
714420,0.302471270416002
3477914,0.302417516702663
2232032,0.302164902711322
4337450,0.302125615725145
1085776,0.302108569586836
2376221,0.302096303570506
398672,0.302003827109461
511881,0.30172649042346
988595,0.301661468762654
4216795,0.30164220255008
1966239,0.30141806044318
2417641,0.301238265713112
1529191,0.301073875405419
4591226,0.301039407387699
1025081,0.300917768212943
3393284,0.300910140644849
4195228,0.30077704689089
4119914,0.300725945841926
3554113,0.300703201368697
4488527,0.300663475620071
3085849,0.30045252347562
1302720,0.300347346290237
1749490,0.300344707337768
1192417,0.300273694123905
3980933,0.300176453880056
1955800,0.299963089955668
1899893,0.299763229950827
4190807,0.299593846747851
3414558,0.299551862319837
3013870,0.299401215982584
1590815,0.299308342326745
3715224,0.299249037006256
1204387,0.299246450523767
2021569,0.299192054157992
2554237,0.298972223543756
4126103,0.298826512079554
2087551,0.298812220679978
3755531,0.298590987214931
1232504,0.298566127581479
1306097,0.298413993973772
3439794,0.298389462990045
2292046,0.298339381105691
2958364,0.298282759368379
3986101,0.298152189624981
3603087,0.298119126980768
3033211,0.298054307167576
932354,0.298039639684171
2077811,0.298023286174805
4219186,0.297963690279331
1640384,0.297933080410753
2593301,0.297755840187901
2152491,0.297226578984382
2619728,0.297223747250073
1477655,0.297211477794575
2171930,0.297058970813421
3460538,0.297038232780067
39209,0.296755881851
3839697,0.296714506210664
4250610,0.296688064225718
3439425,0.296647031131312
533963,0.296602981133405
4224792,0.296528510347407
769525,0.296521211552608
1505702,0.296272006782293
776904,0.296265651940039
409985,0.296083190304207
906155,0.296040014678337
4238714,0.295837544431646
2228263,0.295694647647343
1836843,0.295672068889814
203144,0.295530287629061
1703048,0.295515650880523
2816978,0.295370341374383
4533992,0.29527290740667
288865,0.295246431656738
2858195,0.294700170335724
3919591,0.294533959422679
641662,0.294482215942558
3210212,0.294417635900644
878990,0.294245186355038
2776127,0.294075401948312
3983651,0.294015018160829
2475190,0.293983435297129
2093160,0.293767255642284
3495805,0.293764116674724
881014,0.293602415136163
1815761,0.293596663373481
2639925,0.29354001063614
2214403,0.293483612263613
1343654,0.293309513134037
2866451,0.293235377507007
1135247,0.292819653810408
4409094,0.292802013868003
4090172,0.292798390260432
4356395,0.292599061917562
616211,0.292359019720666
1926217,0.292167106159505
2439895,0.292083447492375
942093,0.291951287178359
949625,0.291832342519449
766279,0.291611571190986
4455266,0.291594056197251
947582,0.291577363742383
746648,0.29157633201926
3179624,0.291524537275027
2536649,0.291485512458753
3074587,0.29146453984921
4006822,0.291457454017259
3692944,0.291345346181224
4382319,0.291306420383019
3257291,0.291226294943674
328178,0.291045248711181
1873215,0.290881395565438
4249904,0.290783910975519
4022512,0.29067982502193
2855192,0.290637740591539
811029,0.29046058323944
1097622,0.29041242670136
2941834,0.289977693459766
1817276,0.289795437682745
2376278,0.289766341937298
4435606,0.289750100449452
892674,0.289678610347654
620989,0.289585649606825
1012898,0.289507645071435
1043127,0.289492306083281
3056325,0.289447833870415
429436,0.289338626399148
776829,0.288783462758051
3078538,0.288760739943166
1536331,0.288642705449936
4614279,0.28835443489208
1546905,0.288220809926871
172576,0.288197791872075
4616423,0.288051099095295
3036413,0.28797471936039
2375114,0.287973268223233
1888401,0.287768792864673
1596130,0.28775265861191
4090974,0.287713074068459
910500,0.287695895168839
4279673,0.287521324550672
309633,0.287406494740546
1919344,0.28729066158984
1147368,0.287227519587543
2379558,0.287224393102711
43591,0.287158388111585
194360,0.287031614222776
14365,0.286913677525075
3470782,0.286813099028879
2367166,0.286774734144686
1213507,0.286611376211048
2830421,0.286539216254152
1548324,0.286424378042008
3884897,0.286324044087504
3963152,0.286208800797886
4415588,0.286143072396308
174686,0.286137203436394
3935080,0.286071905339552
1271671,0.286019238292067
1568676,0.285927159312357
2259778,0.285914556331181
3661555,0.285599414050765
2100956,0.285562475965917
1342490,0.285350610622395
3467420,0.285331555030142
4280970,0.285289223053796
823787,0.285231185996869
2082324,0.285169404393993
2138578,0.285127869833845
2833522,0.285079107507342
719799,0.285074647093913
929509,0.285038788799545
3039099,0.285006508410696
2219651,0.284759076943475
1239397,0.284687192644148
3967779,0.284589070923101
4637952,0.284340444460083
892287,0.284089272842914
419870,0.284086378692529
4568458,0.284062453781345
4422356,0.283916390575126
1829632,0.283857482942388
23471,0.283811637829096
906200,0.283771835426701
1482396,0.283594430141652
553467,0.283550162572219
614033,0.283299865062246
4548301,0.282964254697286
974198,0.282695353204888
2823588,0.282681225201501
609685,0.282466475462783
512767,0.282337311867375
3864480,0.282262559481607
4561409,0.282222786853688
3920263,0.282202717288738
402896,0.282151428641831
1213576,0.282128593373982
2100293,0.282021096018812
546108,0.281944521033976
2544232,0.281916162879931
1385065,0.281886916705668
1042118,0.281784186938464
397346,0.281725879936501
634296,0.28168403480287
520578,0.28165892210879
3784404,0.281631640442997
281376,0.281583805677948
2643902,0.28158244264318
2276022,0.281581741056029
3241389,0.281570005564842
2981908,0.28154199218481
3866996,0.281158133531587
1787636,0.281056784348229
135779,0.280889039355825
1925652,0.280323316150367
3085243,0.280140985267906
2755072,0.280110887592254
3600255,0.280059274942944
2014149,0.279836669763675
4098406,0.27981087162982
1968929,0.279805626760288
2341702,0.279755088658604
119592,0.279714166199735
3852538,0.279623486744398
3668610,0.279565136771876
3757407,0.279543467516242
427114,0.279540326764444
1902226,0.279536307375055
3444291,0.279445266726276
4565405,0.279380196912549
4396651,0.279268063090202
1071399,0.279265427568118
2648151,0.279060908862517
368932,0.279026689906704
2020416,0.278931373319594
4531554,0.278925319596504
2392441,0.278904311809197
4404193,0.278885860661159
434370,0.27887420867175
3162471,0.278749191609873
4029892,0.278685962327714
1486198,0.278647400898852
4092449,0.27851166926482
683688,0.278416675180972
2070925,0.278171474904537
1838608,0.27815756173989
1264906,0.278063613387935
731944,0.277966616612465
4076028,0.277960502251917
4528573,0.277944601657469
2718157,0.277906997705621
3025202,0.277734627017653
815278,0.277495489917671
699699,0.27726750960429
517532,0.277178907204755
3421379,0.277107777602215
3957034,0.277059162430563
1988799,0.276987791589563
4459726,0.276954782386676
3502646,0.276939102286769
1136924,0.276923037889989
847434,0.276869337234341
1137774,0.276854250398467
2515669,0.276848561621046
3992779,0.276842673476073
431776,0.276836580638495
2724172,0.276770224270179
2931504,0.276716777573204
2648477,0.276713326140275
3508674,0.2767010454004
3491951,0.276695810875764
619602,0.27654670382846
792566,0.276538598323913
1047678,0.27650776457112
2300045,0.276473254232895
3052537,0.27646676727293
4491721,0.276423837912747
4597786,0.27640447133798
198979,0.276303711066499
1133382,0.276232696614139
3259807,0.276127566680828
4459324,0.276039666128756
4074103,0.276031371248882
3014013,0.275983889314518
302491,0.275964640526073
3146549,0.275948049960715
1920402,0.275938293573875
1204515,0.275775141404896
2888799,0.27575668287157
1593482,0.27558971267071
751563,0.275542547290818
4372616,0.275419905131924
3440960,0.275258845788814
1726370,0.275193946043204
3470959,0.275154326003435
3878619,0.275085256970003
2370470,0.275082447849043
3300700,0.275036651858091
3414488,0.274914317571249
3750173,0.27486123622088
3687310,0.274816802107468
3570292,0.27448288313595
205347,0.274187073890156
1763823,0.27416418868739
170332,0.27416335264465
208897,0.2740441937271
4407500,0.27391776233373
2738105,0.273889218169896
2165313,0.273835651797743
2914500,0.273823495298386
3024732,0.273804241649605
713745,0.273784540745729
1883350,0.273735702336541
4107954,0.273550261180692
2632758,0.27349646863779
3569663,0.273425136071239
4206727,0.273317131089619
2817035,0.273303266582727
3977856,0.27312596746514
3638221,0.272964470094316
1561293,0.272876196978883
1023969,0.27282320078118
3677606,0.272737973268145
2511427,0.272732116181028
4616830,0.272674547599344
3002124,0.272452827292529
2154612,0.272368103062806
4267161,0.272355040131842
2071445,0.272296197951929
1677481,0.27228662164725
1404045,0.272225190258059
3602633,0.271977568220132
2429730,0.271821385518727
2554252,0.271642236431476
1034461,0.271541178471291
4147509,0.271523921004579
4040301,0.27144597376991
4258041,0.271440267729365
634096,0.271409848381292
1944869,0.271259576837258
1009608,0.271110717131393
2079205,0.270835987840397
4033388,0.270579271976385
168246,0.270398173352554
2025939,0.270320944154532
2620064,0.270288566545578
976801,0.269771232319823
3687910,0.269604058574154
726682,0.269507707222265
1238995,0.269505599401769
3834684,0.269450290030452
3674342,0.269365655809211
2149240,0.269359139140525
2793367,0.269263122074417
406707,0.269127296009903
3270438,0.26910720445053
1837990,0.269016521295261
52283,0.268994886432744
995305,0.268747957716963
2619187,0.268679551742927
29003,0.268488532242264
2218966,0.268446519502941
1207689,0.268416399464434
2807167,0.268406403070189
1123789,0.268354038324599
931587,0.268248690159933
1065885,0.26821731308586
3449417,0.268176708800845
1384145,0.268133927344506
2840659,0.268096606470383
744755,0.268081471540503
4400353,0.267966331597173
1677381,0.267942327146961
4043113,0.267891077716659
4343634,0.267680754266644
2820009,0.267619569398604
3889484,0.267596669488196
3398894,0.267508814505817
948225,0.267471961435597
746247,0.267416473362142
3004685,0.267316360705414
4013234,0.267174976169811
3877950,0.267120115271126
3409828,0.267089907798996
1931014,0.26701758482319
1458150,0.267002835805398
3461557,0.266992256693905
525633,0.266985463324743
3174247,0.266939376063669
756652,0.266885828783742
2813185,0.266833948180888
342273,0.266789876786382
2811748,0.26673437853354
1551453,0.266712256213009
3154692,0.266597129449647
2583647,0.266491501725638
1840634,0.266472135217061
806591,0.266456510490161
2242130,0.266218230035735
278088,0.266112476394636
3067719,0.266111221651543
3721329,0.26600261137529
2670567,0.26599269238981
3723791,0.265957145460422
3516554,0.265797200940573
3681861,0.265762464577422
3086917,0.265647236481235
1749165,0.265543687052935
4228478,0.265533094001725
3705184,0.265478012165395
3541038,0.265424959744064
8954,0.265407184656385
4585103,0.265306351306797
1992451,0.265235022417177
2351980,0.264990708860403
1348073,0.264929985999409
1170121,0.264896349743827
459371,0.264894771038615
3952833,0.264657182587735
906475,0.26459252858327
3011133,0.264546132583292
3691342,0.264423415709298
823706,0.264420771895856
2733314,0.264365656393057
3838835,0.264361314414101
4049381,0.264308327669588
1354366,0.264298437875402
1502086,0.264269553945597
1016400,0.26424942538587
2602804,0.264230393495136
2158933,0.264228566189205
621045,0.264194783660491
1428188,0.264165561713693
4380387,0.264116409685642
3305297,0.264111202275169
133813,0.264085459510131
2374983,0.263989180597647
59433,0.263963798809352
773901,0.263940607556716
3111147,0.26390085286865
668904,0.263880967975497
2974013,0.263877325573093
2080168,0.26384256433231
2123331,0.263743877514487
2647981,0.26350526784699
3448617,0.263499970187512
689790,0.263489641392778
2502765,0.263416875448392
523713,0.263376918955029
3254856,0.263361442196457
3612716,0.263284612669175
3641077,0.263190448115287
207489,0.263132068881793
712107,0.263075012577949
2655255,0.263035173230964
3611199,0.263017343140725
1823960,0.262960462248815
2221273,0.262959421322079
4583929,0.262955232024605
823223,0.26293505814661
2100646,0.26291001589668
396221,0.262838516242729
3650443,0.262791446297164
2755093,0.2626854378509
165473,0.2625602220283
1790350,0.26230585062255
3980407,0.26212683403318
3397187,0.261957724113005
3755302,0.261862058698176
2504997,0.261860530811181
3224533,0.261660220460361
4099307,0.261635062740933
415317,0.261577418665464
340324,0.261547820086904
3080311,0.26149736437448
9760,0.26149245426498
3539112,0.261477657041387
2573855,0.261474732189055
4200822,0.261448309136504
4389996,0.261433030808058
2965742,0.261367500536136
2154209,0.261360597336743
3070360,0.261160892684288
145669,0.261031368307001
805394,0.260872858027018
3057584,0.260796788999725
3214794,0.260742982329553
466072,0.260538540560649
705529,0.260513328006306
464927,0.260512220968502
991452,0.260429031271517
1137294,0.260407507960946
979001,0.260284851203626
87705,0.260257624658619
3698168,0.260042206353597
2632672,0.259985548247679
1228560,0.259966873792908
2658664,0.259952361417463
2210026,0.259888328939071
1259625,0.259803724203096
1682605,0.259731988027668
1699927,0.259705012141072
3402173,0.259682581264719
3117213,0.25962858975794
2071115,0.25952144896136
2668830,0.259493558986515
1295180,0.259396196084388
284826,0.259341164549189
2498882,0.259322581650407
2148684,0.259155641144111
1762364,0.25900728128305
4422781,0.258747763027741
3861055,0.258707866647887
2135887,0.258356553334984
2562613,0.258333307299136
4433109,0.258260429007415
4279978,0.258094313846728
3832802,0.257942605899471
4246556,0.257890580565747
831100,0.257744653308009
4056458,0.257612692834609
1584751,0.257412001362231
2261369,0.257337231778673
3292712,0.257118779163608
2582259,0.257003840656884
3325436,0.256969688950507
3330185,0.256869085482806
1981106,0.256737274771634
2033007,0.256730246768653
2500481,0.256721932577102
245249,0.256694165575786
4281982,0.256693010067663
1846429,0.25662209190105
298559,0.256513297559919
3296233,0.256388282658441
197243,0.256371819003231
3444911,0.256352260706916
376499,0.256296744836294
2030535,0.256259162519362
3457629,0.25612567210079
218931,0.256106867268858
1786846,0.255920235446065
2658595,0.255882096030095
695202,0.255823884440699
509882,0.255414720209229
3299707,0.255387936421082
2430031,0.255381128156057
1828632,0.25506563613718
1341049,0.255036782679358
1374680,0.254994213009677
59864,0.254967371804284
1187140,0.254920358773417
624617,0.254905568871477
3382280,0.25486523563622
3259018,0.254828258368812
4551132,0.254814801377275
4258097,0.254770138809935
1679760,0.254698030885137
3537519,0.254678161646021
1815631,0.25467282811947
2214358,0.254637246994862
1355089,0.254478474920357
3710306,0.254415133081583
1674557,0.254358921821706
2769857,0.254353361683667
3753432,0.254286084767512
3942409,0.254271584767631
1984595,0.254194740120031
2790167,0.254186336956911
825439,0.254102128297721
894630,0.253890036301107
3220920,0.25373809495729
1548590,0.253653182732547
4559632,0.253634711933068
1376305,0.253617615924961
1122488,0.253390360244312
340422,0.253379648565471
2918121,0.25328834523651
522111,0.253212244438812
2944153,0.253198821562605
3171336,0.253191367720649
4110647,0.25308055098939
2119669,0.25305561330524
4157546,0.253053752944817
960593,0.253010845354467
4475098,0.252895916082887
377408,0.252887650521378
4320619,0.252722161928642
2092449,0.252701337898445
2604887,0.25269589455285
811209,0.252691533298681
1838699,0.252618085863896
4124146,0.252614499167339
115015,0.252551335450551
726825,0.252530454902425
3581326,0.252524448536385
4583334,0.252400150185101
1564045,0.252367399937683
4007776,0.252276747471881
2144185,0.252196794596543
4474071,0.25216920678399
1719130,0.252161475051951
2550450,0.251826947487561
4332393,0.251811633242084
679941,0.251623149339059
2949504,0.251605401243249
2692993,0.251569144426944
3567575,0.251500232226769
3813131,0.251426869890102
3981499,0.251296204416914
814068,0.251036899710245
944518,0.25101383393787
1313571,0.25094957953752
4272387,0.250881120288823
3611131,0.250880452666783
533436,0.250850245801287
48710,0.250817965795934
523705,0.250807528450476
1291751,0.250707220868589
4614674,0.250614872953823
1482242,0.250572248258607
1592652,0.250375170273474
2572933,0.250355892773585
839542,0.250292093008035
191368,0.250181283005313
1708346,0.25015930872782
1109504,0.25009763078709
446919,0.250006639707397
406612,0.249984870488341
3388071,0.249949417237727
3164348,0.249821938294515
1858628,0.24979183249972
1906294,0.249761175479466
1516201,0.24975193409052
1593169,0.249556971101972
4335087,0.249451457157652
4028821,0.249397219819588
2935109,0.249394699253637
2393581,0.249388282954008
2337736,0.24937846076609
4640060,0.249374696175195
3447868,0.249315917165221
4426682,0.249273398599211
3677524,0.249270979649417
1398570,0.249161598117844
2288584,0.249083224069377
3167450,0.249046090433083
2450849,0.249026858907051
628806,0.24899758232967
613689,0.248959975594167
1374257,0.248958932714842
1920216,0.248943864993311
2910648,0.24885231219019
502959,0.248795826235278
2980226,0.248764007940874
1732320,0.248699274738245
3495318,0.248659116742131
449219,0.248648578824229
991701,0.248574196792084
870639,0.24853997600133
2214169,0.24853726032534
2019294,0.248532715269965
190164,0.248452764760695
414644,0.248429491477819
1433499,0.248414143327227
4609634,0.248406501741311
1363675,0.248404216198434
4365593,0.248373590411539
3305251,0.248368140055641
1231074,0.248303003531094
371694,0.248224291507159
3403361,0.248158730329381
962639,0.248123149391504
2616274,0.248114225981196
2337709,0.248102976339886
817969,0.248008058181896
186742,0.247767570728111
284358,0.24769646742168
3908787,0.247515318703884
3957415,0.247206938226993
2362085,0.247185259546173
3848121,0.247100433920931
1187310,0.247032920944655
604940,0.246653625159142
2141650,0.246396843062635
416367,0.246336348394987
4424853,0.246236935434995
1310309,0.246224315651558
3903152,0.246182087091965
4634754,0.246134032891723
3409236,0.246054124942769
517610,0.245862270522876
1618611,0.245854809412697
8774,0.245785517834992
1324247,0.245726485873579
1372223,0.245685942042574
592106,0.245669462432741
3910583,0.245569345467149
2001681,0.245556938322687
3607468,0.245518357639585
3783405,0.245369193119206
4206487,0.245356616765716
98182,0.245346848624115
2317215,0.245248248481905
967979,0.245106051418297
3886746,0.244916100487103
2058604,0.244778554796173
659014,0.244769774148207
573033,0.244724819791842
914517,0.244688488430079
1432080,0.244525761578569
92194,0.244501207390502
1147920,0.244480137801828
3949995,0.244435767738896
467614,0.244400995223929
796289,0.244222715335867
2367232,0.244169438030163
3182601,0.244076547965131
3468125,0.244058134220957
758334,0.244007777522654
3021317,0.243905277664057
952331,0.243802089467089
4520055,0.243794693420785
3935438,0.243703272430635
175188,0.243569004635934
61895,0.243550797762171
2215707,0.243533741810013
1244763,0.243439929411751
1763000,0.243388437355077
3512654,0.243329969349031
980526,0.243293785430717
2252017,0.243174810561723
467870,0.243079143540039
1614486,0.242821293694534
1599511,0.242820137074691
2630043,0.242739469363313
2268725,0.242717343094736
4588741,0.24261001810119
767495,0.242593428219026
761574,0.242531310935538
1129155,0.242383370523158
4554074,0.242363494828341
339649,0.24220926559821
1281804,0.24207043836092
2756710,0.242003393507214
4029000,0.24199539115946
1982385,0.241952360669479
2577328,0.241939387177085
1620802,0.241935738669739
1349816,0.241916923006202
2944784,0.241885371365119
1850318,0.24187567285154
2609935,0.241845742796862
1758224,0.241657583844133
430363,0.241569157104031
3743708,0.241406719123348
804062,0.241353564073648
1919800,0.24133611199485
273684,0.241287639818648
2829660,0.24125642990824
3567199,0.241168962115081
3935197,0.241144144639065
1885653,0.24104954440825
4348338,0.241020910888331
97206,0.240971499251778
3933497,0.240849804357841
3344104,0.240738887110678
2527947,0.240729120238906
1061756,0.240690301074061
3493433,0.240586708287432
2627205,0.240579407075486
4486271,0.240537335400513
1249916,0.240470087312127
4585515,0.240294803987195
723183,0.240221037129896
347242,0.240141654155633
3442498,0.240138674003938
1814008,0.240137428711343
1683353,0.240123756332887
2603954,0.240075223719994
3920821,0.240051932166771
3567752,0.239999129450283
4337034,0.239932909088411
3594408,0.239926202752541
426901,0.239841572846126
1348491,0.239718255102706
2148358,0.239618193574584
289530,0.239596677999403
3602086,0.239529458865255
1874540,0.239495780268475
992258,0.239446513877707
1186634,0.239164369913466
2851123,0.239141969260902
1689958,0.239139794817692
597999,0.23910538130597
4371449,0.239044242132507
1709527,0.238987389001757
1966881,0.238965708045708
1718955,0.238923986854746
1782865,0.23888838037591
3930905,0.238867073547069
2021291,0.238827925632392
1726998,0.238747813913607
1723805,0.238633464787852
3076466,0.238550848074861
196992,0.23834984330115
4188764,0.238324286076981
1760661,0.238227803060235
3089275,0.238039390094076
117393,0.237888987431133
1924839,0.237815946822602
3439647,0.237751154635367
3831452,0.237586963744872
3555307,0.237580107438986
1605009,0.237559549963875
4167264,0.237497831463871
3307526,0.237487205546105
2506010,0.237476354072182
1085229,0.237455444691479
2114043,0.237408051040574
2349402,0.237387614629362
1388056,0.237361224694428
3016401,0.237348429744071
4432984,0.237321062378841
442532,0.237259935910588
3059918,0.23725239790793
2523967,0.237232504167892
1918796,0.237226817002897
1951347,0.237172309066892
1112263,0.237153404198737
44524,0.237132761242011
1373068,0.23703060700412
3701418,0.236998825551022
100673,0.236980369106215
3950134,0.236868699429036
1351851,0.236838380371689
3009014,0.236793096967039
3001866,0.236792705416616
1493651,0.236751543550395
1842654,0.236737540754365
3972293,0.236714156241741
3147469,0.23671263868163
1264764,0.236622883602308
883075,0.236615098296455
1209971,0.236301164222958
3271327,0.236241404007636
1744476,0.236100397285986
2680323,0.23608851307205
4313857,0.236062774737352
3960532,0.236054103190919
2636198,0.235927786623188
1563480,0.235712593827439
2158793,0.235544026102139
338872,0.235497167213436
2871283,0.235392874854588
2769990,0.235379806542569
2500562,0.235156183530168
4392103,0.234972433881089
2264764,0.234929448893729
1758842,0.234917164595237
3093615,0.234876235166894
1283501,0.234860141300303
3241628,0.234708679482779
1982048,0.234685482385309
1877149,0.234631163622285
1136653,0.234624851123312
4347705,0.234609296404255
3483980,0.23441681668902
2424236,0.234347802738589
3348508,0.23434227091396
746569,0.234195801361721
1734506,0.234194108293139
2793204,0.234193542280217
1339864,0.234179367995657
2575133,0.234156101246845
2012857,0.234118455943893
3814937,0.234012350164111
2283236,0.233991559494664
175846,0.233958503780125
2935413,0.233949970048097
3385926,0.233884399093507
963344,0.23376825295383
1242785,0.233743858682881
3400760,0.233589901533488
2359708,0.2335737752746
1926952,0.233531894698995
14845,0.233511093152349
1392261,0.233430657160393
62702,0.233403833025002
3723624,0.233388601111406
722838,0.23333016673278
1892167,0.233284639814577
622761,0.233232957577402
2418409,0.233172572434073
1403647,0.233121416180998
3518149,0.233107516841562
4196817,0.233107072439136
4248174,0.23305641819137
2379568,0.233027157910692
4424698,0.232894338486609
4271612,0.23279214560182
3166420,0.23276707240751
3982280,0.232664793598486
3440854,0.232643037711478
808681,0.232541562833675
3069041,0.232521759586555
4464930,0.232465984714076
4187526,0.232464036685641
2594113,0.232417264882126
2126280,0.232410616307169
4640298,0.232404298757745
2117735,0.232387582453712
4230271,0.232357177163803
2415937,0.232231450687955
455983,0.232176516120407
67169,0.232116075306409
4107303,0.231999294062942
2565955,0.231890284850304
2758710,0.231800648591711
3124079,0.231649911671457
4623446,0.231619974776116
3420057,0.231497264221978
3344555,0.231458145325888
2700865,0.231404631112198
2021525,0.231350150037565
3920449,0.23130528063131
2744143,0.23129399999682
3531530,0.231286284927278
2848187,0.231195031767426
1920548,0.231184064363739
2939598,0.231111751427473
3379071,0.231104441061747
4460877,0.231081624624278
2342791,0.231059466604138
3830798,0.231007833201152
3347169,0.23077536846153
2823730,0.230732210791466
617612,0.230706460056503
3681602,0.230619241125463
4184533,0.230532949345827
3353476,0.230530002325574
944256,0.23051942401595
3681611,0.230465464502654
1945408,0.230386583674198
243941,0.230377484720409
1551756,0.230274223174363
2662325,0.230269817402943
1999224,0.230253891389327
2946884,0.230247535838341
1711840,0.230233072119215
421066,0.230112857297914
2452468,0.230063036079082
3852893,0.229947944724786
3503321,0.229875104046739
389073,0.229813093409715
437984,0.229669960185707
3815985,0.229598255911533
680285,0.229567750080119
2573023,0.229456542382877
1176086,0.229439559405615
2776104,0.22933962887384
1178026,0.229272245377407
4056963,0.229268878431909
3529310,0.229206530716082
1150061,0.229112250448789
1904728,0.229097086382195
2622589,0.228941502277881
2809259,0.228868089103599
4554770,0.228856037937631
2540382,0.228843876684091
901394,0.228628118154055
3165954,0.228423953593324
2091242,0.228420140834244
1681356,0.228350443369836
387224,0.228339389727141
3708722,0.228291975207241
1140224,0.228283772637296
1438588,0.228280519376241
251025,0.228062612948247
1983878,0.228004577619359
4115614,0.227957085513185
2379909,0.227952269277221
1077575,0.227826853617527
3085277,0.2277891582591
3347135,0.227567141787712
3539681,0.227560141479714
2306636,0.227292967512331
713466,0.227216165258147
2506940,0.227199901837583
4079114,0.227190374727279
277349,0.227176442022486
444808,0.227166176680375
882871,0.227159875563575
3231465,0.227130309876175
2605489,0.227113894163587
1492966,0.226958847734617
2221152,0.226899909583623
4421619,0.226789989989217
4466401,0.226779841006227
1313753,0.22677958709062
2633710,0.226630271468272
3890966,0.226569612795246
348013,0.226564398150374
251036,0.226529325964313
21586,0.226488091279045
1061940,0.226404369769072
2674250,0.226343481730522
3824315,0.226313829890398
1722386,0.226288422654351
1948088,0.226266496599002
2247532,0.226213512142621
1368774,0.225965409341181
1036884,0.225841818823271
4486699,0.22583604363672
3960463,0.225819952783138
469653,0.225754634604579
1814154,0.225721621771942
162238,0.225717273421676
4620156,0.225670497003113
2162357,0.225566521316998
488812,0.225557987111915
4218484,0.225538765624993
2161011,0.22549089503239
3810425,0.225458692937403
1330313,0.225427916342999
2293274,0.225424700134229
1138137,0.225343359751218
2873058,0.22533638827022
3204896,0.225287131638389
2869866,0.225286345317506
1232987,0.225233410987025
1321090,0.225188053620769
4160902,0.225173352187564
25524,0.225107593275884
820385,0.225028181692297
2931405,0.224995553342232
376321,0.224978879726176
3936790,0.224873769026053
3949625,0.224811237721686
4534136,0.224796233420165
1863166,0.224757785574643
3686599,0.224664282737941
2637076,0.224578513961304
3062310,0.224569677126237
3264624,0.224568328109845
1328554,0.22454821339694
1734715,0.224523921967877
901187,0.224494949044148
2399087,0.224493835649275
172408,0.224450049279582
2696721,0.224191981203001
2308300,0.224180067202956
2916441,0.224159990094379
2295721,0.224078060413283
3159555,0.223880434292614
1564388,0.223818262862729
549551,0.223756120818049
1225197,0.223678953282275
3449247,0.223660727900186
3040153,0.223628479134626
2371224,0.223608252954826
1071353,0.223557832345221
3662737,0.223551375724721
