Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005515~protein binding	289	33.64377182770664	0.013083851726348225	B3671, B1493, B2581, B0283, B1808, B2218, B1922, B3428, B0838, B0152, B1241, B0153, B0032, B0033, B0154, B0397, B0398, B3426, B2576, B3547, B2216, B1489, B0149, B3418, B0820, B0700, B2569, B3894, B3652, B3650, B2685, B1474, B1114, B2566, B3778, B0146, B1116, B0026, B0184, B2482, B1393, B0733, B0734, B0054, B2231, B2234, B0177, B3326, B0059, B0973, B3560, B0291, B2592, B0600, B0723, B3559, B0724, B1814, B0726, B2906, B0042, B0284, B2584, B1131, B1252, B2585, B0046, B0167, B0047, B0962, B4041, B3076, B2416, B0237, B2779, B3749, B1208, B0118, B3988, B0239, B1207, B3868, B2892, B0472, B0231, B4035, B1683, B2533, B0596, B3745, B1201, B2411, B3987, B0114, B3621, B4392, B3183, B4033, B3064, B4154, B1680, B0470, B3857, B0903, B3178, B3730, B0462, B2400, B3973, B3732, B4187, B3891, B3528, B0932, B2319, B1900, B0935, B1222, B4058, B4179, B1224, B2555, B1587, B0014, B0015, B1468, B3401, B1588, B2556, B3081, B4291, B4170, B4174, B1338, B3517, B3639, B0924, B0925, B2781, B3991, B2542, B1210, B0243, B2786, B0124, B2422, B4242, B1095, B3396, B3030, B1888, B1887, B3705, B0679, B3702, B3829, B0439, B3708, B3706, B4235, B2297, B4354, B3147, B0794, B0431, B1763, B3822, B4119, B4238, B1084, B3813, B3934, B2729, B0780, B0660, B4349, B3931, B0421, B3019, B1511, B4261, B3290, B3296, B4143, B3847, B3845, B2516, B2519, B2199, B4136, B0451, B3168, B0695, B4019, B2994, B0575, B0454, B2997, B0697, B0214, B2512, B2194, B3162, B2076, B2196, B2075, B3164, B0688, B2988, B2509, B2067, B1099, B3158, B0441, B2501, B2380, B3352, B0084, B3591, B0085, B2383, B2812, B0997, B0635, B0879, B0759, B2938, B1286, B2011, B3342, B3463, B0199, B0993, B1049, B1281, B1714, B4307, B1713, B3212, B0185, B1274, B0186, B3210, B2487, B1035, B2126, B0740, B2248, B3699, B2283, B4221, B3493, B3251, B2712, B0414, B0657, B1746, B1507, B3926, B3806, B0098, B0890, B1860, B0650, B3486, B0892, B3006, B0894, B0895, B0091, B0093, B1184, B3919, B2822, B1854, B2701, B3911, B0408, B3916, B2949, B2385, B3232, B0088, B3114, B0882, B0640, B2942, B0642, B2820	774	1118	3299	1.1017863663888543	0.9999956860083974	0.42364609555313737	0.41913442254405175
GOTERM_BP_DIRECT	GO:0006265~DNA topological change	6	0.6984866123399301	0.01703221659968958	B3030, B2231, B1274, B1763, B3019, B3699	765	8	3407	3.3401960784313727	0.9999999536428948	1.0	0.9969418960244648
GOTERM_CC_DIRECT	GO:0005694~chromosome	6	0.6984866123399301	0.017761907274222714	B3030, B2231, B1274, B3822, B3019, B3699	675	8	2976	3.306666666666666	0.9156830985969455	0.9393265673817319	0.9393265673817319
GOTERM_MF_DIRECT	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds	12	1.3969732246798603	0.01825565885418029	B4392, B1316, B0403, B3878, B3076, B3432, B2132, B3147, B3431, B0344, B4119, B3338	774	25	3299	2.045891472868217	0.9999999687747856	0.5714021221358431	0.565316902517783
GOTERM_BP_DIRECT	GO:0022900~electron transport chain	24	2.7939464493597206	0.019830229645212034	B2280, B4154, B2284, B0723, B1629, B3894, B0042, B4136, B2287, B2487, B1474, B0046, B1378, B2489, B1224, B1587, B0894, B3426, B1630, B2997, B3610, B0973, B1588, B1412	765	68	3407	1.5718569780853517	0.9999999971869203	1.0	0.9969418960244648
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	287	33.41094295692666	0.020420142769168086	B1492, B2218, B1249, B0832, B1484, B3542, B0153, B1125, B3546, B1245, B3547, B3668, B2216, B0950, B4074, B4193, B0270, B4075, B0151, B0709, B0149, B2569, B1912, B0945, B1473, B3532, B0143, B2685, B1596, B2566, B3899, B1116, B3533, B3654, B0027, B3450, B2483, B2240, B2482, B1701, B0733, B0612, B0734, B1828, B0175, B4410, B3326, B3324, B0973, B1381, B0723, B0724, B1252, B3552, B2585, B3673, B0046, B1015, B0047, B0960, B1014, B3679, B0961, B0841, B4041, B4044, B4287, B1206, B3749, B4159, B4035, B4399, B1322, B0598, B0478, B2092, B4033, B4154, B3063, B0106, B2888, B0229, B3178, B2520, B0462, B2882, B1312, B0586, B0465, B3732, B4067, B1592, B1907, B3528, B1469, B0810, B0932, B0933, B1900, B3409, B3089, B1222, B0496, B1224, B3524, B1587, B0014, B1223, B1468, B1588, B2556, B3523, B3088, B4174, B2306, B2429, B2307, B4288, B1453, B0484, B4289, B2786, B3513, B2543, B0124, B2422, B3514, B0366, B2546, B3270, B4481, B2060, B4242, B2063, B3396, B2064, B1888, B1887, B1645, B3705, B0679, B3702, B1528, B3706, B2298, B4115, B4354, B3026, B3265, B3266, B4476, B0793, B0794, B0431, B0311, B2975, B4359, B2292, B2170, B1084, B1514, B1513, B2723, B0788, B0427, B2287, B4466, B4464, B1992, B2047, B2841, B1630, B3258, B3019, B3930, B4261, B3290, B3051, B4265, B3726, B0457, B3605, B2516, B2519, B2199, B0570, B4136, B2078, B2077, B0451, B0695, B2994, B0575, B1663, B2997, B0697, B2074, B3041, B2194, B2076, B2196, B2075, B0569, B3955, B0448, B3714, B0449, B2067, B2188, B2740, B0441, B2501, B2380, B3473, B0084, B1053, B0635, B0879, B1729, B1728, B3586, B2133, B3224, B3463, B2014, B0199, B2013, B3469, B0993, B1049, B1280, B2801, B0864, B2008, B1956, B2807, B2484, B3210, B0067, B2365, B0981, B2126, B0861, B3457, B3578, B3370, B2280, B1191, B2283, B4221, B4460, B2284, B3493, B3251, B0657, B2836, B1629, B1186, B0098, B1065, B0890, B4214, B1189, B4332, B2278, B2277, B3486, B3006, B0652, B3921, B0894, B3480, B0093, B3240, B1184, B2152, B0886, B0402, B3911, B0408, B0409, B1296, B3598, B3474, B0760, B2387, B2389	675	1160	2976	1.0908199233716476	0.9419905445604578	0.9393265673817319	0.9393265673817319
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	18	2.0954598370197903	0.02694760097125612	B2290, B0091, B2042, B0085, B0776, B0754, B0600, B3617, B1464, B3430, B0088, B3794, B3288, B2379, B2500, B3789, B0586, B1941	765	48	3407	1.6700980392156861	0.9999999999978227	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0003887~DNA-directed DNA polymerase activity	8	0.9313154831199069	0.027072373805429283	B0060, B0184, B1184, B0470, B1099, B0231, B0640, B3863	774	14	3299	2.435585086747878	0.9999999999934001	0.8200309355902612	0.8112979117820582
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	10	1.1641443538998837	0.0291542938592967	B1415, B4071, B0657, B0713, B0219, B3212, B2661, B0032, B0033, B0167	765	21	3407	2.120759414877062	0.9999999999997663	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0004022~alcohol dehydrogenase (NAD) activity	5	0.5820721769499418	0.029793180935766574	B1241, B2453, B0356, B2799, B1478	774	6	3299	3.551894918173988	0.9999999999995227	0.822817555843671	0.8140548555684455
GOTERM_MF_DIRECT	GO:0043138~3'-5' DNA helicase activity	5	0.5820721769499418	0.029793180935766574	B3813, B3822, B3778, B2820, B0962	774	6	3299	3.551894918173988	0.9999999999995227	0.822817555843671	0.8140548555684455
GOTERM_MF_DIRECT	GO:0003941~L-serine ammonia-lyase activity	5	0.5820721769499418	0.029793180935766574	B1814, B4471, B2366, B3772, B2797	774	6	3299	3.551894918173988	0.9999999999995227	0.822817555843671	0.8140548555684455
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	9	1.0477299185098952	0.031116765643451238	B1207, B2508, B2507, B1131, B4005, B2500, B2312, B2557, B4006	765	18	3407	2.226797385620915	0.999999999999968	1.0	0.9969418960244648
GOTERM_CC_DIRECT	GO:0044569~[Ni-Fe] hydrogenase complex	8	0.9313154831199069	0.03423581871828188	B2481, B2483, B2482, B2484, B2487, B2994, B2997, B0973	675	15	2976	2.3514074074074074	0.9918302084064947	1.0	1.0
GOTERM_MF_DIRECT	GO:0015297~antiporter activity	11	1.2805587892898718	0.03593186777092286	B0612, B1191, B4044, B3063, B1492, B2298, B1186, B4115, B1663, B0047, B0478	774	24	3299	1.9535422049956934	0.9999999999999988	0.9640006810541876	0.9537344331196382
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	11	1.2805587892898718	0.03621357546209437	B3605, B0997, B0723, B0724, B2283, B2284, B2133, B2287, B2277, B0431, B3426	765	25	3407	1.9595816993464052	0.9999999999999998	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	0.46565774155995343	0.03742780100615945	B3428, B3432, B3430, B3431	765	4	3407	4.45359477124183	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	4	0.46565774155995343	0.03742780100615945	B3429, B3416, B3432, B3430	765	4	3407	4.45359477124183	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0004176~ATP-dependent peptidase activity	6	0.6984866123399301	0.037501934293354466	B0955, B0439, B3178, B3931, B0882, B3765	774	9	3299	2.8415159345391907	0.9999999999999998	0.9691324142046222	0.9588115152248073
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	69	8.032596041909198	0.0377711871419081	B4122, B3153, B1808, B2819, B0710, B3429, B0679, B0714, B1728, B3421, B0472, B2011, B0231, B4354, B3222, B3744, B2411, B3822, B3863, B0830, B2290, B4154, B4033, B0030, B0509, B2009, B3813, B3894, B3652, B2366, B1035, B2365, B1114, B1478, B4381, B0060, B4187, B2483, B3726, B3528, B3526, B3647, B3409, B3926, B4213, B1860, B1222, B4058, B0454, B3480, B4170, B1184, B2822, B0925, B2949, B0284, B3432, B1131, B4005, B1296, B3433, B0760, B2024, B3431, B2500, B1059, B1732, B1335, B2820	765	250	3407	1.229192156862745	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0015125~bile acid transmembrane transporter activity	7	0.8149010477299184	0.04038441086401231	B2074, B2076, B2075, B2685, B0462, B3513, B3514	774	12	3299	2.4863264427217913	1.0	0.9691324142046222	0.9588115152248073
GOTERM_MF_DIRECT	GO:0017116~single-stranded DNA-dependent ATP-dependent DNA helicase activity	4	0.46565774155995343	0.042315685817241225	B3813, B2819, B0892, B3822	774	4	3299	4.262273901808785	1.0	0.9691324142046222	0.9588115152248073
GOTERM_MF_DIRECT	GO:0015616~DNA translocase activity	4	0.46565774155995343	0.042315685817241225	B3813, B0890, B1114, B2820	774	4	3299	4.262273901808785	1.0	0.9691324142046222	0.9588115152248073
GOTERM_MF_DIRECT	GO:0003918~DNA topoisomerase type II (ATP-hydrolyzing) activity	4	0.46565774155995343	0.042315685817241225	B3030, B2231, B3019, B3699	774	4	3299	4.262273901808785	1.0	0.9691324142046222	0.9588115152248073
GOTERM_MF_DIRECT	GO:0008965~phosphoenolpyruvate-protein phosphotransferase activity	4	0.46565774155995343	0.042315685817241225	B2416, B3947, B2829, B2383	774	4	3299	4.262273901808785	1.0	0.9691324142046222	0.9588115152248073
GOTERM_BP_DIRECT	GO:0015949~nucleobase-containing small molecule interconversion	9	1.0477299185098952	0.04348531077875628	B4381, B0910, B1281, B2143, B3650, B2784, B2234, B2675, B4238	765	19	3407	2.1095975232198145	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	22	2.5611175785797435	0.04621769527748803	B3070, B3260, B1191, B2063, B4154, B3671, B0723, B2906, B0606, B2210, B0042, B2133, B4049, B2880, B2542, B2574, B3365, B1059, B1014, B0311, B2711, B1687	774	63	3299	1.4884131085681473	1.0	1.0	0.990405117270789
GOTERM_BP_DIRECT	GO:0033214~iron assimilation by chelation and transport	7	0.8149010477299184	0.0499497231407721	B3070, B4291, B0805, B0151, B0153, B4288, B4289	765	13	3407	2.398089492207139	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	6	0.6984866123399301	0.051336894857474155	B4162, B3164, B1286, B2011, B4179, B3643	765	10	3407	2.6721568627450982	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0006567~threonine catabolic process	6	0.6984866123399301	0.051336894857474155	B3617, B0903, B3114, B2366, B3772, B0870	765	10	3407	2.6721568627450982	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0000175~3'-5'-exoribonuclease activity	5	0.5820721769499418	0.056785867446569445	B4162, B3164, B2011, B4179, B3643	774	7	3299	3.044481358434847	1.0	1.0	0.990405117270789
GOTERM_MF_DIRECT	GO:0030151~molybdenum ion binding	8	0.9313154831199069	0.0582091386374308	B0997, B3894, B0284, B1474, B1587, B0894, B1501, B1588	774	16	3299	2.1311369509043927	1.0	1.0	0.990405117270789
GOTERM_BP_DIRECT	GO:0009061~anaerobic respiration	19	2.211874272409779	0.059250016449582214	B4154, B3605, B0997, B0723, B3894, B2133, B3365, B1474, B1224, B1587, B0894, B2994, B3426, B0993, B2997, B1468, B0895, B0973, B1588	765	56	3407	1.5110410830999066	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0008094~DNA-dependent ATPase activity	6	0.6984866123399301	0.06084681860724352	B1184, B2231, B0892, B3822, B2820, B3699	774	10	3299	2.5573643410852713	1.0	1.0	0.990405117270789
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	19	2.211874272409779	0.06206565481328748	B4096, B4391, B4287, B3352, B0886, B2547, B1513, B0448, B0449, B0933, B1484, B3463, B4058, B0199, B3486, B0760, B1441, B0794, B0366	774	54	3299	1.4996889654512393	1.0	1.0	0.990405117270789
GOTERM_CC_DIRECT	GO:0055052~ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	13	1.5133876600698486	0.06354988887830282	B3480, B3450, B4287, B4460, B0864, B0933, B3542, B4288, B4035, B0199, B4289, B0861, B3457	675	34	2976	1.6857516339869283	0.9998838869369182	1.0	1.0
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	7	0.8149010477299184	0.07133765663528964	B3183, B2170, B3030, B0924, B0890, B3019, B3764	765	14	3407	2.226797385620915	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	11	1.2805587892898718	0.07622848365164275	B2965, B3708, B0186, B3433, B2366, B3772, B0870, B0002, B3359, B3940, B4117	765	28	3407	1.749626517273576	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	6	0.6984866123399301	0.07722090488402353	B0060, B0184, B0470, B1099, B0640, B3863	765	11	3407	2.4292335115864527	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0006221~pyrimidine nucleotide biosynthetic process	6	0.6984866123399301	0.07722090488402353	B0945, B0171, B1281, B2780, B0032, B0033	765	11	3407	2.4292335115864527	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0030244~cellulose biosynthetic process	5	0.5820721769499418	0.08101345132309731	B1956, B3532, B3530, B3536, B3533	765	8	3407	2.783496732026144	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0042773~ATP synthesis coupled electron transport	5	0.5820721769499418	0.08101345132309731	B2723, B2283, B2482, B2278, B2277	765	8	3407	2.783496732026144	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0006811~ion transport	33	3.841676367869616	0.08130431672868181	B3290, B1191, B4067, B4287, B2062, B1592, B3409, B0152, B0153, B4159, B1186, B0431, B3469, B1663, B0575, B1941, B0697, B0478, B3480, B4291, B0151, B2888, B0805, B4288, B0484, B4289, B1015, B0047, B3679, B0465, B2389, B3258, B3732	765	113	3407	1.3006073225750479	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	43	5.005820721769499	0.08196969439164635	B4063, B2481, B2283, B4122, B2284, B1808, B2878, B0118, B1629, B4334, B3365, B1587, B2797, B1224, B0894, B1468, B1501, B2997, B0895, B1687, B1588, B3081, B4471, B0724, B0307, B0824, B1814, B2729, B3212, B2881, B3894, B2287, B3994, B2487, B3158, B3211, B1474, B1378, B2489, B1851, B2763, B4469, B2468	774	147	3299	1.246787603930461	1.0	1.0	0.990405117270789
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	12	1.3969732246798603	0.08274581266787243	B1701, B4041, B3845, B2836, B1092, B1095, B1393, B0185, B1187, B2221, B1395, B2323	765	32	3407	1.6700980392156863	1.0	1.0	0.9969418960244648
GOTERM_MF_DIRECT	GO:0016758~transferase activity, transferring hexosyl groups	4	0.46565774155995343	0.08751195800064766	B4481, B3794, B3533, B1049	774	5	3299	3.4098191214470286	1.0	1.0	0.990405117270789
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	210	24.447031431897557	0.09119495112935902	B1493, B0710, B1922, B3428, B0838, B2210, B0032, B0033, B0154, B2574, B3426, B2576, B0399, B2697, B0038, B0828, B3416, B0824, B0945, B0143, B2564, B3650, B1114, B2566, B2323, B0026, B0183, B0062, B0184, B0063, B3449, B2231, B1941, B0059, B0852, B3560, B0171, B1261, B2592, B0600, B3559, B2906, B3432, B0166, B2585, B3070, B4162, B2780, B2416, B2779, B3988, B0910, B1207, B3868, B0231, B3744, B2533, B0475, B3987, B3863, B0356, B3183, B4391, B3064, B1680, B3617, B3857, B0903, B3730, B3612, B0586, B2400, B3973, B3610, B4063, B4187, B3891, B1464, B2431, B4058, B4179, B0014, B2312, B2675, B0015, B2557, B3401, B1338, B0924, B3519, B3991, B2542, B0484, B3871, B3992, B0243, B1333, B2664, B1335, B0368, B1090, B3153, B1888, B3947, B1887, B1406, B3702, B0439, B3708, B3706, B3828, B4235, B2297, B3822, B4117, B2290, B3380, B2052, B1084, B4232, B2965, B3813, B3939, B3498, B0780, B0660, B3931, B0421, B3019, B1511, B4260, B4381, B4143, B2514, B3845, B0338, B1427, B3608, B4258, B0330, B2079, B3168, B4019, B1301, B2873, B0214, B3162, B3164, B0688, B2509, B2066, B2500, B3591, B0085, B2383, B2020, B0754, B3903, B0517, B0759, B1286, B3463, B2379, B3225, B3340, B1281, B0194, B2009, B1714, B1713, B1955, B2928, B0185, B0186, B2366, B0188, B3699, B2283, B3251, B3924, B1866, B3925, B3806, B1187, B0098, B1189, B1860, B2711, B0091, B3919, B1854, B0403, B0405, B0526, B2829, B3916, B2949, B3232, B2388, B0088, B3114, B2387, B2024, B0882, B3359, B2026, B1732, B2942, B0642, B0885	675	859	2976	1.0778424524641055	0.9999981423628334	1.0	1.0
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	7	0.8149010477299184	0.09717519361049667	B2074, B2076, B2075, B2685, B0462, B3513, B3514	765	15	3407	2.078344226579521	1.0	1.0	0.9969418960244648
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	7	0.8149010477299184	0.09717519361049667	B3925, B3956, B1814, B4232, B4471, B3919, B2797	765	15	3407	2.078344226579521	1.0	1.0	0.9969418960244648
