	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
924	gene-b3916	12446.2826839599	-0.501282936478383	0.207023147638708	-2.42138592807607	0.0154614528159401	0.0638705253229905	pfkA	963	4108793	4109755	+	FALSE
925	gene-b0179	10368.8644132645	-0.514292075918161	0.212678085593834	-2.41817145608664	0.0155987248583789	0.0643679273345214	lpxD	1026	200971	201996	+	FALSE
926	gene-b0940	182.491275623506	-1.06512216439854	0.441069118272065	-2.41486451958203	0.015741063464935	0.064772934529118	elfC	2601	999216	1001816	+	FALSE
927	gene-b2367	79.2518099209225	1.22964699871218	0.509252725781504	2.41461053905044	0.0157520425006403	0.064772934529118	emrY	1539	2480638	2482176	-	FALSE
928	gene-b2597	10974.2675007911	0.54996793327491	0.227794441918216	2.41431673505169	0.0157647514219415	0.064772934529118	raiA	342	2737154	2737495	+	FALSE
929	gene-b3910	2243.64548589957	-0.556933573453245	0.230614736833935	-2.41499559438083	0.0157354000151785	0.064772934529118	yiiM	675	4104063	4104737	+	FALSE
930	gene-b4108	2785.25075731278	-0.580500570843004	0.240568341059881	-2.41303809256643	0.0158201660654935	0.0649307245935364	yjdM	336	4327640	4327975	-	FALSE
931	gene-b1283	2988.20498823567	0.577365015418745	0.239383847555001	2.41187958718095	0.0158705219801137	0.06506743544371	osmB	219	1343110	1343328	-	FALSE
932	gene-b0830	513.341159445073	-0.720050160532027	0.298885352862958	-2.40911825766911	0.0159911154574941	0.0654915104090718	gsiB	1539	869411	870949	+	FALSE
933	gene-b0175	1654.20349353692	-0.60514242071988	0.251326168104476	-2.40779710797294	0.0160490974454576	0.06565852620505	cdsA	858	195677	196534	+	FALSE
934	gene-b1651	408.201496911189	-0.829400718197762	0.344732667062663	-2.40592435078686	0.0161316047737727	0.0659254126568421	gloA	408	1727837	1728244	+	FALSE
935	gene-b3202	6213.96921464908	-0.528692599235477	0.21982046636699	-2.4051108978762	0.0161675587362128	0.0659311663420132	rpoN	1434	3344717	3346150	+	FALSE
936	gene-b3623	221.845788042744	0.891554493788754	0.370635538044382	2.40547492691322	0.0161514602488805	0.0659311663420132	waaU	1074	3798239	3799312	-	FALSE
937	gene-b1477	8435.07782740602	0.585839903152154	0.243865585810962	2.40230658706506	0.0162920474975247	0.0663679245443456	yddM	285	1552398	1552682	-	FALSE
938	gene-b3737	1961.38156331176	0.689818783411837	0.28730579926659	2.40099150512363	0.0163507160691173	0.0665359096330711	atpE	240	3922191	3922430	-	FALSE
939	gene-b2290	973.384560346662	0.63715960626821	0.265425293161925	2.40052332118742	0.0163716474991201	0.0665501368521206	alaA	1218	2407561	2408778	+	FALSE
940	gene-b4025	9351.35064192222	-0.516913822140777	0.215368984054574	-2.40013121856856	0.0163891956181248	0.0665505953982791	pgi	1650	4234999	4236648	+	FALSE
941	gene-b1670	77.9660977424042	-1.27763292125234	0.532987128016444	-2.39711778032456	0.0165246110979823	0.0669580048418242	ydhU	786	1749563	1750348	-	FALSE
942	gene-b3431	4463.89172719771	-0.515193361335205	0.214900760351138	-2.39735476269792	0.016513926283223	0.0669580048418242	glgX	1974	3569346	3571319	-	FALSE
943	gene-b0433	79.7381179887147	1.14880679884975	0.480205455579353	2.39232350549569	0.0167420781695649	0.0675998552879413	ampG	1476	452070	453545	-	FALSE
944	gene-b1315	57.3768888157602	1.22597803202933	0.512518599421096	2.39206544584745	0.0167538546246771	0.0675998552879413	ycjS	1056	1376832	1377887	+	FALSE
945	gene-b2799	1619.98500351797	0.651611572626715	0.272286901572785	2.39310656833977	0.0167063878640559	0.0675998552879413	fucO	1149	2931865	2933013	-	FALSE
946	gene-b3315	4552.38550767355	0.69008347983904	0.288419310843559	2.39263965308255	0.0167276607990555	0.0675998552879413	rplV	333	3449901	3450233	-	FALSE
947	gene-b2027	5326.41724133756	0.602726221298688	0.252139771567072	2.39044486140639	0.0168279757577295	0.0676130352286878	wzzB	981	2097321	2098301	-	FALSE
948	gene-b2433	294.091281660921	-0.84920181099932	0.355177766871334	-2.39092051982789	0.0168061906452451	0.0676130352286878	yfeZ	450	2551277	2551726	-	FALSE
949	gene-b2709	1143.42285912199	0.6364350500029	0.266226728335768	2.39057533396956	0.016821997660383	0.0676130352286878	norR	1515	2830775	2832289	-	FALSE
950	gene-b4191	190.338034396435	-1.05333597951896	0.440598183902389	-2.39069523662021	0.0168165055077163	0.0676130352286878	ulaR	756	4418939	4419694	-	FALSE
951	gene-b1280	1909.23353788823	0.577161503429864	0.241610595998164	2.38880874013592	0.0169030993526806	0.0677919168275076	lapB	1170	1340558	1341727	+	FALSE
952	gene-b3050	183.14815554634	0.93612968609797	0.391898926402694	2.38870183873904	0.0169080180298106	0.0677919168275076	yqiJ	630	3192208	3192837	+	FALSE
953	gene-b4599	9872.19235219842	0.771723149629324	0.323246957658776	2.38741040354652	0.0169675380295749	0.0679591738288429	mgtS	96	1622646	1622741	+	FALSE
954	gene-b2761	401.162709593922	0.772898402971788	0.323801356661381	2.3869523307157	0.0169886939425431	0.0679725836254581	cas3	2667	2884553	2887219	-	FALSE
955	gene-b1953	40888.0237289154	0.616259504854039	0.25831146719312	2.38572259896347	0.0170456031435016	0.0681288661766972	yodD	228	2024986	2025213	+	FALSE
956	gene-b0760	341.947991812531	-0.834262560071313	0.350407619388792	-2.38083453072881	0.0172734690685818	0.0688635019963159	modF	1473	792316	793788	-	FALSE
957	gene-b1209	596.161551638902	-0.683995036253409	0.287383848977193	-2.38007472823461	0.0173091274834985	0.0688635019963159	lolB	624	1262877	1263500	-	FALSE
958	gene-b1635	4121.70931513376	-0.526892495794565	0.221397209045764	-2.37985157114448	0.0173196127630242	0.0688635019963159	gstA	606	1714377	1714982	+	FALSE
959	gene-b1929	765.223679435239	0.66624312079545	0.279816656055784	2.38099879466299	0.0172657684468943	0.0688635019963159	yedE	1206	2008277	2009482	+	FALSE
960	gene-b2153	373.77944292907	0.812993550648999	0.341602129017451	2.37994286800088	0.0173153224074386	0.0688635019963159	folE	669	2242984	2243652	-	FALSE
961	gene-b4119	2597.14429776865	0.56048523055454	0.235610172948277	2.37886685256829	0.0173659473915126	0.0689758805342391	melA	1356	4343152	4344507	+	FALSE
962	gene-b0423	1203.21970485281	-0.59861423796893	0.251712491873006	-2.37816658805692	0.0173989635134317	0.0690351805933149	thiI	1449	441549	442997	+	FALSE
963	gene-b3156	4103.56496121504	0.539399882332776	0.227193001412305	2.37419233418148	0.0175873865434243	0.06971033690161	yhbS	504	3300255	3300758	-	FALSE
964	gene-b0564	910.429895149868	-0.781610229091501	0.329399698860364	-2.37283225150377	0.0176522788758097	0.0698949672914579	appY	750	583681	584430	+	FALSE
965	gene-b2428	142.25431103065	-1.00177331190672	0.422472394559225	-2.37121602454497	0.0177296651608663	0.0701286341129809	murQ	897	2545773	2546669	+	FALSE
966	gene-b3519	6178.27069454485	-0.529828031169547	0.223867858293326	-2.36669987022135	0.0179474805327017	0.0709167010282842	treF	1650	3669592	3671241	+	FALSE
967	gene-b3964	3921.41504128359	0.5310095609532	0.224478312936997	2.36552722624138	0.018004419419969	0.0710681167797536	yijD	360	4163012	4163371	+	FALSE
968	gene-b0981	2465.74306899244	0.591347883532199	0.250057150991887	2.36485091982586	0.0180373300369418	0.0711244718502137	etk	2181	1042030	1044210	-	FALSE
969	gene-b1168	455.814859595203	-0.728055138654908	0.308093290249078	-2.36309962500745	0.0181227970405706	0.0713762436408029	pdeG	1524	1217328	1218851	+	FALSE
970	gene-b1679	1000.24150012375	-0.635282268674858	0.268914486425958	-2.36239511347327	0.0181572786416609	0.0713762436408029	sufE	417	1758874	1759290	-	FALSE
971	gene-b2731	1583.92949232072	-0.591995827111259	0.250563997017937	-2.36265319102839	0.0181446406357497	0.0713762436408029	fhlA	2079	2854338	2856416	+	FALSE
972	gene-b4429	2001.40721407557	0.726563169066275	0.307603560762766	2.36201156860672	0.0181760749966877	0.0713766237267049	sokB	56	1492119	1492174	+	FALSE
973	gene-b2672	42270.260920234	0.602592326187258	0.255529541134142	2.35821002735227	0.018363300121104	0.072037735418555	ygaM	330	2800146	2800475	+	FALSE
974	gene-b4685	1393.65914593668	0.646235947530931	0.274664813913839	2.35281665067463	0.0186318185514755	0.0730160692104536	yrbN	81	3307853	3307933	-	FALSE
975	gene-b0888	483.731226798477	0.762600681087698	0.32457053953713	2.34956839328438	0.0187951908186127	0.0735807624150203	trxB	966	931085	932050	-	FALSE
976	gene-b0601	118.50007649784	-1.04014848722014	0.442990473553385	-2.34801547508851	0.0188737371353569	0.0738125559894031	ybdM	630	634747	635376	-	FALSE
977	gene-b0126	705.920135936216	-0.723952799005066	0.308442485643695	-2.34712412427307	0.0189189510505063	0.0738839449474907	can	663	142008	142670	-	FALSE
978	gene-b2409	262.313585232213	-0.869019237783756	0.370285027641619	-2.34689272563523	0.0189307042595352	0.0738839449474907	yfeR	927	2525930	2526856	-	FALSE
979	gene-b0905	471.423315886031	0.70620026333296	0.301674078052641	2.34093783559929	0.0192353695853372	0.0749963286080003	ycaO	1761	954872	956632	-	FALSE
980	gene-b0657	2195.57813584344	0.662743343526449	0.283240056413272	2.33986446662561	0.0192907390156938	0.0751354600233705	lnt	1539	689343	690881	-	FALSE
981	gene-b0530	171.764626559592	0.945201855826783	0.404113998716754	2.33894856111946	0.0193380958234851	0.0752431312520314	sfmA	543	558212	558754	+	FALSE
982	gene-b3561	260.859542518938	0.827825582175325	0.355019718139619	2.33177353222326	0.019712608128632	0.0766222252820657	wecH	996	3725887	3726882	+	FALSE
983	gene-b0382	901.197140246686	0.682940267824764	0.293359833556351	2.32799514352594	0.0199123615464097	0.0772946415948532	iraP	261	401386	401646	+	FALSE
984	gene-b3850	368.798138916406	-0.825875221835281	0.354797559742245	-2.32773647720482	0.0199261009508346	0.0772946415948532	hemG	546	4035849	4036394	+	FALSE
985	gene-b4060	108.553923809044	1.13401345959478	0.487402141889394	2.32664849440099	0.0199839812490552	0.0774404633783184	yjcB	282	4276001	4276282	-	FALSE
986	gene-b3353	448.170945172497	-0.73834593631644	0.317761949295973	-2.32358197056729	0.02014790966574	0.0779965225092592	yheT	1023	3483202	3484224	+	FALSE
987	gene-b2240	15039.6796223446	0.573092191559264	0.247245806429724	2.31790459799834	0.0204545065090734	0.0790764171962692	glpT	1359	2351016	2352374	-	FALSE
988	gene-b2818	323.276756782067	-0.811744713047329	0.350244595412762	-2.3176509321741	0.0204682997615703	0.0790764171962692	argA	1332	2949242	2950573	+	FALSE
989	gene-b0277	819.358630714999	0.644377145425417	0.278187790921295	2.31633869801182	0.0205397829936003	0.0792723475091733	yagK	627	292322	292948	-	FALSE
990	gene-b3794	261.250152442852	-0.818564445891671	0.353799123478178	-2.31364181415831	0.0206873780299687	0.0797613352933236	rffM	741	3981197	3981937	+	FALSE
991	gene-b1725	10587.0639346339	0.529180149517771	0.22888415791192	2.3119998970021	0.0207776889891007	0.0798400686436981	yniA	861	1807796	1808656	+	FALSE
992	gene-b4718	3429.51724322038	-0.645951069004629	0.279420820236955	-2.31174995641645	0.0207914666575415	0.0798400686436981	gadF	91	3658992	3659082	+	FALSE
993	gene-b3693	662.772977665802	0.704034983790125	0.3044107519745	2.31277962169057	0.020734758749999	0.0798400686436981	dgoK	879	3873596	3874474	-	FALSE
994	gene-b4113	1239.65693726987	-0.578252132405506	0.250110711122219	-2.31198467994814	0.0207785275829707	0.0798400686436981	basR	669	4334523	4335191	-	FALSE
995	gene-b2721	76.6752447578348	-1.21580154714204	0.526289668136248	-2.3101375929487	0.0208805377574852	0.080101520221428	hycE	1710	2844762	2846471	-	FALSE
996	gene-b1062	254.716125884389	0.820523403314562	0.355309863152387	2.30931783327009	0.0209259507815153	0.0801951346717307	pyrC	1047	1121561	1122607	-	FALSE
997	gene-b3907	276.22450916523	-0.919684925122477	0.398398464136736	-2.30845499647014	0.0209738431470685	0.0802980534527187	rhaT	1035	4100732	4101766	-	FALSE
998	gene-b3961	452.989378970547	0.779499871396665	0.337831521560144	2.30736275820814	0.0210346055661418	0.0804499894248127	oxyR	918	4159731	4160648	+	FALSE
999	gene-b0091	772.876041780901	-0.628777047194412	0.272610745277194	-2.30650133234867	0.0210826357691645	0.0804627722185662	murC	1476	100765	102240	+	FALSE
1000	gene-b0751	3880.77726707806	-0.601795297420567	0.260905387280265	-2.30656524073272	0.0210790691743551	0.0804627722185662	pnuC	720	783166	783885	+	FALSE
1001	gene-b1678	51526.306362373	-0.465219793107725	0.201728400019991	-2.30616905235764	0.021101188103428	0.0804627722185662	ldtE	1005	1757721	1758725	-	FALSE
1002	gene-b2147	394.734312664319	0.764617733841285	0.331754746673744	2.30476802971935	0.0211795685200597	0.0806006112074456	preA	1236	2235265	2236500	+	FALSE
1003	gene-b2839	249.414240343179	0.914531184020042	0.396741601289083	2.30510534072699	0.021160674462034	0.0806006112074456	lysR	936	2979021	2979956	+	FALSE
1004	gene-b1217	415.745130504904	-0.749396864239737	0.325458553464273	-2.30258770667707	0.0213020514863439	0.0809859865770663	chaB	231	1272119	1272349	+	FALSE
1005	gene-b1342	969.57593812752	-0.611841069176827	0.265792933000129	-2.3019463394707	0.0213381984935167	0.0810426901987595	zntB	984	1408050	1409033	+	FALSE
1006	gene-b3194	762.495653827382	-0.729176871779093	0.316965171977953	-2.30049524756559	0.0214201782253546	0.0812731811989845	mlaE	783	3338466	3339248	-	FALSE
1007	gene-b2700	167.853076098467	-0.942266977792391	0.409836989645506	-2.29912624189295	0.0214977717687788	0.081486588720386	pncC	498	2823849	2824346	-	FALSE
1008	gene-b0930	17623.1440043844	0.508944483357483	0.221741293837953	2.29521743356208	0.0217206665831938	0.0822497860595743	asnS	1401	987585	988985	-	FALSE
1009	gene-b2125	440.095188779292	0.701572512417459	0.305765184974132	2.29448134350814	0.0217628654915678	0.0823279064235029	btsR	720	2212243	2212962	-	FALSE
1010	gene-b0899	613.166636729353	0.704970528511269	0.308032594091382	2.28862315882757	0.0221012571303926	0.083525246006642	ycaM	1431	947229	948659	+	FALSE
1011	gene-b2776	113.770761711306	1.06606253878691	0.466166648780764	2.28687003151157	0.0222034103110045	0.0837454714991149	ygcE	1479	2901896	2903374	+	FALSE
1012	gene-b3703	4453.82771715002	-0.61198705728097	0.267576332550527	-2.28714943301425	0.0221871023771585	0.0837454714991149	rpmH	141	3884336	3884476	+	FALSE
1013	gene-b3779	1080.21255495048	-0.686539117297817	0.300376387869614	-2.28559615543358	0.0222778953000443	0.083943461362556	gpp	1485	3963986	3965470	-	FALSE
1014	gene-b2571	34836.8176415171	0.485395338000012	0.212581081981122	2.28334211810587	0.0224102238939609	0.0843588013838744	rseB	957	2707798	2708754	-	FALSE
1015	gene-b2266	13042.5184425141	-0.583852973916513	0.255782273715693	-2.28261702984734	0.0224529369337622	0.084436315543025	elaB	306	2380722	2381027	-	FALSE
1016	gene-b3157	5894.97244692228	0.537016204590038	0.235308322026732	2.2821810973988	0.0224786506160419	0.0844498124029843	yhbT	525	3300752	3301276	-	FALSE
1017	gene-b0114	20214.7123363311	0.572166424126897	0.251530960498736	2.27473557526439	0.022921797024389	0.0860299894219202	aceE	2664	123017	125680	+	FALSE
1018	gene-b2676	436.198110086073	-0.722966120746986	0.318190312029668	-2.27211858254056	0.0230793490330547	0.0865362232408348	nrdF	960	2803502	2804461	+	FALSE
1019	gene-b3628	537.301799475412	0.728127138606912	0.320840401461276	2.26943718836729	0.0232417528518406	0.0870596375225472	waaB	1080	3803058	3804137	-	FALSE
1020	gene-b2011	637.438839795933	0.680400626108639	0.300070015601626	2.26747289209976	0.0233613530508762	0.0874218476423477	sbcB	1428	2082756	2084183	+	FALSE
1021	gene-b3205	763.956417725088	-0.671841450281889	0.296480859877882	-2.26605336532893	0.0234481160530902	0.0876605866548927	rapZ	855	3347115	3347969	+	FALSE
1022	gene-b1647	2619.67635666421	-0.572837937292645	0.252964390771157	-2.26450029407839	0.0235433616900125	0.0879305396974341	ydhF	897	1724736	1725632	-	FALSE
1023	gene-b2028	1325.62676276941	0.720844718209477	0.318403356696823	2.26393567482346	0.0235780713759107	0.0879740942735592	ugd	1167	2098447	2099613	-	FALSE
1024	gene-b0444	552.604755085187	0.657406327953707	0.290639794382621	2.26192813461823	0.0237018437777198	0.0883495485347231	queC	696	464852	465547	-	FALSE
1025	gene-b1333	61710.3668450333	0.487405179740979	0.215540312422123	2.26131796072757	0.0237395748249503	0.0883983451710199	uspE	951	1397672	1398622	-	FALSE
1026	gene-b1649	294.366400113281	-0.784186927206578	0.34689419695034	-2.26059396236841	0.0237844119703006	0.0883983451710199	nemR	600	1726023	1726622	+	FALSE
1027	gene-b4565	1297.1476621129	-0.628615700292902	0.278069296378478	-2.26064404981015	0.0237813076964759	0.0883983451710199	sgcB	279	4531496	4531774	-	FALSE
1028	gene-b1975	207.463650159953	0.85625073385815	0.379289770922815	2.25751074640079	0.0239761787566448	0.0889639563078259	serU	90	2043468	2043557	-	FALSE
1029	gene-b3296	22689.5720368454	0.483009808130509	0.213967490088156	2.25739811188842	0.0239832095993589	0.0889639563078259	rpsD	621	3441055	3441675	-	FALSE
1030	gene-b3915	1538.12827602491	-0.608894918836509	0.269816418376356	-2.2567007689917	0.0240267787738259	0.0890390432812558	fieF	903	4107710	4108612	+	FALSE
1031	gene-b3390	1346.80888861561	-0.614431824253124	0.272363158810915	-2.25592854384424	0.0240751065747672	0.0891316021298608	aroK	522	3518543	3519064	-	FALSE
1032	gene-b0929	2114.1537136068	0.616834188523372	0.27355591975066	2.25487421030992	0.0241412255170607	0.0892897846885859	ompF	1089	985894	986982	-	FALSE
1033	gene-b4417	657.477675037591	0.760110773666173	0.337316321174719	2.25340644952801	0.0242335332520781	0.0893735888924021	rybB	81	887977	888057	-	FALSE
1034	gene-b1184	1377.54066231854	0.598879270222509	0.265767312958817	2.25339701694358	0.02423412745707	0.0893735888924021	umuC	1269	1231186	1232454	+	FALSE
1035	gene-b3316	1527.13121787558	0.667178432427229	0.296069236756878	2.25345408977797	0.0242305323508613	0.0893735888924021	rpsS	279	3450248	3450526	-	FALSE
1036	gene-b1533	936.190511443672	-0.648400402227344	0.287818780664921	-2.25280782834743	0.0242712683936238	0.089424161639442	eamA	900	1620238	1621137	-	FALSE
1037	gene-b1376	19863.2917353195	0.498611344402818	0.221562931619886	2.25042763587475	0.0244218123388668	0.0898920517815379	uspF	435	1435185	1435619	-	FALSE
1038	gene-b1356	312.480306173322	0.920412260045698	0.409164637022713	2.24949122373595	0.0244812605645221	0.0900186801387439	racR	477	1419765	1420241	-	FALSE
1039	gene-b1487	221.576362714416	-0.852912876545899	0.379373910680499	-2.24821173131277	0.0245626919829256	0.0900186801387439	ddpA	1551	1560931	1562481	-	FALSE
1040	gene-b4460	2293.99877445323	0.626290329361806	0.278538388408578	2.24848837871181	0.0245450653068079	0.0900186801387439	araH	987	1982554	1983540	-	FALSE
1041	gene-b2037	791.851734187913	0.697197371067864	0.310076175101066	2.24847126948925	0.0245461551082728	0.0900186801387439	rfbX	1248	2108337	2109584	-	FALSE
1042	gene-b3318	1410.08966744706	0.762392606496778	0.339137751340233	2.24803226265401	0.0245741327494292	0.0900186801387439	rplW	303	3451382	3451684	-	FALSE
1043	gene-b3330	47.784720437164	1.18159781474745	0.526041729498284	2.24620547855473	0.0246908494899568	0.0903595134258536	gspI	378	3461974	3462351	+	FALSE
1044	gene-b0329	50084.5192819355	0.559698617942513	0.249608838232859	2.24230288440497	0.0249418034687888	0.0911032189859969	yahO	276	346484	346759	+	FALSE
1045	gene-b3155	862.493457051355	0.599288528640425	0.267243643726411	2.24248000919319	0.0249303658998884	0.0911032189859969	yhbQ	303	3299966	3300268	+	FALSE
1046	gene-b3405	2844.84993775838	-0.504429689187319	0.225000794591587	-2.24190181240445	0.0249677188890288	0.0911106912040374	ompR	720	3535865	3536584	-	FALSE
1047	gene-b2694	214.642198171767	0.879347319597488	0.392504986570913	2.24034687375524	0.025068412390288	0.091390764177392	argV	77	2818473	2818549	-	FALSE
1048	gene-b0904	7964.75393731243	-0.490812179123711	0.219127830129627	-2.2398441075849	0.0251010452575246	0.0913997102642413	focA	858	953609	954466	-	FALSE
1049	gene-b4226	1962.73295292515	-0.55996878256977	0.250033898057746	-2.23957146178813	0.0251187571567171	0.0913997102642413	ppa	531	4450363	4450893	-	FALSE
1050	gene-b1465	200.128821173466	-0.925549872467569	0.413379031536311	-2.23898601974994	0.0251568258120167	0.0914510515471121	narV	681	1535937	1536617	-	FALSE
1051	gene-b0896	406.642787100629	-0.782970712788732	0.350089265556992	-2.23648877534999	0.0253197717572372	0.0919558218814219	dmsC	864	944033	944896	+	FALSE
1052	gene-b2520	10380.7513076773	-0.477735512552081	0.213711600131118	-2.23542153191019	0.0253896878250529	0.0921220897606721	yfhM	4962	2647326	2652287	-	FALSE
1053	gene-b1982	1862.71458844144	-0.521139689994691	0.233361902178946	-2.23318238807923	0.0255369192562389	0.0922547449187181	amn	1455	2055061	2056515	+	FALSE
1054	gene-b2502	2419.75550964617	-0.505777861416241	0.226485092675136	-2.23316181847657	0.0255382751952523	0.0922547449187181	ppx	1542	2625115	2626656	+	FALSE
1055	gene-b3206	273.735085275822	-0.779355944861682	0.349053823815317	-2.23276724587334	0.0255642973045479	0.0922547449187181	npr	273	3347966	3348238	+	FALSE
1056	gene-b3260	447.112523436127	-0.751614351515073	0.336546337105031	-2.23331609543118	0.0255281068455504	0.0922547449187181	dusB	966	3410280	3411245	+	FALSE
1057	gene-b3389	2605.95681948519	-0.550669326111281	0.24648779507664	-2.23406325631685	0.0254789112305375	0.0922547449187181	aroB	1089	3517398	3518486	-	FALSE
1058	gene-b3566	113.903712785147	-1.05620831519731	0.473071374883149	-2.23266164742729	0.0255712654241561	0.0922547449187181	xylF	993	3731131	3732123	+	FALSE
1059	gene-b3299	4340.06324079866	0.481009935149346	0.21552612881291	2.23179406505693	0.0256285767710344	0.0923741997498	rpmJ	117	3442618	3442734	-	FALSE
1060	gene-b2368	178.282189442352	0.901725063839987	0.404112266797896	2.23137266033786	0.0256564542797449	0.0923874396092322	emrK	1164	2482176	2483339	-	FALSE
1061	gene-b0633	2333.83396232818	-0.528052382987314	0.236713047652538	-2.23077007467042	0.0256963631585655	0.0924439379606451	rlpA	1089	664102	665190	-	FALSE
1062	gene-b3641	131.566652387588	0.960449852746286	0.430620817101826	2.23038416770078	0.0257219497349601	0.0924488532376107	slmA	597	3814494	3815090	+	FALSE
1063	gene-b0053	7587.25959864311	-0.49711047926621	0.223015685227405	-2.22903818966507	0.025811363904792	0.0926829501642438	surA	1287	53416	54702	-	FALSE
1064	gene-b2431	1513.05404044316	0.545258531782039	0.244900237382369	2.22645162622163	0.0259839457316234	0.0932149632120361	yfeX	900	2549646	2550545	-	FALSE
1065	gene-b2647	11552.4993683574	0.483158158206007	0.217203095223123	2.22445337489173	0.0261179561613761	0.0936077358384719	ypjA	4581	2778146	2782726	-	FALSE
1066	gene-b0585	1829.05990612379	0.562906859183384	0.253358530994801	2.22177977182436	0.0262981924090241	0.0941027220019835	fes	1203	612737	613939	+	FALSE
1067	gene-b4259	586.181139785325	-0.648897635520844	0.292076043574855	-2.22167360108923	0.0263053718564622	0.0941027220019835	holC	444	4485078	4485521	-	FALSE
1068	gene-b4020	1294.53457853083	-0.577487991899754	0.260202200537456	-2.21938166051991	0.0264607702617651	0.0945700000834806	yjbB	1632	4228972	4230603	+	FALSE
1069	gene-b2513	1345.69972667246	-0.562430119113167	0.25393409902518	-2.21486646051973	0.0267692318071727	0.0954936054280172	yfgM	621	2638663	2639283	-	FALSE
1070	gene-b4123	63.0466366825874	1.15968790168158	0.523548817501112	2.21505208858412	0.0267564894535359	0.0954936054280172	dcuB	1341	4348645	4349985	-	FALSE
1071	gene-b3239	1445.31155434738	-0.606744850158835	0.274196876339556	-2.21280730203309	0.0269109336490169	0.0959094619405207	yhcO	273	3385857	3386129	-	FALSE
1072	gene-b3671	2014.55837832538	-0.548104382327186	0.247826615744397	-2.21164454302394	0.0269912351262153	0.09610591835519	ilvB	1689	3851096	3852784	-	FALSE
1073	gene-b0452	577.174076568448	-0.64314234653084	0.290884790786977	-2.21098650359424	0.0270367716807059	0.0961321307467439	tesB	861	474301	475161	-	FALSE
1074	gene-b1991	604.204259886438	-0.714472937615105	0.323172411497268	-2.21081042872728	0.0270489673623272	0.0961321307467439	cobT	1080	2063388	2064467	-	FALSE
1075	gene-b1163	420.954631399089	0.734305386304333	0.332352252260947	2.20941901644702	0.0271455095370375	0.096295919984082	bluF	1212	1214264	1215475	-	FALSE
1076	gene-b2790	410.987149506149	0.75640410723292	0.342326084829689	2.20960113982912	0.0271328561409946	0.096295919984082	yqcA	450	2922535	2922984	-	FALSE
1077	gene-b0968	1862.58831211939	-0.529595080939263	0.239816906197337	-2.20833088599466	0.0272212157995425	0.096424375869483	yccX	279	1030064	1030342	+	FALSE
1078	gene-b2276	3798.51359866263	0.538840378514215	0.244020952626019	2.20817258811389	0.0272322444818713	0.096424375869483	nuoN	1458	2390048	2391505	-	FALSE
1079	gene-b0261	780.226788272721	0.682848166560833	0.309399462958145	2.20701147969739	0.0273132573437099	0.0964428337474013	mmuM	933	276715	277647	+	FALSE
1080	gene-b4558	574.646245360675	0.643543329702622	0.291564738379013	2.20720562191599	0.0272996971908955	0.0964428337474013	yifL	204	3995763	3995966	+	FALSE
1081	gene-b4151	2637.93303026737	0.561005412250348	0.254172552219085	2.20718329871743	0.0273012560923643	0.0964428337474013	frdD	360	4380248	4380607	-	FALSE
1082	gene-b1961	275.955800099006	-0.959116269665687	0.43556740058564	-2.20199277626405	0.0276658187400564	0.0975727759050495	dcm	1419	2030899	2032317	-	FALSE
1083	gene-b4298	289.765670174255	0.802185020624925	0.364343057217609	2.20172994855727	0.0276843899148988	0.0975727759050495	yjhH	906	4525346	4526251	-	FALSE
1084	gene-b0158	218.142366364395	0.835749104836156	0.379768963837319	2.20067773941149	0.0277588458015608	0.0976842605041199	btuF	801	177662	178462	-	FALSE
1085	gene-b3514	420.574115026199	-0.685547903569409	0.311533418705679	-2.20055975509029	0.0277672053044197	0.0976842605041199	mdtF	3114	3660414	3663527	+	FALSE
1086	gene-b0441	2019.04161198785	0.566572767997692	0.257518257162926	2.20012660166162	0.0277979139929954	0.0977022446696715	ppiD	1872	461915	463786	+	FALSE
1087	gene-b3249	460.931092997845	-0.705343865647077	0.320849782101923	-2.19836167887131	0.0279233422546199	0.0980528034828741	mreD	489	3398387	3398875	-	FALSE
1088	gene-b1583	294.102795310704	0.811026918902604	0.369068217842978	2.19749867285418	0.0279848511559027	0.0981784713805886	ynfB	342	1655808	1656149	+	FALSE
1089	gene-b1208	672.882960352002	-0.645969591529379	0.294128810326424	-2.19621325368461	0.0280766831719248	0.0983199079515934	ispE	852	1262026	1262877	-	FALSE
1090	gene-b4336	1352.20324520115	-0.641329752264308	0.29201424375188	-2.19622763610544	0.0280756542380315	0.0983199079515934	yjiN	1281	4567207	4568487	-	FALSE
1091	gene-b2512	20481.6918622873	0.587250244936982	0.267728461972542	2.19345466899672	0.0282746372018691	0.0989223558199214	bamB	1179	2637474	2638652	-	FALSE
1092	gene-b1973	8181.43297358117	-0.540590918287817	0.246716406885804	-2.19114296090586	0.0284414486983646	0.0991371737611973	zinT	651	2041375	2042025	+	FALSE
1093	gene-b2557	387.736382448743	-0.749204392542615	0.341774870414698	-2.19209911961508	0.0283723503164953	0.0991371737611973	purL	3888	2691656	2695543	-	FALSE
1094	gene-b2738	481.218357222244	0.708041899556937	0.32315456146732	2.1910317352229	0.0284494960100454	0.0991371737611973	ygbL	639	2863593	2864231	+	FALSE
