	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
963	gene-b3945	781.287845657542	-0.7238569073696	0.316515183853647	-2.28695792270207	0.0221982792089727	0.0998807308540796	gldA	1104	4139173	4140276	-	FALSE
964	gene-b0915	1404.16621047036	0.620988314402577	0.27174706507634	2.28517027121573	0.0223028456533753	0.100247126780161	lpxK	987	968366	969352	+	FALSE
965	gene-b1598	519.033537152182	-0.650549563288522	0.284968030864042	-2.28288612345748	0.0224370770864036	0.100745963746515	ydgD	822	1671960	1672781	+	FALSE
966	gene-b1099	2100.97288860162	0.616305957201878	0.27035814183515	2.27959089013739	0.022631963762569	0.101410857273228	holB	1005	1155762	1156766	+	FALSE
967	gene-b1188	765.613125199177	-0.618724849180561	0.271379161553683	-2.27992763201963	0.0226119809160444	0.101410857273228	ycgB	1533	1235709	1237241	-	FALSE
968	gene-b0983	375.387615925645	0.655657118632408	0.287879814063958	2.27753766190339	0.0227541382668272	0.101852976353473	gfcE	1140	1044664	1045803	-	FALSE
969	gene-b0169	170071.240963361	0.636799095680202	0.279951677121416	2.27467505188055	0.0229254301608585	0.102513817220846	rpsB	726	189874	190599	+	FALSE
970	gene-b3804	3945.98192295099	-0.624589066122006	0.274662642284735	-2.27402263710298	0.0229646255027214	0.102583218869373	hemD	741	3990329	3991069	-	FALSE
971	gene-b1460	55.7811710752671	0.873324289797525	0.384408589971168	2.2718646580271	0.0230946861023674	0.103057955593777	ydcC	1137	1531816	1532952	+	FALSE
972	gene-b3166	5926.85959820838	0.58560844662729	0.257859468960396	2.27103720095395	0.0231447260347351	0.103174997848259	truB	945	3311833	3312777	-	FALSE
973	gene-b0751	940.297314955019	-0.624496419311933	0.275051452069967	-2.27047126860132	0.0231790046212095	0.103221610507401	pnuC	720	783166	783885	+	FALSE
974	gene-b0477	2498.86019034976	0.589817160526943	0.259990756510998	2.26860819377628	0.0232921628942936	0.103619036777181	gsk	1305	500125	501429	+	FALSE
975	gene-b1602	10991.1426193806	-0.602260285299279	0.265528369733626	-2.2681579595561	0.0233195807845054	0.103634608758217	pntB	1389	1674972	1676360	-	FALSE
976	gene-b0304	133.172310644855	-0.810663204818501	0.35790416282066	-2.26502871167975	0.023510917659995	0.104164423538608	rclA	1326	318676	320001	-	FALSE
977	gene-b3772	838.766508300453	-0.59216425456068	0.261416924682971	-2.26521008645028	0.0234997904756652	0.104164423538608	ilvA	1545	3956572	3958116	+	FALSE
978	gene-b4085	2831.02426617648	-0.796465763786947	0.351604142817644	-2.26523429844803	0.0234983054365056	0.104164423538608	alsE	696	4309024	4309719	-	FALSE
979	gene-b4219	1150.02591472545	-0.635771408874033	0.280831028180634	-2.263893035584	0.0235806944042033	0.104366852761402	msrA	639	4442779	4443417	-	FALSE
980	gene-b2685	416.329370292176	0.641508661369913	0.283476811066095	2.26300225036869	0.0236355505652391	0.104502898570593	emrA	1173	2811427	2812599	+	FALSE
981	gene-b1374	65.4981227270141	0.891543198196889	0.394464734979159	2.26013409853733	0.0238129294246965	0.105179840160255	pinR	591	1433084	1433674	-	FALSE
982	gene-b0904	6766.63060782022	0.585277521460039	0.259133488048316	2.25859469522099	0.0239086081030699	0.105494907240939	focA	858	953609	954466	-	FALSE
983	gene-b1077	19543.8144455685	-0.634608320766942	0.281296428033751	-2.25601272366956	0.0240698342985627	0.106098262477794	flgF	756	1133802	1134557	+	FALSE
984	gene-b0209	1613.75587836593	-0.608575670361477	0.269903174238679	-2.25479256432644	0.0241463522288269	0.106327382324702	yafD	801	231122	231922	+	FALSE
985	gene-b1018	1225.12065763246	0.847421519308489	0.37593899321521	2.25414637641319	0.0241869609467546	0.106398072875419	efeO	1128	1082243	1083370	+	FALSE
986	gene-b3518	43.7927087695616	-0.915662215198688	0.406502465706487	-2.25253791168843	0.0242882997199098	0.106735499681916	ccp	1398	3667791	3669188	-	FALSE
987	gene-b0932	36856.7952515713	-0.56030819750034	0.2489346495955	-2.25082445698419	0.0243966578730818	0.107103058322253	pepN	2613	990622	993234	+	FALSE
988	gene-b0707	78.9813525481637	-0.79679515906019	0.354115255224803	-2.25010119531382	0.0244425222333052	0.107195798417927	ybgA	510	739001	739510	+	FALSE
989	gene-b4407	104.726421105142	-0.784784326842901	0.348995824723688	-2.24869259528891	0.0245320606156796	0.107479695295996	thiS	201	4193878	4194078	-	FALSE
990	gene-b4264	331.874360177107	-0.637235011193549	0.28344891109459	-2.24814767759294	0.0245667747491706	0.107523065644602	idnR	999	4491382	4492380	-	FALSE
991	gene-b0197	1659.27910579822	-0.614947325693851	0.273911470053526	-2.24505868839185	0.0247643652126711	0.108189997993978	metQ	816	220113	220928	-	FALSE
992	gene-b1399	3653.53203856188	-0.56792046960666	0.253060546867734	-2.24420786501933	0.0248190302344828	0.108189997993978	paaX	951	1463539	1464489	+	FALSE
993	gene-b3272	1269.46147728916	-0.78439784469391	0.349517676783187	-2.24422939610144	0.0248176455842233	0.108189997993978	rrfF	120	3423423	3423542	-	FALSE
994	gene-b3955	3380.45726563004	-0.584421088245496	0.26033996766194	-2.24483813797037	0.0247785254564507	0.108189997993978	eptC	1734	4149773	4151506	-	FALSE
995	gene-b3583	76.1147524209594	-0.820240576406099	0.365950914640508	-2.24139507128125	0.0250004954970234	0.108871504511158	sgbE	696	3750086	3750781	+	FALSE
996	gene-b3280	3454.91963280049	-0.622532841380351	0.277843647591381	-2.24058691561629	0.0250528450362279	0.10898993729114	yrdB	258	3429766	3430023	-	FALSE
997	gene-b4704	784.611830534116	-0.768897685941114	0.343321441653718	-2.23958539331966	0.0251178518598801	0.109163141533461	arrS	69	3657986	3658054	-	FALSE
998	gene-b3825	2646.57623904641	-0.577490823394301	0.258041483601305	-2.23797668241038	0.0252225757503461	0.109508437601453	pldB	1023	4010411	4011433	+	FALSE
999	gene-b1314	71.2930873585881	-0.808805835807068	0.361576662672962	-2.23688616911268	0.0252937807426842	0.109707659617668	ycjR	789	1376034	1376822	+	FALSE
1000	gene-b3573	316.546594967216	-0.642086313753948	0.28713863185982	-2.23615439550959	0.0253416593326429	0.109805409888342	ysaA	474	3741109	3741582	-	FALSE
1001	gene-b2924	1651.66387469307	0.722228448093923	0.323195350571278	2.23464986986142	0.0254403441018476	0.110012985023259	mscS	861	3068947	3069807	-	FALSE
1002	gene-b4325	66.783590621189	0.858605110323591	0.384186956387553	2.23486273036678	0.0254263620032307	0.110012985023259	yjiC	831	4556731	4557561	-	FALSE
1003	gene-b0019	2505.82207531019	0.608243558514049	0.272823164308235	2.22944250374156	0.0257844768642657	0.11138996834782	nhaA	1167	17489	18655	+	FALSE
1004	gene-b0820	5008.23377361212	0.579834127354995	0.260136021924217	2.22896515086985	0.0258162235973028	0.111416032716248	ybiT	1593	855963	857555	+	FALSE
1005	gene-b1102	499.969983593966	0.648097489066983	0.291267487725692	2.22509382742143	0.0260749400413059	0.112420612138287	fhuE	2190	1159362	1161551	-	FALSE
1006	gene-b4131	37962.9729876885	0.649717573516151	0.292087863677033	2.22439085738446	0.0261221584462981	0.112512239113131	cadA	2148	4357711	4359858	-	FALSE
1007	gene-b2827	2802.38189381798	0.586085196493026	0.263737605587433	2.22222839699942	0.0262678742953636	0.11291537631132	thyA	795	2964361	2965155	-	FALSE
1008	gene-b3144	873.239572210776	-0.762531939302089	0.343120348764499	-2.22234543083148	0.0262599701121371	0.11291537631132	yraJ	2517	3288814	3291330	+	FALSE
1009	gene-b1690	78.1312963998183	-0.77678618595275	0.349768862793742	-2.22085573812446	0.0263607339533896	0.113202240059501	ydiM	1215	1771071	1772285	+	FALSE
1010	gene-b0733	58346.9646794525	0.639283706139035	0.288253887328082	2.21777999965503	0.0265698364606555	0.11398722909309	cydA	1569	771458	773026	+	FALSE
1011	gene-b1226	1894.05497778791	-0.591216534874146	0.266652599122394	-2.21717896926546	0.0266108641247254	0.114050320724466	narJ	711	1285139	1285849	+	FALSE
1012	gene-b2019	498.622550857236	-0.640352988753649	0.289238153177188	-2.213929876538	0.0268336031379462	0.11477277652599	hisG	900	2090192	2091091	+	FALSE
1013	gene-b2604	1136.63993605074	0.608548015005343	0.274937654654264	2.21340367426425	0.0268698275799972	0.11477277652599	dgcN	1227	2742383	2743609	+	FALSE
1014	gene-b3297	91061.7813053119	0.742909395507305	0.335536101403257	2.21409676157158	0.0268221233683911	0.11477277652599	rpsK	390	3441709	3442098	-	FALSE
1015	gene-b4254	125.332403313659	-0.793855721769856	0.358694945199862	-2.21317788943897	0.0268853838388828	0.11477277652599	argI	1005	4478548	4479552	-	FALSE
1016	gene-b0684	8938.46522228373	0.562483538419703	0.254266806483486	2.21217840503391	0.0269543403525333	0.114953894436542	fldA	531	710935	711465	-	FALSE
1017	gene-b3664	97.0979232696003	-0.800103488500483	0.361839963846787	-2.21120818163488	0.0270214240825807	0.11512667704014	adeQ	1335	3842455	3843789	-	FALSE
1018	gene-b1449	2266.98848216605	-0.620955153024969	0.281124135231534	-2.20882903744124	0.0271865345180138	0.115489464771131	curA	1038	1519027	1520064	+	FALSE
1019	gene-b1804	1008.52168140875	0.580892505240352	0.262918184664431	2.20940406226279	0.0271465487359237	0.115489464771131	rnd	1128	1886864	1887991	-	FALSE
1020	gene-b2911	8211.28361411123	-0.749628687136283	0.339367996936707	-2.2088962244607	0.0271818598803579	0.115489464771131	ssrS	183	3055983	3056165	+	FALSE
1021	gene-b0479	490.507687592368	-0.597882243501489	0.270816499423942	-2.20770242866757	0.0272650234320728	0.115709448120638	fsr	1221	503476	504696	-	FALSE
1022	gene-b3493	12481.1351523949	0.586931095256268	0.265999165931754	2.20651479563982	0.0273479754393479	0.115947923266824	pitA	1500	3637642	3639141	+	FALSE
1023	gene-b0604	1328.27497574176	0.567641197616395	0.257515135932858	2.20430226580699	0.0275030937161895	0.116491598311094	dsbG	747	637827	638573	-	FALSE
1024	gene-b2198	235.344347556274	0.684025757914162	0.31061408478055	2.20217237862033	0.0276531343756103	0.117012725829609	ccmD	210	2295377	2295586	-	FALSE
1025	gene-b3855	3207.55739790857	-0.794288275311239	0.360862850818098	-2.20108075273068	0.027730307601096	0.117224802766389	rrfA	120	4041758	4041877	+	FALSE
1026	gene-b3167	2673.32420636673	0.598075273420223	0.271766813069052	2.20069281700066	0.0277577776706798	0.11722656008485	rbfA	402	3312777	3313178	-	FALSE
1027	gene-b4433	626.890658005233	-0.803415578379142	0.365768811939942	-2.19651198285069	0.0280553184372583	0.118367765130127	sdsR	104	1923104	1923207	-	FALSE
1028	gene-b3576	34.1118881764842	-0.955823250562024	0.435255313731895	-2.19600593124702	0.028091518854058	0.11840520544225	yiaL	468	3743743	3744210	+	FALSE
1029	gene-b1658	1894.51814272344	0.588156107343641	0.268084804884227	2.19391810586816	0.028241297502028	0.118920837780649	purR	1026	1737844	1738869	+	FALSE
1030	gene-b2248	138.219591005267	-0.70993247854786	0.323653276413374	-2.19349696198078	0.0282715932343124	0.11893282862551	yfaX	783	2361429	2362211	-	FALSE
1031	gene-b1924	1467.15864659318	-0.58423114159705	0.266434416585579	-2.19277655298483	0.0283234820573829	0.119035545833793	fliD	1407	2003872	2005278	+	FALSE
1032	gene-b0068	348.13842938889	0.666028270497194	0.30401148956551	2.19079966829239	0.028466292646804	0.119404110395549	thiB	984	74497	75480	-	FALSE
1033	gene-b3690	54.4766544446593	-0.854650679071019	0.390042445330884	-2.19117352304053	0.0284392378346938	0.119404110395549	cbrA	1065	3869377	3870441	+	FALSE
1034	gene-b4624	459.514587809305	-0.838221205333951	0.382958396257717	-2.18880487678316	0.0286110251303569	0.119895137224213	ryjB	90	4529218	4529307	+	FALSE
1035	gene-b2692	13807.6869701095	0.592480328378048	0.270950470876733	2.18667392036972	0.0287663367742328	0.120429504582368	argZ	77	2818059	2818135	-	FALSE
1036	gene-b1607	627.052451795339	-0.646246408636045	0.295813161755279	-2.1846438637192	0.0289149691347782	0.120624645717121	ydgC	336	1681695	1682030	-	FALSE
1037	gene-b1749	2389.11890270801	0.603997908421801	0.276538402074248	2.18413755157099	0.0289521420599597	0.120624645717121	xthA	807	1832428	1833234	+	FALSE
1038	gene-b2170	300.918094102238	0.685171719274346	0.313661016059408	2.18443378103631	0.028930388202423	0.120624645717121	setB	1182	2263863	2265044	+	FALSE
1039	gene-b3231	29090.0195841805	0.826784699904876	0.378484870518883	2.18445904791755	0.0289285333593892	0.120624645717121	rplM	429	3378223	3378651	-	FALSE
1040	gene-b3793	1117.61210724335	-0.577618440478088	0.264448696562285	-2.18423629228228	0.028944889389572	0.120624645717121	wzyE	1353	3979842	3981194	+	FALSE
1041	gene-b2113	9310.63493368407	0.623846038672713	0.285682129879819	2.18370690156627	0.0289837923159534	0.12064051114796	mrp	1110	2193059	2194168	-	FALSE
1042	gene-b1098	1228.53883656833	0.628015852444183	0.287652002730462	2.18324867020881	0.0290175023407037	0.120664911364941	tmk	642	1155124	1155765	+	FALSE
1043	gene-b3299	20333.9102901142	0.625537937523715	0.286817857575355	2.18095882457169	0.0291864621334516	0.121251141346353	rpmJ	117	3442618	3442734	-	FALSE
1044	gene-b0384	235.064921230664	-0.710922517203184	0.326087470148236	-2.18015895207506	0.0292456811402107	0.121380781973691	psiF	321	403281	403601	+	FALSE
1045	gene-b1689	151.497351849598	-0.769110961568804	0.353209683166967	-2.17749115673376	0.0294439409111367	0.122086694706177	ydiL	357	1770615	1770971	+	FALSE
1046	gene-b4485	1168.49962302503	-0.655556454274689	0.301392979114652	-2.17508867061336	0.0296234722918227	0.122713676329319	ytfR	1503	4452299	4453801	+	FALSE
1047	gene-b1101	58222.7585296183	0.64444997839379	0.296823490240498	2.17115558432263	0.0299194135162803	0.123821221362027	ptsG	1434	1157869	1159302	+	FALSE
1048	gene-b2404	819.134921944071	0.633854015174142	0.292249983269624	2.16887613844399	0.0300920887705877	0.124417004430302	lysV	76	2521253	2521328	+	FALSE
1049	gene-b0204	20696.3373914757	-0.752796448483828	0.34751848969192	-2.16620545615053	0.0302954903913287	0.125019390348216	rrlH	2904	225759	228662	+	FALSE
1050	gene-b3582	69.1315363612195	-0.824269973809277	0.380478848227891	-2.16640156909741	0.0302805141662081	0.125019390348216	sgbU	861	3749232	3750092	+	FALSE
1051	gene-b3168	23137.6042583303	0.714531638310959	0.330036457964268	2.16500820157366	0.0303870571913832	0.125277943682458	infB	2673	3313342	3316014	-	FALSE
1052	gene-b3636	10429.0234745362	0.558983915176301	0.25862186227608	2.16139467196158	0.0306648653300455	0.12630310026149	rpmG	168	3811250	3811417	-	FALSE
1053	gene-b2033	16852.6041847562	0.539299598996022	0.249591246867215	2.16073121860293	0.0307161079057543	0.126394012873346	wbbJ	591	2104494	2105084	-	FALSE
1054	gene-b3551	3381.62811305307	-0.545702163982998	0.252869745479261	-2.15803659290571	0.0309249868594312	0.12713279702269	bisC	2334	3714061	3716394	-	FALSE
1055	gene-b3396	3148.64015924647	0.551053230002405	0.255840930773632	2.15389002977782	0.0312487970359608	0.128342215693667	mrcA	2553	3522871	3525423	+	FALSE
1056	gene-b0734	42112.9633852511	0.660318847368382	0.306986481396618	2.15097044131812	0.031478532829543	0.129163335937888	cydB	1140	773042	774181	+	FALSE
1057	gene-b1931	287.239901868791	0.625243919561341	0.290827993035259	2.14987530270354	0.0315650796710026	0.129169324463619	yedK	669	2009821	2010489	+	FALSE
1058	gene-b2914	8179.91855294409	0.552566371922899	0.256956640794137	2.15042650859369	0.0315214933814816	0.129169324463619	rpiA	660	3058666	3059325	-	FALSE
1059	gene-b3999	5043.42235092218	-0.56624283172689	0.263390761562122	-2.14982039752878	0.0315694240957703	0.129169324463619	yjaG	591	4200745	4201335	+	FALSE
1060	gene-b0122	2886.18248439878	-0.632794606213407	0.2945299980055	-2.14848949342535	0.0316748901554433	0.129356549522654	yacC	348	136570	136917	-	FALSE
1061	gene-b2321	762.549464439067	0.56595719982219	0.26341481047584	2.14853978331677	0.0316708995012999	0.129356549522654	flk	996	2437950	2438945	+	FALSE
1062	gene-b4516	66.2013046160137	0.861123303290766	0.40093067672528	2.14781096404058	0.0317287756756954	0.129454599814301	insA-4	276	1049833	1050108	+	FALSE
1063	gene-b3960	984.815309531656	-0.56543498249198	0.263340728162057	-2.14716115672019	0.0317804538953725	0.12954346823015	argH	1374	4158091	4159464	+	FALSE
1064	gene-b2636	40.1498188605877	0.921528553811295	0.429437316866445	2.14589770757601	0.0318811407510649	0.129831750821771	yfjS	444	2770681	2771124	+	FALSE
1065	gene-b1127	4182.76486399217	-0.608084860590213	0.283856742455242	-2.14222447326963	0.0321754230553173	0.130800317834552	pepT	1227	1185844	1187070	+	FALSE
1066	gene-b3521	282.161023572762	-0.748040612922778	0.34919668117429	-2.14217560833409	0.0321793535221861	0.130800317834552	yhjC	900	3672414	3673313	+	FALSE
1067	gene-b1822	1346.67480548748	0.558416839284726	0.261053069411161	2.1390931757451	0.0324281229889264	0.131687963365528	rlmA	810	1906251	1907060	-	FALSE
1068	gene-b3319	75417.3989554862	0.803481856083993	0.375856751488101	2.13773426419195	0.0325383168990454	0.132011729516446	rplD	606	3451681	3452286	-	FALSE
1069	gene-b1454	55.4667802516255	-0.877830709464233	0.410967833476487	-2.13600831490491	0.0326787360837391	0.13245740266683	yncG	618	1526247	1526864	+	FALSE
1070	gene-b1304	1668.02579168175	0.560703191028028	0.263007751975702	2.1318884588612	0.0330160172158712	0.133699441678851	pspA	669	1368079	1368747	+	FALSE
1071	gene-b1856	12574.1821170332	0.584457325064198	0.27463620480284	2.12811462889162	0.0333275807033311	0.134835114087333	mepM	1323	1940313	1941635	-	FALSE
1072	gene-b2310	2810.11920097652	-0.600805162393023	0.282612650202854	-2.12589621151699	0.0335119024156787	0.135454359297701	argT	783	2427009	2427791	-	FALSE
1073	gene-b1221	2536.9561215639	0.585521922603428	0.275515287750059	2.12518850545455	0.0335708867803586	0.135566311667562	narL	651	1275179	1275829	-	FALSE
1074	gene-b0448	781.096400647325	0.574604844113017	0.270467095276103	2.12449075746696	0.0336291280950439	0.135675057761476	mdlA	1773	468871	470643	+	FALSE
1075	gene-b1486	205.632634793598	-0.63503882400809	0.298970509369881	-2.12408516594669	0.0336630226894533	0.13568546726828	ddpB	1023	1559907	1560929	-	FALSE
1076	gene-b1789	165.496180953461	0.672071964479838	0.317129529820203	2.11923489074281	0.0340706210042827	0.137200744248659	yeaL	447	1874352	1874798	+	FALSE
1077	gene-b0470	6398.29524447848	0.529836310026872	0.250125809267423	2.11827924346821	0.0341514254439802	0.13727098928457	dnaX	1932	492092	494023	+	FALSE
1078	gene-b2548	60.3537477634338	-0.856852329424769	0.404492409797028	-2.11833969852421	0.0341463088378534	0.13727098928457	yphF	984	2678384	2679367	-	FALSE
1079	gene-b4596	1552.52163761856	-0.651214077336998	0.307583696491497	-2.11719309171837	0.0342434634687554	0.137298550620851	yciZ	174	1344436	1344609	-	FALSE
1080	gene-b2693	17247.1887181181	0.576087806427877	0.272114760138217	2.11707665594935	0.0342533425389199	0.137298550620851	argY	77	2818198	2818274	-	FALSE
1081	gene-b2779	181221.259293531	0.593368560395497	0.280228202842377	2.11744768862275	0.0342218705080843	0.137298550620851	eno	1299	2906643	2907941	-	FALSE
1082	gene-b3992	267.516529370075	-0.615861179018516	0.291180217078145	-2.1150515828252	0.0344255511595552	0.137861287591823	thiF	756	4194062	4194817	-	FALSE
1083	gene-b4303	819.087374199329	-0.597402035548664	0.28257478793224	-2.11413778249714	0.0345035009977939	0.138045863179539	sgcQ	807	4529352	4530158	-	FALSE
1084	gene-b0536	502.023814782752	-0.717015529032074	0.339852979282835	-2.10978150182805	0.0348771805183635	0.138818582405322	argU	77	564723	564799	+	FALSE
1085	gene-b4510	432.985225123342	0.654090036342933	0.309857028861723	2.11094141948553	0.0347773473585989	0.138818582405322	rzoD	183	578327	578509	+	FALSE
1086	gene-b3158	72.6458901509342	-0.774084123360521	0.366926078302107	-2.10964597267786	0.0348888613522723	0.138818582405322	yhbU	996	3301485	3302480	+	FALSE
1087	gene-b3330	24.3571035398951	1.01700864640322	0.482014220493453	2.10991419581372	0.0348657472738738	0.138818582405322	gspI	378	3461974	3462351	+	FALSE
1088	gene-b3876	115.717427727573	-0.750317890044158	0.355604938272115	-2.10997601352207	0.0348604219989358	0.138818582405322	yihO	1404	4065604	4067007	-	FALSE
1089	gene-b4277	18.9549426007684	0.996020288911525	0.471859278341454	2.11084180099723	0.0347859118498086	0.138818582405322	yjgZ	330	4502501	4502830	+	FALSE
1090	gene-b3911	3975.38707986264	-0.566816251496944	0.268964046417953	-2.10740527979768	0.0350824643441223	0.139460842204663	cpxA	1374	4104843	4106216	-	FALSE
1091	gene-b1111	916.846403566833	0.569144496690128	0.270307612451064	2.10554372305428	0.0352440055260402	0.139974588399938	comR	633	1168200	1168832	-	FALSE
1092	gene-b1185	1623.4396789688	0.567533746719501	0.270230289546029	2.10018554053628	0.0357125228250535	0.141705459158385	dsbB	531	1232500	1233030	-	FALSE
1093	gene-b1675	50.5792838339935	-0.832246450293721	0.396925039838911	-2.09673456386496	0.0360170790156201	0.142746608462159	fumD	210	1754932	1755141	-	FALSE
1094	gene-b4305	2497.99549486314	-0.572212583713711	0.272941398205186	-2.09646681476858	0.036040800751812	0.142746608462159	sgcX	1122	4531771	4532892	-	FALSE
1095	gene-b0544	111.007739415801	0.68550559099412	0.327128696428581	2.09552264438464	0.0361245576439505	0.142780231865601	ybcK	1527	568902	570428	+	FALSE
1096	gene-b1345	535.264160417887	0.564713177304227	0.269456176298358	2.09575146898449	0.0361042435061173	0.142780231865601	intR	1236	1412000	1413235	-	FALSE
1097	gene-b3907	198.970247594902	-0.642213332635195	0.306508131299528	-2.09525708147562	0.03614814547809	0.142780231865601	rhaT	1035	4100732	4101766	-	FALSE
1098	gene-b0737	2432.62640123609	0.554956206573664	0.264922534808162	2.09478671557904	0.0361899565505621	0.142815192835688	tolQ	693	775153	775845	+	FALSE
1099	gene-b2828	4448.47981879536	0.554685485491157	0.264994336448973	2.09319751102668	0.036331526849608	0.143243408407053	lgt	876	2965162	2966037	-	FALSE
1100	gene-b0978	786.947384132152	0.566141426351986	0.271020087370749	2.08892791617146	0.0367142124605521	0.144442869189309	appC	1545	1037740	1039284	+	FALSE
1101	gene-b1485	203.507158929027	-0.641457760619829	0.307219065654442	-2.08794906414218	0.0368024296295863	0.144442869189309	ddpC	897	1559014	1559910	-	FALSE
1102	gene-b3812	3486.79951206848	-0.545522659006576	0.261241709576968	-2.0881912765383	0.0367805839068069	0.144442869189309	yigB	717	3998424	3999140	+	FALSE
1103	gene-b3823	518.015203257714	-0.587711853005589	0.28139608562396	-2.08855731486958	0.0367475909824569	0.144442869189309	rhtC	621	4008998	4009618	+	FALSE
1104	gene-b3933	3272.92941884133	-0.532371316331509	0.254824510664364	-2.08916840434046	0.0366925665089818	0.144442869189309	ftsN	960	4123621	4124580	-	FALSE
1105	gene-b3300	298283.775877517	0.606030272542935	0.290323454910786	2.08743131941979	0.0368491633432079	0.144495407028163	secY	1332	3442766	3444097	-	FALSE
1106	gene-b1262	1294.27091446964	-0.585652661271713	0.28069094227615	-2.08646797264849	0.0369362534076236	0.144575235786118	trpC	1362	1318427	1319788	-	FALSE
1107	gene-b4336	260.469590114269	-0.635876564667514	0.304725324937678	-2.08672044175378	0.0369134123463464	0.144575235786118	yjiN	1281	4567207	4568487	-	FALSE
1108	gene-b2146	2702.54080260244	-0.577248794634149	0.277181907681377	-2.08256303401195	0.0372910716549515	0.14570082369784	preT	1239	2234033	2235271	+	FALSE
1109	gene-b3525	156.654145665823	-0.669240920395583	0.321339202946626	-2.08266191693624	0.0372820510819784	0.14570082369784	pdeH	768	3678420	3679187	-	FALSE
1110	gene-b2093	60715.994888645	-0.532447424237093	0.255725452050865	-2.0821057112891	0.0373328149890094	0.145732511123764	gatB	285	2174282	2174566	-	FALSE
1111	gene-b3657	69.8920952179076	-0.800295921798791	0.384439867814501	-2.08171937616249	0.0373681097290214	0.145738991409406	yicJ	1383	3834547	3835929	-	FALSE
1112	gene-b0173	2859.14625739554	0.564945155913757	0.271516561105467	2.08070238372794	0.0374611557653122	0.145743514599859	dxr	1197	193521	194717	+	FALSE
1113	gene-b3875	37.4662645704775	-0.899778138293773	0.43244615207394	-2.08067093204226	0.0374640364636517	0.145743514599859	ompL	693	4064844	4065536	-	FALSE
1114	gene-b3964	8212.71729946674	-0.524872334759314	0.252269225625623	-2.08060390028803	0.0374701766130263	0.145743514599859	yijD	360	4163012	4163371	+	FALSE
1115	gene-b0196	1248.90143023796	0.551558879356179	0.265272372586109	2.07921719845567	0.0375973915904853	0.146008519980048	rcsF	405	219591	219995	-	FALSE
1116	gene-b0934	40.3220748258114	0.856772181794973	0.412082708911976	2.07912674632021	0.0376057023535042	0.146008519980048	ssuC	792	994041	994832	-	FALSE
1117	gene-b2261	6759.97489217904	0.647015703700016	0.311805195791733	2.07506389384282	0.0379806134901981	0.147332138095818	menC	963	2375000	2375962	-	FALSE
1118	gene-b0346	2922.23089709661	-0.594660495279224	0.286827945312744	-2.07323067712539	0.038150816704373	0.147847177912302	mhpR	834	367587	368420	-	FALSE
1119	gene-b1402	47.7837498946488	-0.813731555324968	0.392671943997768	-2.07229359714478	0.0382380691827513	0.147847177912302	insD-2	906	1467921	1468826	-	FALSE
1120	gene-b3098	818.589866834287	0.544918076886006	0.262952050548138	2.0723096691967	0.0382365712687481	0.147847177912302	yqjD	306	3249375	3249680	+	FALSE
1121	gene-b3947	850.764877750742	-0.678807969156341	0.327583621272331	-2.07216699821517	0.0382498699376162	0.147847177912302	ptsA	2502	4140961	4143462	-	FALSE
1122	gene-b1339	1006.0839188522	-0.539235076840059	0.260419041304318	-2.07064381367538	0.0383920945096773	0.148132631799138	abgR	909	1404741	1405649	+	FALSE
1123	gene-b2458	257.126385563644	-0.657640383714339	0.317550628863017	-2.07097805496089	0.0383608469012261	0.148132631799138	eutD	1017	2572489	2573505	-	FALSE
1124	gene-b3591	1574.23482475185	-0.606302462501463	0.293661427326631	-2.06463091874538	0.0389579354639348	0.15018214801177	selA	1392	3759858	3761249	-	FALSE
1125	gene-b1468	698.805728581086	-0.548732943487613	0.265830389570791	-2.06422201906109	0.038996670720304	0.150197843760958	narZ	3741	1538850	1542590	-	FALSE
1126	gene-b3005	5626.03730005989	0.568077367764898	0.275355505424727	2.06306885670819	0.0391060865856283	0.150351972649093	exbD	426	3150818	3151243	-	FALSE
1127	gene-b3990	212.186699336549	-0.617278050527944	0.299160812865981	-2.06336533389644	0.0390779309778086	0.150351972649093	thiH	1134	4191976	4193109	-	FALSE
1128	gene-b3506	1623.73496103597	-0.536612967090843	0.260260138748807	-2.06183309388289	0.0392236291563901	0.150660094222009	slp	567	3653961	3654527	+	FALSE
1129	gene-b3665	829.503908445686	-0.649631023392957	0.315126055662414	-2.06149574660652	0.0392557688383678	0.150660094222009	adeD	1767	3843964	3845730	+	FALSE
1130	gene-b0965	2030.78284969533	0.583832049479548	0.283369570300784	2.06032019902432	0.0393679401581569	0.150823417069225	yccU	414	1027946	1028359	+	FALSE
1131	gene-b1651	1921.58968140339	0.538631808437972	0.261404149055533	2.06053274358528	0.0393476389236643	0.150823417069225	gloA	408	1727837	1728244	+	FALSE
1132	gene-b0152	945.710207693955	0.658383388066368	0.319802009012726	2.05872186387725	0.0395208905123485	0.150975911453702	fhuD	891	170575	171465	+	FALSE
1133	gene-b0301	24.4597933803145	0.923549427026786	0.448706579903863	2.05824801415807	0.0395663316940052	0.150975911453702	rclC	594	317726	318319	-	FALSE
1134	gene-b1342	700.784646747112	-0.620095524577152	0.301276116986436	-2.05822994129027	0.0395680657212666	0.150975911453702	zntB	984	1408050	1409033	+	FALSE
