	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
966	gene-b3223	25911.0884465103	-0.503275185172737	0.273865502039491	-1.83767280444167	0.0661106335800177	0.273065660439203	nanE	690	3370347	3371036	-	FALSE
967	gene-b3907	192.760181832597	-0.542899608305157	0.295581057099587	-1.83671989549128	0.0662512566266374	0.273363509762444	rhaT	1035	4100732	4101766	-	FALSE
968	gene-b1435	5338.07088869152	0.52003672880309	0.283313906296622	1.83554960503289	0.0664242962533024	0.2737943616226	rlhA	1962	1506781	1508742	+	FALSE
969	gene-b0515	192.896417988259	-0.551239210238803	0.300796133210304	-1.8326007198151	0.0668619710401339	0.274142242066883	allE	786	543261	544046	-	FALSE
970	gene-b0965	1866.24320933141	0.496628770972842	0.270905157766698	1.83322006515851	0.0667698510973292	0.274142242066883	yccU	414	1027946	1028359	+	FALSE
971	gene-b1081	3586.93244665181	-0.468763676620931	0.255833275978735	-1.83230142688669	0.0669065246408833	0.274142242066883	flgJ	942	1137371	1138312	+	FALSE
972	gene-b4595	395.955031741887	-0.658846793698764	0.359498405579876	-1.83268349309097	0.0668496534866571	0.274142242066883	yciY	174	1308788	1308961	+	FALSE
973	gene-b1599	302.355218881676	-0.574897738486425	0.313773760242652	-1.8322046370029	0.0669209382890086	0.274142242066883	mdtI	330	1672820	1673149	-	FALSE
974	gene-b4624	454.636976213367	-0.66550617845378	0.362893006836793	-1.83389088771579	0.0666701924812959	0.274142242066883	ryjB	90	4529218	4529307	+	FALSE
975	gene-b0710	6311.10764200852	-0.512081776295827	0.279817850018625	-1.83005400213654	0.0672418641624315	0.274278985436439	ybgI	744	742827	743570	+	FALSE
976	gene-b1954	706.328394355972	-0.68069677022896	0.372124209091276	-1.82921925958866	0.0673667683528097	0.274278985436439	dsrA	87	2025227	2025313	-	FALSE
977	gene-b2677	1781.78780636645	-0.486936690714672	0.266108934523514	-1.82983969172837	0.0672739136562604	0.274278985436439	proV	1203	2804815	2806017	+	FALSE
978	gene-b3342	47765.9283656617	0.51735639107334	0.282690299274705	1.83011724279437	0.0672324091088467	0.274278985436439	rpsL	375	3474178	3474552	-	FALSE
979	gene-b3698	771.120682516782	-0.532619365927379	0.291130137336479	-1.82948893852166	0.0673263948960162	0.274278985436439	yidB	399	3877067	3877465	-	FALSE
980	gene-b4240	26387.4922601203	0.482560336102367	0.263729754296824	1.82975310233389	0.0672868664119918	0.274278985436439	treB	1422	4466000	4467421	-	FALSE
981	gene-b1727	449.033952114439	0.528868972924388	0.289295565389395	1.82812678864442	0.067530525346032	0.2744036156883	hxpB	669	1809380	1810048	+	FALSE
982	gene-b4366	292.224953123736	0.515636580748124	0.282061864802728	1.82809746758484	0.0675349249638874	0.2744036156883	bglJ	678	4605401	4606078	+	FALSE
983	gene-b0115	148271.577474771	0.644535277973417	0.35293108015577	1.82623552929638	0.0678147917128468	0.274616774451884	aceF	1893	125695	127587	+	FALSE
984	gene-b0122	2804.0715150595	-0.544942727089182	0.298428825738459	-1.82603917614435	0.067844360953965	0.274616774451884	yacC	348	136570	136917	-	FALSE
985	gene-b3258	1416.47614996167	0.464687339254225	0.254622566097239	1.82500454055107	0.0680003441499903	0.274616774451884	panF	1452	3407607	3409058	+	FALSE
986	gene-b3340	715984.439985809	0.59893731958729	0.328135876148193	1.82527228237853	0.0679599507368875	0.274616774451884	fusA	2115	3471400	3473514	-	FALSE
987	gene-b3614	1419.01527056232	-0.476838009248769	0.261193446741844	-1.82561245389921	0.0679086585364742	0.274616774451884	yibQ	960	3788101	3789060	+	FALSE
988	gene-b4243	5306.79380478585	0.488457994993754	0.267530985187513	1.82579970933607	0.0678804371250606	0.274616774451884	ridA	387	4471768	4472154	-	FALSE
989	gene-b2618	5715.15796705139	0.495307152406331	0.271568536035219	1.82387532678711	0.0681709225680091	0.274981387662277	yfjF	291	2754008	2754298	-	FALSE
990	gene-b4013	304.05921081073	-0.52634550564617	0.288646542221746	-1.82349492772312	0.0682284646079334	0.274981387662277	metA	930	4215521	4216450	+	FALSE
991	gene-b1097	1506.6330607576	0.490793102516845	0.269302322325149	1.8224614562524	0.0683849969708998	0.275241256285159	mltG	1023	1154112	1155134	+	FALSE
992	gene-b3970	3146.73099449821	-0.597150539402045	0.327715988067335	-1.82215870187984	0.0684309088307963	0.275241256285159	rrlB	2904	4169882	4172785	+	FALSE
993	gene-b1819	48759.2046810889	-0.472423525251596	0.259934604607771	-1.81747069023172	0.0691450722511456	0.277833674000071	manZ	852	1903895	1904746	+	FALSE
994	gene-b3220	1835.68675970976	-0.47407745543094	0.261052164351558	-1.81602576101419	0.0693664205347156	0.278442673977379	yhcG	1128	3367827	3368954	+	FALSE
995	gene-b3317	97043.7637669571	0.65578760297429	0.36158853951855	1.81362939170435	0.0697348022659063	0.279640061347705	rplB	822	3450543	3451364	-	FALSE
996	gene-b1366	57.5230401065207	0.66223800061317	0.365259210880474	1.81306310939241	0.0698220881804097	0.279708967710678	ydaY	360	1425621	1425980	+	FALSE
997	gene-b0742	22780.406113174	0.510232294045289	0.281731024925748	1.81106178909392	0.0701312875443071	0.280665834806204	cpoB	792	779598	780389	+	FALSE
998	gene-b3667	287.022266332047	-0.510247578898007	0.28182894219935	-1.81048679711925	0.0702203299738055	0.280740597791066	uhpC	1320	3847305	3848624	-	FALSE
999	gene-b3893	64403.5328926398	-0.450086325445981	0.248736253686413	-1.80949225846834	0.0703745617726417	0.28107557704989	fdoH	903	4083098	4084000	-	FALSE
1000	gene-b4212	92.1383373543966	-0.658728532701897	0.364495041381024	-1.80723592344648	0.0707255019908198	0.282194752943371	ytfH	381	4435354	4435734	+	FALSE
1001	gene-b0652	2040.50834907808	-0.478777081146583	0.265357042441552	-1.80427501279541	0.0711882049171015	0.282614708207352	gltL	726	684530	685255	-	FALSE
1002	gene-b1288	31402.2251056205	0.461988073814757	0.255977428951279	1.80480003923584	0.0711059782673363	0.282614708207352	fabI	789	1350251	1351039	-	FALSE
1003	gene-b2231	19007.219292105	0.525695997284931	0.291503901690108	1.80339266211191	0.0713265692142364	0.282614708207352	gyrA	2628	2336793	2339420	-	FALSE
1004	gene-b2965	771.046497220577	0.500769874309578	0.277621023827844	1.80378945155144	0.0712643201145124	0.282614708207352	speC	2136	3107020	3109155	-	FALSE
1005	gene-b3140	116.909296604542	-0.655423999782065	0.36328708550469	-1.80414891124337	0.0712079658281668	0.282614708207352	agaD	792	3285478	3286269	+	FALSE
1006	gene-b3377	195.962142017691	-0.569636331935847	0.315547227726607	-1.80523320087409	0.0710381975924924	0.282614708207352	yhfT	1305	3506032	3507336	-	FALSE
1007	gene-b4210	308.813895577306	-0.518624249120272	0.287441940227849	-1.80427479966622	0.0711882383120017	0.282614708207352	ytfF	966	4433332	4434297	-	FALSE
1008	gene-b3099	1526.17621204965	0.460402111301805	0.255582864272499	1.80138098308082	0.0716428514254767	0.283586286892512	yqjE	405	3249683	3250087	+	FALSE
1009	gene-b0481	484.310714273615	0.480179136140019	0.266721396960008	1.80030226900775	0.0718129228363277	0.283977762256638	ybaK	480	506603	507082	-	FALSE
1010	gene-b1019	2415.25193872659	0.500869081524758	0.278291037729217	1.79980313276245	0.0718917291331661	0.284007920040924	efeB	1272	1083376	1084647	+	FALSE
1011	gene-b3144	862.099804516322	-0.584289053336014	0.324736617678259	-1.79927061356201	0.0719758842015321	0.284059127560943	yraJ	2517	3288814	3291330	+	FALSE
1012	gene-b0778	62.2759985759219	0.6365430071518	0.354206210594633	1.79709725044964	0.0723201821557405	0.285135896048819	bioD	678	812270	812947	+	FALSE
1013	gene-b4408	10278.0904942139	0.623311547509246	0.34710943330944	1.79572056445259	0.0725389696210306	0.28571617846783	csrB	369	2924156	2924524	-	FALSE
1014	gene-b0316	629.820341911419	-0.473209188419951	0.263609740686078	-1.79511268130064	0.0726357487088428	0.285815224209352	yahB	933	333501	334433	-	FALSE
1015	gene-b0173	2647.35539977048	0.497433728752892	0.277285367795083	1.79394150044189	0.072822506554393	0.286157450812381	dxr	1197	193521	194717	+	FALSE
1016	gene-b2113	8396.80289421122	0.499729427040455	0.278607521465254	1.79366811208928	0.0728661579010976	0.286157450812381	mrp	1110	2193059	2194168	-	FALSE
1017	gene-b1344	3179.20075169896	0.454761649150578	0.253721878856136	1.7923627682437	0.0730748747176594	0.286413310533851	ttcA	936	1411013	1411948	-	FALSE
1018	gene-b4407	103.192698189762	-0.57430319933607	0.320366837093218	-1.79264247369325	0.07303011032955	0.286413310533851	thiS	201	4193878	4194078	-	FALSE
1019	gene-b0824	52.5362464882053	0.66188461075509	0.370516525917394	1.78638350642059	0.0740371843032235	0.288307773618567	ybiY	900	862612	863511	-	FALSE
1020	gene-b1468	677.663600020924	-0.462926058028024	0.259033830228348	-1.78712586545139	0.0739171478421412	0.288307773618567	narZ	3741	1538850	1542590	-	FALSE
1021	gene-b1475	552.560651624012	0.624655872239949	0.349726531305551	1.78612663416776	0.0740787565980609	0.288307773618567	fdnH	885	1550461	1551345	+	FALSE
1022	gene-b1513	10448.6800810844	-0.458603252001313	0.256490176871871	-1.7879953828813	0.0737767527403467	0.288307773618567	lsrA	1536	1601490	1603025	+	FALSE
1023	gene-b2148	21720.699247954	0.523796304836916	0.292948081875263	1.78801752680513	0.0737731801595537	0.288307773618567	mglC	1011	2236743	2237753	-	FALSE
1024	gene-b2319	6610.65315006896	0.520566108612919	0.291507702672207	1.7857713667288	0.0741362846447744	0.288307773618567	usg	1014	2435636	2436649	-	FALSE
1025	gene-b2823	212.833728843618	-0.53191734067553	0.297797637690599	-1.78617045051302	0.0740716639960746	0.288307773618567	ppdC	324	2962441	2962764	-	FALSE
1026	gene-b3231	25908.3092207746	0.643790575888824	0.360409294849571	1.78627628390531	0.0740545349131216	0.288307773618567	rplM	429	3378223	3378651	-	FALSE
1027	gene-b2183	992.092030912104	0.495291042055297	0.277576032418232	1.78434369041282	0.074367834935991	0.288926642059011	rsuA	696	2279788	2280483	-	FALSE
1028	gene-b0536	489.329387756527	-0.58606646988101	0.328543356029524	-1.78383296793359	0.074450810772343	0.288967641032732	argU	77	564723	564799	+	FALSE
1029	gene-b0154	3620.35003865656	0.510123437853101	0.286275195767354	1.78193376651347	0.0747600333073879	0.289531685993571	hemL	1281	173602	174882	-	FALSE
1030	gene-b0170	77191.9015038037	0.610435174253982	0.34263234907368	1.78160403098049	0.0748138266314216	0.289531685993571	tsf	852	190857	191708	+	FALSE
1031	gene-b1658	1748.23912207593	0.506597662816404	0.284342357284806	1.78164684169436	0.0748068406712504	0.289531685993571	purR	1026	1737844	1738869	+	FALSE
1032	gene-b0357	423.211725991951	0.631052319682878	0.354598058890067	1.77962711261913	0.0751370060426268	0.290053818109683	frmR	276	379606	379881	-	FALSE
1033	gene-b1461	452.421233285391	-0.565615144681858	0.317860419570266	-1.77944503265473	0.075166829053988	0.290053818109683	pptA	234	1533052	1533285	+	FALSE
1034	gene-b3376	182.698995160361	-0.52372733268894	0.294265322964506	-1.77977930737055	0.0751120853658457	0.290053818109683	yhfS	1086	3504935	3506020	-	FALSE
1035	gene-b1159	2599.25056675085	-0.484463903949292	0.272446106718637	-1.77820086983152	0.075370870143465	0.290560166060314	mcrA	834	1210346	1211179	+	FALSE
1036	gene-b3999	4947.72854322836	-0.442084346942859	0.249378299195248	-1.77274585787729	0.0762708285729227	0.293745758693013	yjaG	591	4200745	4201335	+	FALSE
1037	gene-b3116	78538.68387995	-0.43597034698319	0.246080265412839	-1.77165912208271	0.0764511591522421	0.294156340421838	tdcC	1332	3263686	3265017	-	FALSE
1038	gene-b2130	304.268785470442	-0.49996387361704	0.282312432237737	-1.77095946379016	0.0765674428002341	0.294319939087605	yehY	1158	2217400	2218557	-	FALSE
1039	gene-b3433	6389.6544161394	-0.457330545477125	0.258335248973188	-1.77029866150627	0.0766774009378145	0.294458931416631	asd	1104	3573775	3574878	-	FALSE
1040	gene-b4537	156.146164176438	0.535722255147206	0.302813878052582	1.7691469710453	0.0768693510392764	0.294912221775685	yecJ	252	1987507	1987758	-	FALSE
1041	gene-b3527	3912.56675693699	-0.445972417528134	0.25244310374828	-1.76662547285439	0.0772909720735751	0.296244936189784	yhjJ	1497	3680444	3681940	-	FALSE
1042	gene-b4364	324.417462239897	-0.574613554881477	0.325384843247805	-1.76595058683746	0.077404139208737	0.296393968755145	yjjP	771	4603329	4604099	-	FALSE
1043	gene-b4040	6508.39808767403	-0.456748839961836	0.258792605277082	-1.76492229935553	0.077576825375461	0.296770405798743	ubiA	873	4254257	4255129	+	FALSE
1044	gene-b0714	1330.4347371948	-0.479980908738508	0.272152405345174	-1.76364749791479	0.0777913455743725	0.297306004637688	nei	792	745935	746726	+	FALSE
1045	gene-b0159	2892.98976261839	0.492563282847987	0.279676548925224	1.76118907624136	0.0782064063244589	0.298606278693388	mtn	699	178455	179153	-	FALSE
1046	gene-b1946	13492.6103490594	-0.456711672847915	0.259536112802676	-1.75972302241866	0.0784547803258495	0.299268234703766	fliN	414	2021088	2021501	+	FALSE
1047	gene-b0908	1371.85956757083	0.462107048442076	0.262781228394203	1.75852381566944	0.078658422976646	0.299758460054267	aroA	1284	958812	960095	+	FALSE
1048	gene-b0196	1145.90310681532	0.463429102801883	0.263645326362709	1.75777476959452	0.0787858399197281	0.299957539389041	rcsF	405	219591	219995	-	FALSE
1049	gene-b2667	80.4694566657232	-0.583294252405007	0.331947328589862	-1.75718917480941	0.0788855697959514	0.300050928013199	ygaV	300	2797211	2797510	+	FALSE
1050	gene-b2198	210.109706160265	0.531371149608205	0.302556289950094	1.75627203022569	0.0790419707058308	0.300359488682157	ccmD	210	2295377	2295586	-	FALSE
1051	gene-b3030	6731.15233455978	0.478376233131175	0.272583620176692	1.75497057681267	0.079264340701692	0.300917906184349	parE	1893	3173504	3175396	-	FALSE
1052	gene-b1022	123.468610777459	0.559849415752601	0.319211577138669	1.75385059893801	0.0794561103128938	0.301359201662021	pgaC	1326	1086521	1087846	-	FALSE
1053	gene-b2601	1653.59335914641	0.553623837703753	0.315796386177872	1.7531037780525	0.0795841951645975	0.301558346350184	aroF	1071	2740080	2741150	-	FALSE
1054	gene-b2017	1138.5995824411	0.485411087482182	0.27707612570937	1.75190513523831	0.0797901214040201	0.302051787857723	yefM	252	2089462	2089713	-	FALSE
1055	gene-b0684	7992.42427397608	0.43141137012889	0.246444824893636	1.75053937657277	0.0800252857149698	0.302314861113454	fldA	531	710935	711465	-	FALSE
1056	gene-b2787	466.942953277823	-0.473426873299265	0.270434846127204	-1.75061342899791	0.08001252051052	0.302314861113454	gudD	1341	2918045	2919385	-	FALSE
1057	gene-b3014	94.1870488209468	0.588692215687898	0.336444980370063	1.74974290013298	0.0801626874832166	0.302314861113454	yqhH	258	3158627	3158884	+	FALSE
1058	gene-b3229	12836.510938754	0.513923543439333	0.29368162726531	1.74993426801963	0.0801296567380675	0.302314861113454	sspA	639	3376782	3377420	-	FALSE
1059	gene-b3760	2855.95640022279	-0.540560918640549	0.309109071419185	-1.74877080170673	0.0803306458318948	0.302662206675411	aspT	77	3948113	3948189	+	FALSE
1060	gene-b4331	157.074182802132	-0.537060230647218	0.30727716365335	-1.74780391833184	0.0804979866005053	0.303006572203789	kptA	555	4562171	4562725	+	FALSE
1061	gene-b2021	475.047025389105	-0.496012651194231	0.284131303781104	-1.74571631000701	0.0808602595453877	0.303950705802663	hisC	1071	2092398	2093468	+	FALSE
1062	gene-b3678	174.677881722558	-0.511871092056331	0.293255023941851	-1.74548106687451	0.0809011653038667	0.303950705802663	yidJ	1494	3856911	3858404	-	FALSE
1063	gene-b1779	549880.338758699	-0.513269539362376	0.294453802299648	-1.74312416872801	0.0813119277254556	0.305206577257355	gapA	996	1862771	1863766	+	FALSE
1064	gene-b2619	9247.62808839011	0.469803282580498	0.269599836495463	1.74259483495052	0.0814044128893936	0.305266548335226	ratA	477	2754288	2754764	-	FALSE
1065	gene-b1197	495.118206766663	-0.460771308168573	0.264518700715335	-1.74192337601279	0.0815218529586168	0.30541989981679	treA	1698	1245679	1247376	-	FALSE
1066	gene-b1493	5451.88743237568	-0.438782278169864	0.252027635810399	-1.74100858724859	0.081682073302239	0.305576464509748	gadB	1401	1570645	1572045	-	FALSE
1067	gene-b2321	690.931085732044	0.452919771899663	0.260177538755096	1.74081042532267	0.0817168139428324	0.305576464509748	flk	996	2437950	2438945	+	FALSE
1068	gene-b2935	29521.8310990203	0.484229391762929	0.278451813394903	1.73900606305691	0.0820336964502875	0.306474203030568	tktA	1992	3079644	3081635	-	FALSE
1069	gene-b2544	168.97697119391	-0.511245165522681	0.294267855211902	-1.73734628661541	0.0823260660839586	0.306774391587823	yphB	873	2673816	2674688	-	FALSE
1070	gene-b3823	505.251372473866	-0.469833953887254	0.270316856154842	-1.7380860393631	0.0821956544363744	0.306774391587823	rhtC	621	4008998	4009618	+	FALSE
1071	gene-b4021	3351.5911787617	-0.44056661258617	0.253601374275856	-1.73724063540343	0.0823447051104156	0.306774391587823	pepE	690	4230694	4231383	-	FALSE
1072	gene-b1817	31526.2321317877	-0.438510343622609	0.25248329657184	-1.73678952063999	0.0824243294440725	0.30678458440471	manX	972	1902048	1903019	+	FALSE
1073	gene-b2055	107.823396373761	0.573832729916254	0.3306862869611	1.73527827594422	0.0826915276916225	0.307492260474906	wcaE	747	2128904	2129650	-	FALSE
1074	gene-b1062	2797.181970299	0.580161730102592	0.334529069702233	1.73426402261244	0.082871247901204	0.307748223810232	pyrC	1047	1121561	1122607	-	FALSE
1075	gene-b1949	1683.0626484043	-0.438829023262285	0.253070407208997	-1.73401950904469	0.082914621703258	0.307748223810232	fliQ	270	2022616	2022885	+	FALSE
1076	gene-b4679	87.4482079417653	-0.671667444587401	0.387461524487562	-1.7335074636784	0.0830055120667252	0.307799250135905	yohP	84	2228982	2229065	+	FALSE
1077	gene-b1754	327.998995895663	-0.488235110618488	0.281964575123307	-1.73154769674515	0.0833541255787371	0.308804977770809	ynjB	1167	1836073	1837239	+	FALSE
1078	gene-b3895	392.046295541562	-0.50368942562452	0.291180444900241	-1.72981886128062	0.0836626434924038	0.30966043370565	fdhD	834	4087257	4088090	+	FALSE
1079	gene-b0983	322.400114563838	0.471911806634085	0.272957238557651	1.7288854808458	0.0838295931183615	0.30971199306941	gfcE	1140	1044664	1045803	-	FALSE
1080	gene-b3813	6209.03583497738	0.461866985614338	0.267149160864097	1.72887305399135	0.0838318176729229	0.30971199306941	uvrD	2163	3999224	4001386	+	FALSE
1081	gene-b0737	2215.78837844939	0.451445389375436	0.261296983710091	1.7277099144639	0.0840402451501066	0.310039661322458	tolQ	693	775153	775845	+	FALSE
1082	gene-b1797	1321.44713430504	-0.490222578437032	0.283845040659612	-1.72707818779511	0.084153622358953	0.310039661322458	yeaR	360	1879589	1879948	-	FALSE
1083	gene-b4112	804.968366144856	-0.452840490203791	0.262192847622082	-1.7271275487137	0.0841447590029154	0.310039661322458	basS	1092	4333422	4334513	-	FALSE
1084	gene-b3484	111.846286277375	-0.613007731958596	0.355213760409239	-1.72574320108645	0.0843936222492409	0.310134219690512	yhhI	1137	3624378	3625514	+	FALSE
1085	gene-b4142	57334.9240883407	-0.428391564128293	0.248181338491301	-1.72612319174557	0.0843252523518471	0.310134219690512	groS	294	4371929	4372222	+	FALSE
1086	gene-b4254	129.598001538093	-0.531227042045056	0.30784376202892	-1.72563848149423	0.0844124718255378	0.310134219690512	argI	1005	4478548	4479552	-	FALSE
1087	gene-b0048	2068.95933221145	0.462869397222074	0.268513528616325	1.72382151322983	0.084740069659264	0.310480145032565	folA	480	49823	50302	+	FALSE
1088	gene-b1623	6043.67429029057	0.469571936410878	0.27238357316106	1.7239363261206	0.0847193385973699	0.310480145032565	add	1002	1702233	1703234	+	FALSE
1089	gene-b2561	227.691044738089	0.49135372690173	0.284960643917946	1.72428627387302	0.0846561759796379	0.310480145032565	yfhH	849	2698759	2699607	+	FALSE
1090	gene-b0259	52.4304036265432	0.630426783903795	0.365915302880955	1.72287624742738	0.0849109065420481	0.310729620902607	insH-1	1017	274101	275117	-	FALSE
1091	gene-b3653	1327.66759999914	-0.434752175002689	0.252383837944993	-1.72258326263128	0.0849639138859009	0.310729620902607	gltS	1206	3827460	3828665	-	FALSE
1092	gene-b2374	58.5344968248228	0.601153507033635	0.349469479415608	1.72018886467253	0.0853981164793127	0.312031579443642	frc	1251	2492004	2493254	-	FALSE
1093	gene-b1654	8950.68458102989	0.447562709844665	0.26032217612281	1.71926463012326	0.0855661972353821	0.312359677007479	grxD	348	1733754	1734101	-	FALSE
1094	gene-b4608	368.591527434738	-0.488198453478003	0.284205295245815	-1.71776691583368	0.0858391383342663	0.313069617873604	ohsC	77	2700520	2700596	+	FALSE
1095	gene-b4314	8155.00880827428	0.473703091789236	0.275883361123865	1.7170411795025	0.0859716482034854	0.313266553727769	fimA	549	4544356	4544904	+	FALSE
1096	gene-b0185	10802.2415366296	0.519671410462851	0.302848205546163	1.71594680419409	0.086171779156492	0.313709305505842	accA	960	208621	209580	+	FALSE
1097	gene-b1637	12873.7051683364	0.498454169146819	0.290587943621186	1.71532983418132	0.08628477168285	0.31383431086105	tyrS	1275	1715948	1717222	-	FALSE
1098	gene-b1491	843.067565319528	0.447343103436964	0.261509177664819	1.71062104753483	0.0871510909812725	0.316696587445608	yddW	1320	1567504	1568823	-	FALSE
1099	gene-b1359	72.7444462354607	-0.581568947742671	0.340232542294076	-1.70932781391616	0.087390243988948	0.316733855265821	ydaU	858	1421119	1421976	+	FALSE
1100	gene-b1814	32212.0739500468	0.450599951132014	0.263515779421727	1.7099543417128	0.0872743164290026	0.316733855265821	sdaA	1365	1896932	1898296	+	FALSE
1101	gene-b3964	8009.40806214952	-0.4218498566565	0.246800047273035	-1.70927786002329	0.0873994923928995	0.316733855265821	yijD	360	4163012	4163371	+	FALSE
1102	gene-b1261	1349.99701254847	-0.431298794581741	0.252470789581367	-1.70831166368551	0.0875785282338802	0.317094671191635	trpB	1194	1317222	1318415	-	FALSE
1103	gene-b0157	706.154516436122	0.461750967303061	0.270503243953601	1.70700713438491	0.0878207263461914	0.31720619935004	yadS	624	177001	177624	-	FALSE
1104	gene-b0523	130.632015108978	0.594751171053075	0.348372384765767	1.7072282335265	0.0877796392355254	0.31720619935004	purE	510	552591	553100	-	FALSE
1105	gene-b4558	4129.41738405822	-0.425503016354374	0.249289741343641	-1.70686131752139	0.0878478321508257	0.31720619935004	yifL	204	3995763	3995966	+	FALSE
1106	gene-b3668	883.53627217	-0.445790391368087	0.261444383259207	-1.70510601838446	0.0881746533810079	0.318098433083383	uhpB	1503	3848634	3850136	-	FALSE
1107	gene-b0591	293.724966172051	0.470666924969211	0.276365304531532	1.70306083018286	0.0885566852054052	0.318899976506829	entS	1251	622300	623550	+	FALSE
1108	gene-b4596	1527.52578130413	-0.51046592879243	0.299731519588771	-1.70307723889962	0.0885536148317004	0.318899976506829	yciZ	174	1344436	1344609	-	FALSE
1109	gene-b0584	239.36837932894	0.477816141967049	0.280871780032828	1.70118956739336	0.0889073962320402	0.319874220888945	fepA	2241	610254	612494	-	FALSE
1110	gene-b4557	3083.61177322507	0.44898947631806	0.26413450186027	1.69985167842852	0.0891588280485071	0.320489841363553	yidD	258	3884816	3885073	+	FALSE
1111	gene-b2549	520.902278747554	-0.490569364815472	0.289344882705741	-1.6954485603064	0.0899903605925398	0.323187703658176	yphG	3282	2679464	2682745	-	FALSE
1112	gene-b3665	810.908438467764	-0.515694092540664	0.304470902640278	-1.6937385085692	0.0903149834781509	0.324061856185092	adeD	1767	3843964	3845730	+	FALSE
1113	gene-b4406	816.277336350193	0.443167391900207	0.261951068007358	1.69179456022588	0.0906851511549041	0.324547509268091	yaeP	201	213925	214125	-	FALSE
1114	gene-b0397	2245.46861464858	0.482366607940516	0.285163509558306	1.69154394504283	0.0907329621123976	0.324547509268091	sbcC	3147	412607	415753	-	FALSE
1115	gene-b1235	1632.17497006886	-0.42873497690354	0.253482239529922	-1.69138073617552	0.0907641090833434	0.324547509268091	rssB	1014	1290242	1291255	+	FALSE
1116	gene-b2558	674.76914051261	0.454645064118927	0.268810782682184	1.69132004148976	0.0907756943216014	0.324547509268091	mltF	1557	2695801	2697357	+	FALSE
1117	gene-b4298	419.843807030568	-0.454663267331562	0.268920619191112	-1.69069693762846	0.0908946995035572	0.324682051046726	yjhH	906	4525346	4526251	-	FALSE
1118	gene-b1185	1495.34646622469	0.469763572770623	0.277936581874528	1.69018259346189	0.0909930274214139	0.324742557613096	dsbB	531	1232500	1233030	-	FALSE
1119	gene-b1442	172.814461521822	-0.565784065778926	0.335023814355595	-1.6887876071353	0.0912601396062627	0.325404787336004	ydcU	942	1513831	1514772	+	FALSE
1120	gene-b1488	114.783980550393	-0.54408288402981	0.322520964911348	-1.68696904456851	0.0916093043829358	0.32557280869582	ddpX	582	1562495	1563076	-	FALSE
1121	gene-b1749	2154.87145965382	0.469109473955548	0.27794374101969	1.68778570884356	0.0914523719138913	0.32557280869582	xthA	807	1832428	1833234	+	FALSE
1122	gene-b1893	299.324081308226	0.499238114738974	0.295886010982952	1.68726501493083	0.0915524049121639	0.32557280869582	insB-5	504	1978518	1979021	-	FALSE
1123	gene-b2996	2553.24164923304	0.459042690133019	0.27213133606426	1.68684245178079	0.0916336501667685	0.32557280869582	hybA	987	3144154	3145140	-	FALSE
1124	gene-b0653	1869.14646070459	-0.468961789418005	0.278250968670948	-1.68539139920331	0.0919130819381921	0.326275086239668	gltK	675	685255	685929	-	FALSE
1125	gene-b0068	308.871234128245	0.499630868229906	0.296657481883367	1.68420113680578	0.0921428036407627	0.326360772518781	thiB	984	74497	75480	-	FALSE
1126	gene-b2402	207.58876575305	0.497403159308129	0.295254756328747	1.68465756654671	0.0920546578353586	0.326360772518781	valX	76	2521051	2521126	+	FALSE
1127	gene-b3739	3794.83148151501	0.428298233712214	0.254334599023374	1.68399515974959	0.0921826041675854	0.326360772518781	atpI	381	3923301	3923681	-	FALSE
1128	gene-b1219	4055.83705693592	-0.493965727994957	0.293505291758228	-1.68298746859343	0.0923775173481394	0.326471474064726	ychN	354	1273246	1273599	-	FALSE
1129	gene-b2280	13068.7232660735	-0.447274263754797	0.265709902559646	-1.6833180075191	0.0923135462419031	0.326471474064726	nuoJ	555	2395342	2395896	-	FALSE
1130	gene-b0184	19202.8870011859	0.417706096916252	0.248553624452929	1.68054719715164	0.0928508994926337	0.326697609325934	dnaE	3483	205126	208608	+	FALSE
1131	gene-b0502	336.739351062599	0.490758769549611	0.291886181684925	1.68133608352641	0.0926976528611024	0.326697609325934	ylbG	372	529645	530016	-	FALSE
1132	gene-b1878	1385.29519419445	-0.432293047996406	0.257002727659018	-1.68205626428198	0.0925579301384698	0.326697609325934	flhE	393	1962580	1962972	-	FALSE
1133	gene-b3794	299.012000304814	-0.488482263238605	0.290605627979988	-1.68091122885013	0.0927801585675235	0.326697609325934	rffM	741	3981197	3981937	+	FALSE
1134	gene-b4054	2481.63116221789	-0.458199548663007	0.272616445495259	-1.68074801148038	0.0928118706390131	0.326697609325934	tyrB	1194	4268355	4269548	+	FALSE
1135	gene-b3528	74616.7835231026	-0.423949689169476	0.25242423004442	-1.67951265651032	0.0930521743117463	0.327117335245699	dctA	1287	3682161	3683447	-	FALSE
1136	gene-b2551	31301.7160386439	0.580572514551518	0.346020963603864	1.67785358581966	0.0933756853533001	0.327677207176489	glyA	1254	2684254	2685507	-	FALSE
1137	gene-b3346	4420.47065668677	-0.422653987419168	0.251873611953434	-1.67803996671675	0.093339297014104	0.327677207176489	yheO	723	3475718	3476440	-	FALSE
1138	gene-b2733	8441.4939774176	0.422640463806721	0.252086399092129	1.67656987972707	0.0936266208025528	0.32826908348171	mutS	2562	2857093	2859654	+	FALSE
